@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
BordaCo0,0.120118,0.301931,0.190767,0.052075,0.237701,0.112106,0.034177,0.125949,0.079446,0.027725,0.072965,0.051085,0.582278,0.898734,0.803165,0.080105,-1.000285,0.283512,0.443038,0.658228,0.567089,0.060123,-0.44101,0.162995,0.139241,0.594937,0.305063,0.127018,0.643025,0.300955,0.05125,0.18375,0.117719,0.039621,0.044554,0.073835,0.066561,0.234356,0.140524,0.047969,0.196393,0.096385
BordaCo0,0.223801,0.385588,0.303659,0.045096,0.216165,0.093536,0.111392,0.182595,0.140665,0.018417,0.508026,0.051101,0.822785,0.962025,0.9,0.0371,-0.396327,0.084808,0.594937,0.721519,0.650633,0.030327,0.17801,0.09393,0.35443,0.886076,0.536709,0.156184,0.77014,0.393072,0.158125,0.264375,0.2035,0.026402,0.362826,0.071682,0.183662,0.295953,0.23864,0.029915,0.148681,0.071734
BordaCo0,0.451869,0.592211,0.549698,0.03492,-1.156427,0.137601,0.285443,0.414873,0.36731,0.032358,-0.563344,0.101406,0.898734,0.987342,0.937975,0.022251,0.23418,0.051749,0.759494,0.810127,0.781013,0.016553,0.431999,0.035254,0.632911,0.949367,0.843038,0.07766,-0.804878,0.26739,0.4,0.559375,0.497719,0.040044,-0.447772,0.114874,0.444308,0.615084,0.555724,0.043335,-0.551126,0.136104
BordaCo0,0.180568,0.418685,0.305019,0.073931,-0.196989,0.127367,0.065823,0.234494,0.150396,0.053585,-0.011068,0.08788,0.835443,0.974684,0.901899,0.039398,-0.163546,0.082974,0.544304,0.759494,0.657595,0.059571,-0.126911,0.109372,0.253165,0.746835,0.475949,0.129548,0.125336,0.313193,0.100625,0.336875,0.216312,0.074245,0.019141,0.124622,0.115896,0.385737,0.248206,0.080758,-0.018237,0.142817
BordaCo0,0.267266,0.411588,0.33213,0.032704,0.537213,0.107615,0.137342,0.200316,0.163259,0.0155,0.348678,0.040871,0.873418,0.949367,0.902532,0.021961,0.395239,0.051363,0.632911,0.734177,0.692405,0.023715,-0.427921,0.069527,0.341772,0.835443,0.515823,0.113634,1.019169,0.462579,0.199375,0.29,0.234469,0.023844,0.373501,0.058775,0.217872,0.332171,0.26691,0.028666,0.412876,0.075045
BordaCo0,0.208855,0.311702,0.262236,0.023609,-0.522173,0.082346,0.098418,0.129114,0.115348,0.007601,-0.080779,0.021003,0.78481,0.962025,0.892405,0.037444,-0.782371,0.174747,0.594937,0.696203,0.631013,0.021658,1.132127,0.107546,0.265823,0.632911,0.435443,0.096518,0.275127,0.220197,0.14375,0.186875,0.169188,0.010488,-0.196926,0.030601,0.175704,0.229402,0.198142,0.015509,0.214283,0.032627
BordaCo0,0.136195,0.269401,0.2111,0.038572,-0.62558,0.091916,0.059494,0.113924,0.091139,0.016538,-0.301923,0.031213,0.759494,0.924051,0.848101,0.050948,-0.317466,0.090621,0.493671,0.670886,0.593671,0.044195,-0.600136,0.128678,0.227848,0.594937,0.372785,0.113535,0.823299,0.28902,0.090625,0.166875,0.135063,0.023015,-0.322843,0.04186,0.123247,0.208836,0.160455,0.027047,0.104375,0.04931
BordaCo0,0.206825,0.438399,0.324828,0.064848,-0.332536,0.131655,0.091456,0.228481,0.165965,0.043568,-0.147692,0.072789,0.772152,0.949367,0.885443,0.044118,-0.63838,0.145831,0.607595,0.772152,0.687975,0.046211,0.113314,0.086354,0.21519,0.860759,0.556962,0.168121,0.035469,0.385639,0.12875,0.32625,0.233813,0.061433,-0.090495,0.105314,0.159332,0.364007,0.272443,0.068099,-0.162293,0.105693
BordaCo0,0.361594,0.513734,0.404562,0.038501,1.230739,0.153264,0.165823,0.283861,0.220997,0.02668,0.203087,0.085526,0.860759,0.987342,0.922152,0.028941,0.209651,0.087107,0.670886,0.772152,0.722152,0.02787,-0.23211,0.064606,0.468354,0.924051,0.705063,0.12506,-0.034866,0.291662,0.235625,0.41,0.312375,0.037747,0.543088,0.142391,0.270546,0.463051,0.361818,0.044643,0.08896,0.137659
BordaCo0,0.460156,0.610149,0.534778,0.051787,0.156874,0.077509,0.254114,0.424051,0.345348,0.049197,0.044294,0.09896,0.886076,0.987342,0.941772,0.025443,-0.075367,0.064653,0.746835,0.822785,0.78038,0.018892,-0.020529,0.050268,0.594937,0.962025,0.810759,0.121708,-0.613601,0.232865,0.358125,0.565625,0.473688,0.063251,-0.027864,0.120557,0.3954,0.629428,0.525381,0.065896,-0.094869,0.144044
BordaCo0,0.317197,0.494521,0.421044,0.050942,-0.451907,0.117384,0.186076,0.282278,0.237184,0.023735,-0.105011,0.060475,0.860759,0.987342,0.922785,0.030721,0.200635,0.081374,0.670886,0.78481,0.726582,0.026971,0.12281,0.070943,0.493671,0.835443,0.701899,0.097516,-0.58325,0.199908,0.26625,0.395,0.335719,0.031086,-0.180219,0.080038,0.315132,0.45092,0.381341,0.031958,-0.032781,0.094644
BordaCo0,0.176058,0.429089,0.322534,0.074629,-0.195033,0.137926,0.075,0.239873,0.156646,0.051936,0.057613,0.084167,0.797468,0.949367,0.894937,0.039848,-0.751807,0.114867,0.544304,0.759494,0.672152,0.052022,-0.378427,0.149132,0.227848,0.949367,0.53038,0.202528,0.241615,0.416436,0.1125,0.333125,0.226094,0.070714,0.011104,0.117451,0.133166,0.400158,0.258112,0.08314,0.052958,0.138064
BordaCo0,0.413076,0.644281,0.553129,0.049353,-0.940095,0.221122,0.263608,0.414241,0.363054,0.039098,-0.713488,0.125429,0.873418,0.962025,0.920886,0.028551,-0.3415,0.051536,0.734177,0.822785,0.782278,0.022855,-0.413858,0.055413,0.632911,0.974684,0.840506,0.089453,-0.68229,0.247435,0.360625,0.58875,0.49725,0.052404,-0.584519,0.180497,0.419617,0.612851,0.547576,0.048983,-0.809216,0.168118
BordaCo0,0.2488,0.347333,0.297206,0.021606,0.227384,0.075166,0.106646,0.175949,0.135617,0.014904,0.471341,0.058007,0.835443,0.962025,0.900633,0.034265,-0.446217,0.08288,0.620253,0.734177,0.660127,0.026332,1.032981,0.104594,0.291139,0.658228,0.448101,0.090256,0.483111,0.247911,0.159375,0.251875,0.197031,0.021533,0.437008,0.067659,0.175136,0.281334,0.225415,0.023899,-0.119486,0.078839
BordaCo0,0.232155,0.307352,0.274584,0.021524,-0.304986,0.050337,0.095886,0.145886,0.119953,0.011515,0.179381,0.034368,0.822785,0.949367,0.890506,0.030818,-0.015019,0.079101,0.582278,0.683544,0.643671,0.03234,-0.300367,0.059403,0.316456,0.746835,0.463291,0.105634,1.169977,0.424279,0.148125,0.2125,0.176219,0.015062,0.373352,0.044611,0.166033,0.251111,0.206114,0.020151,0.147532,0.055786
BordaCo0,0.085773,0.170603,0.145414,0.020518,-1.227978,0.090623,0.039557,0.064557,0.051756,0.005617,0.227819,0.01862,0.734177,0.860759,0.801899,0.040482,-0.273075,0.075823,0.455696,0.56962,0.512658,0.028163,0.122582,0.085299,0.126582,0.379747,0.208861,0.064109,0.688187,0.215146,0.061875,0.1025,0.080219,0.008271,0.408025,0.034623,0.074693,0.130723,0.094092,0.01271,0.811422,0.053493
BordaCo0,0.452595,0.667147,0.550355,0.049743,0.312247,0.151871,0.277215,0.482595,0.372864,0.050976,0.289976,0.135147,0.886076,0.974684,0.942405,0.024504,-0.77196,0.084514,0.734177,0.848101,0.781646,0.027112,0.234716,0.08481,0.696203,0.987342,0.872785,0.078182,-0.597284,0.193658,0.3775,0.64375,0.499,0.063522,0.287253,0.176351,0.430182,0.689763,0.563119,0.061976,0.101203,0.171173
BordaCo0,0.439892,0.63145,0.557016,0.048697,-0.557788,0.142765,0.260127,0.418987,0.350063,0.032965,-0.379655,0.139037,0.886076,0.974684,0.937975,0.025285,-0.664741,0.056985,0.759494,0.835443,0.789241,0.015124,1.060216,0.082784,0.683544,0.962025,0.820253,0.081996,-0.16746,0.157026,0.3625,0.578125,0.486094,0.047303,-0.233504,0.177039,0.417306,0.62085,0.53208,0.042644,-0.376283,0.173666
BordaCo0,0.324576,0.521484,0.421107,0.052367,0.005853,0.104894,0.167089,0.311392,0.228987,0.03936,0.146913,0.086455,0.886076,0.962025,0.922785,0.022608,0.203246,0.051703,0.658228,0.78481,0.727215,0.030082,-0.451923,0.082871,0.481013,0.974684,0.727215,0.133391,0.12523,0.338673,0.235625,0.440625,0.322344,0.054386,0.058969,0.123521,0.270676,0.488954,0.368148,0.057812,0.154591,0.138263
BordaCo0,0.075634,0.144234,0.111329,0.017531,-0.110795,0.044079,0.024051,0.050316,0.035807,0.0069,0.559213,0.018379,0.582278,0.78481,0.718354,0.049005,-1.164965,0.209835,0.35443,0.556962,0.441772,0.043831,0.481679,0.166312,0.113924,0.341772,0.18038,0.058128,1.140263,0.212864,0.038125,0.07625,0.057562,0.009505,0.29416,0.027115,0.052258,0.094628,0.070709,0.012706,0.451267,0.027031
BordaCo0,0.474944,0.686462,0.576412,0.053869,0.187231,0.141706,0.324051,0.496835,0.385854,0.043142,0.620802,0.127882,0.886076,0.987342,0.940506,0.021961,-0.121789,0.078123,0.746835,0.835443,0.786709,0.026026,0.212175,0.05093,0.683544,0.974684,0.853797,0.080504,-0.557244,0.189337,0.43875,0.65625,0.521188,0.057256,0.635216,0.154091,0.495857,0.702609,0.576861,0.052792,0.401689,0.13619
BordaCo0,0.413269,0.642162,0.525095,0.047893,0.078941,0.174186,0.247468,0.435759,0.336329,0.044061,0.321925,0.129663,0.886076,0.987342,0.935443,0.025285,0.100125,0.062703,0.708861,0.822785,0.774051,0.028663,-0.211938,0.076461,0.607595,0.949367,0.813291,0.094546,-0.816224,0.261488,0.351875,0.60125,0.462938,0.059907,0.395155,0.167892,0.381766,0.639303,0.515653,0.05811,-0.012403,0.183704
BordaCo0,0.08977,0.201775,0.13555,0.026558,0.478413,0.087015,0.027532,0.075,0.046313,0.01368,0.380391,0.030159,0.582278,0.860759,0.752532,0.070304,-0.571914,0.200555,0.367089,0.556962,0.472152,0.051121,0.050008,0.112197,0.088608,0.35443,0.189873,0.059642,0.616638,0.230173,0.0425,0.111875,0.072281,0.019618,0.326567,0.04314,0.051694,0.136513,0.084969,0.022425,0.439243,0.056161
BordaCo0,0.281222,0.505581,0.393096,0.068163,-0.055214,0.128066,0.127532,0.302848,0.215997,0.054,-0.051581,0.099422,0.873418,0.974684,0.918354,0.02316,0.238422,0.072482,0.64557,0.78481,0.710127,0.041387,0.02266,0.092838,0.392405,0.886076,0.648101,0.140649,-0.036583,0.281289,0.185,0.425625,0.305406,0.073672,-0.013518,0.132339,0.215411,0.472534,0.348451,0.080646,-0.098917,0.144399
BordaCo0,0.124979,0.296375,0.216923,0.050236,-0.161162,0.099072,0.033228,0.132595,0.088339,0.028664,-0.072367,0.057916,0.670886,0.924051,0.844937,0.06897,-0.77443,0.195571,0.443038,0.670886,0.579114,0.063022,-0.502746,0.159303,0.126582,0.531646,0.326582,0.115225,-0.147531,0.221616,0.054375,0.194375,0.130156,0.040264,-0.072395,0.082197,0.063405,0.229275,0.152759,0.046253,-0.099405,0.095812
BordaCo0,0.234516,0.361624,0.288946,0.029525,0.437871,0.092415,0.102532,0.168038,0.131661,0.01573,0.14861,0.043571,0.810127,0.949367,0.898101,0.034776,-0.743561,0.103386,0.594937,0.708861,0.661392,0.028551,-0.207514,0.080327,0.316456,0.759494,0.467089,0.119813,0.886662,0.333059,0.15375,0.249375,0.191875,0.02334,0.250159,0.070538,0.180995,0.270091,0.22073,0.02773,0.192137,0.051366
BordaCo0,0.151984,0.316307,0.216428,0.050205,0.633489,0.106504,0.056962,0.145886,0.087785,0.02369,0.642999,0.062928,0.746835,0.936709,0.84557,0.043224,-0.198317,0.130344,0.493671,0.658228,0.585443,0.041767,-0.337686,0.115782,0.177215,0.531646,0.370886,0.093457,-0.279253,0.213112,0.084375,0.215,0.13025,0.034721,0.659585,0.093588,0.096711,0.244681,0.154299,0.038904,0.508047,0.096043
BordaCo0,0.131172,0.409282,0.254317,0.071985,0.293279,0.162451,0.036076,0.197785,0.110459,0.043797,0.055934,0.087861,0.708861,0.974684,0.867722,0.06904,-1.015736,0.219601,0.455696,0.734177,0.613291,0.073317,-0.583251,0.185986,0.113924,0.810127,0.406962,0.165056,0.304652,0.493933,0.059375,0.2975,0.161656,0.061717,0.187099,0.139804,0.066208,0.312612,0.189463,0.069069,-0.085098,0.13186
BordaCo0,0.23841,0.494354,0.381071,0.064775,-0.135615,0.151959,0.118987,0.267722,0.197975,0.043145,-0.083479,0.081288,0.835443,0.962025,0.908861,0.034341,-0.524661,0.081559,0.658228,0.78481,0.71519,0.035691,0.073609,0.075282,0.43038,0.924051,0.618987,0.117653,0.541393,0.394068,0.16125,0.37375,0.282406,0.061217,-0.182014,0.128422,0.19883,0.418526,0.320062,0.062399,-0.13049,0.121641
BordaCo0,0.346204,0.548261,0.463164,0.062825,-0.251185,0.115537,0.189241,0.365506,0.288054,0.057056,-0.286183,0.099272,0.886076,0.974684,0.937342,0.023503,-0.260462,0.057212,0.696203,0.78481,0.748734,0.026635,-0.423537,0.053289,0.493671,0.987342,0.78038,0.132051,-0.571868,0.319717,0.263125,0.496875,0.397844,0.078182,-0.289382,0.136615,0.313828,0.554507,0.451128,0.081612,-0.393865,0.143227
BordaCo0,0.1335,0.252149,0.193176,0.035989,-0.169314,0.067635,0.043671,0.114241,0.076535,0.01758,0.287799,0.048089,0.759494,0.924051,0.855063,0.041304,-0.51189,0.115225,0.481013,0.670886,0.567089,0.045217,0.170337,0.120569,0.139241,0.607595,0.313924,0.114317,0.754907,0.373159,0.0725,0.165,0.115094,0.024027,0.196005,0.060833,0.07701,0.187608,0.135789,0.028984,0.070816,0.073959
BordaCo0,0.407594,0.577461,0.515071,0.050446,-0.50706,0.110751,0.267405,0.39019,0.336203,0.03594,-0.611242,0.084267,0.886076,0.974684,0.93038,0.026096,0.239682,0.049211,0.734177,0.810127,0.774684,0.020645,-0.116174,0.04045,0.683544,0.936709,0.824684,0.0838,-0.341466,0.144892,0.36375,0.535,0.463344,0.051034,-0.662437,0.129778,0.42154,0.587373,0.517647,0.047872,-0.606206,0.112444
BordaCo0,0.482596,0.650631,0.560729,0.041459,0.212951,0.120647,0.310443,0.437658,0.370016,0.034491,-0.029051,0.078887,0.911392,0.987342,0.948734,0.020204,0.229277,0.049494,0.734177,0.822785,0.783544,0.023648,-0.544797,0.06304,0.734177,0.974684,0.858861,0.061919,0.039479,0.146726,0.43,0.61,0.508094,0.048626,0.125608,0.109485,0.467435,0.643096,0.559027,0.045325,-0.263571,0.114058
BordaCo0,0.130911,0.25636,0.185002,0.025304,0.660178,0.113278,0.05981,0.093671,0.071962,0.008288,0.767586,0.028805,0.759494,0.936709,0.839241,0.04257,0.102377,0.126001,0.506329,0.620253,0.562025,0.030062,0.169326,0.066655,0.202532,0.43038,0.292405,0.063025,0.701314,0.152242,0.09,0.139375,0.108563,0.012164,0.8832,0.042203,0.107719,0.163615,0.128835,0.014713,0.761601,0.040256
BordaCo0,0.350975,0.649004,0.515917,0.067505,-0.315209,0.208012,0.183228,0.472152,0.340396,0.070278,-0.422524,0.182632,0.873418,0.974684,0.922152,0.02949,-0.174326,0.064064,0.708861,0.822785,0.773418,0.024643,-0.425299,0.087543,0.56962,0.962025,0.789873,0.100503,-0.429175,0.278932,0.259375,0.64625,0.46225,0.09096,-0.320166,0.245976,0.297572,0.67925,0.516731,0.09287,-0.628587,0.260462
BordaCo0,0.490027,0.703837,0.578401,0.056761,0.25921,0.13389,0.30981,0.509177,0.392231,0.044736,0.518586,0.16216,0.898734,0.987342,0.937342,0.028156,-0.008383,0.048419,0.759494,0.835443,0.792405,0.020953,0.055562,0.047019,0.594937,1,0.874051,0.092714,-1.197637,0.434563,0.441875,0.67375,0.528469,0.055162,0.670494,0.185962,0.477285,0.716214,0.58409,0.053489,0.242462,0.181576
BordaCo0,0.170063,0.281355,0.229526,0.025345,-0.177153,0.07953,0.073734,0.112975,0.095111,0.008447,-0.104284,0.031533,0.797468,0.949367,0.862658,0.042415,0.284267,0.087522,0.544304,0.64557,0.598101,0.030452,-0.294923,0.060533,0.227848,0.455696,0.351266,0.056874,-0.057261,0.145987,0.11375,0.164375,0.140188,0.011369,0.026921,0.035544,0.134828,0.185314,0.163234,0.011084,-0.204438,0.039311
BordaCo0,0.398112,0.523411,0.46114,0.033738,-0.048285,0.071649,0.219937,0.292722,0.257326,0.021301,0.138271,0.04678,0.873418,0.987342,0.937342,0.028156,-0.499082,0.082789,0.696203,0.797468,0.747468,0.020596,-0.010969,0.08351,0.518987,0.898734,0.737975,0.103388,-0.409766,0.248519,0.31,0.4125,0.3635,0.030104,0.044171,0.06235,0.340259,0.467911,0.408732,0.030178,-0.244122,0.08941
BordaCo0,0.331898,0.493585,0.411516,0.041492,0.258995,0.096668,0.169304,0.328797,0.231218,0.035938,0.789174,0.133246,0.848101,1,0.91962,0.034498,0.518303,0.11854,0.696203,0.759494,0.73038,0.018387,-0.154652,0.034212,0.443038,0.987342,0.670253,0.150013,0.33057,0.360251,0.250625,0.428125,0.322937,0.042771,0.580531,0.129085,0.27195,0.517531,0.368904,0.0552,0.662851,0.20322
BordaCo0,0.465877,0.579621,0.524035,0.031638,-0.327824,0.067752,0.28481,0.374367,0.33106,0.02649,-0.217732,0.053231,0.860759,0.974684,0.924684,0.028997,-0.610386,0.077755,0.721519,0.797468,0.765823,0.016745,-0.453557,0.060215,0.696203,0.924051,0.793671,0.06853,0.61637,0.146807,0.390625,0.525625,0.456062,0.034965,0.059761,0.082061,0.443529,0.568657,0.508639,0.036527,-0.292288,0.076653
BordaCo0,0.295175,0.457648,0.375475,0.042123,0.244036,0.10885,0.147152,0.228797,0.193671,0.02409,-0.382057,0.049704,0.848101,0.974684,0.916456,0.030851,-0.179042,0.079497,0.64557,0.759494,0.710127,0.026522,-0.132419,0.085631,0.35443,0.886076,0.632911,0.150946,-0.161526,0.303322,0.2225,0.341875,0.278031,0.034518,-0.028759,0.072732,0.236596,0.384077,0.316524,0.040944,-0.272433,0.080296
BordaCo0,0.206659,0.502213,0.369123,0.072218,-0.403014,0.192315,0.093038,0.283228,0.193908,0.053042,0.00002,0.115112,0.810127,0.974684,0.906962,0.035864,-0.4607,0.138004,0.556962,0.759494,0.69557,0.04828,-1.059148,0.200023,0.303797,0.886076,0.644304,0.157181,-0.297103,0.343661,0.133125,0.390625,0.273156,0.070962,-0.048463,0.155701,0.161161,0.466594,0.31605,0.081003,0.069973,0.186369
BordaCo0,0.159423,0.472248,0.325418,0.092364,-0.250938,0.208807,0.050316,0.292722,0.170506,0.071664,-0.078636,0.136013,0.772152,0.962025,0.879747,0.056397,-0.369749,0.121412,0.468354,0.734177,0.672152,0.060694,-1.936803,0.413904,0.177215,0.962025,0.584177,0.228209,-0.26858,0.46594,0.0775,0.41625,0.240281,0.09885,-0.054253,0.192088,0.092689,0.472224,0.279886,0.113267,-0.112537,0.207776
BordaCo0,0.420698,0.607158,0.514683,0.054898,-0.035267,0.11457,0.265506,0.437975,0.344684,0.047319,0.242474,0.108431,0.835443,0.962025,0.91519,0.029169,-0.809574,0.109255,0.746835,0.822785,0.779747,0.023478,0.406254,0.04686,0.683544,1,0.821519,0.080547,0.386765,0.231755,0.366875,0.589375,0.467312,0.061986,0.233027,0.141089,0.415462,0.637191,0.52543,0.061259,0.040884,0.129821
BordaCo0,0.133462,0.391017,0.260145,0.071297,-0.041204,0.148738,0.053481,0.21519,0.11606,0.041193,0.425594,0.109797,0.708861,0.962025,0.868987,0.062306,-0.644591,0.185048,0.518987,0.696203,0.628481,0.059409,-0.452477,0.114072,0.164557,0.873418,0.428481,0.18244,0.657642,0.513304,0.081875,0.301875,0.169156,0.056219,0.345764,0.144233,0.093319,0.359927,0.195766,0.066209,0.464496,0.189552
BordaCo0,0.474311,0.624903,0.569902,0.031581,-1.100936,0.157643,0.319937,0.473734,0.384557,0.034657,0.580282,0.123482,0.886076,0.974684,0.944304,0.025756,-0.803452,0.070734,0.746835,0.822785,0.787975,0.020751,-0.268114,0.042865,0.759494,0.949367,0.853797,0.064479,-0.046683,0.105068,0.4125,0.600625,0.519875,0.042808,-0.390509,0.134441,0.503283,0.673158,0.575167,0.04148,0.33449,0.124432
BordaCo0,0.19691,0.306636,0.252344,0.029896,0.084002,0.068612,0.078797,0.14462,0.105839,0.016759,0.359222,0.042576,0.810127,0.936709,0.879114,0.034077,-0.11405,0.078766,0.556962,0.696203,0.63038,0.029031,-0.301401,0.117024,0.227848,0.556962,0.374684,0.100344,0.360282,0.204105,0.116875,0.20875,0.154812,0.022833,0.404673,0.062662,0.130409,0.255782,0.180734,0.030619,0.543679,0.084597
BordaCo0,0.254317,0.372265,0.31989,0.030678,-0.299765,0.069945,0.121203,0.178481,0.148972,0.013794,-0.048734,0.034719,0.822785,0.949367,0.899367,0.029272,-0.643078,0.100378,0.620253,0.734177,0.667722,0.029921,0.503968,0.070162,0.367089,0.835443,0.549367,0.116318,0.37788,0.338357,0.17375,0.25125,0.215687,0.019364,-0.18245,0.046233,0.193846,0.287923,0.250068,0.022747,-0.53962,0.065867
BordaCo0,0.371242,0.514837,0.450992,0.032833,-0.515228,0.101265,0.205696,0.290506,0.257848,0.021023,-0.806046,0.067886,0.848101,0.974684,0.921519,0.029578,-0.346131,0.08935,0.696203,0.78481,0.751266,0.020905,-0.767398,0.068201,0.43038,1,0.724684,0.139233,0.039971,0.332474,0.30125,0.4075,0.365719,0.028062,-0.775936,0.09065,0.314891,0.462342,0.408678,0.033613,-0.85479,0.131287
BordaCo0,0.453697,0.625872,0.546483,0.051215,-0.191261,0.098873,0.299367,0.432595,0.362848,0.040772,-0.048152,0.071439,0.898734,0.974684,0.940506,0.021219,-0.033118,0.047731,0.721519,0.822785,0.773418,0.025911,-0.239952,0.062831,0.683544,0.962025,0.856962,0.079566,-0.480028,0.177589,0.410625,0.58625,0.493,0.053606,-0.038461,0.09774,0.472361,0.634602,0.550892,0.051098,-0.023982,0.092477
BordaCo0,0.296433,0.621444,0.482523,0.089635,-0.409869,0.20833,0.132911,0.475949,0.308908,0.092232,-0.119649,0.201732,0.848101,0.962025,0.929747,0.026393,-1.402151,0.134761,0.658228,0.797468,0.751266,0.036964,-1.009832,0.118222,0.531646,0.949367,0.778481,0.111471,-0.609511,0.289442,0.185625,0.619375,0.417937,0.116752,-0.244348,0.262265,0.230727,0.687917,0.477123,0.12329,-0.263943,0.273319
BordaCo0,0.17514,0.289812,0.240123,0.031997,-0.264436,0.068925,0.086709,0.133228,0.108275,0.012376,0.158576,0.027494,0.797468,0.949367,0.877848,0.038659,-0.153991,0.090523,0.56962,0.670886,0.622785,0.027325,-0.40797,0.060731,0.265823,0.822785,0.407595,0.153661,1.281605,0.552916,0.12875,0.18875,0.157437,0.017003,0.188843,0.034072,0.150363,0.254334,0.186405,0.027939,0.784065,0.077962
BordaCo0,0.387025,0.488469,0.439136,0.028519,-0.189973,0.06111,0.210759,0.27943,0.247785,0.017503,-0.128193,0.041116,0.873418,0.987342,0.934177,0.031923,-0.148136,0.071479,0.683544,0.78481,0.743038,0.02303,-0.796079,0.078303,0.620253,1,0.766456,0.084581,0.755928,0.317994,0.303125,0.38375,0.347187,0.021647,-0.21785,0.049109,0.347754,0.455085,0.394661,0.026361,0.498501,0.080354
BordaCo0,0.447044,0.639045,0.532963,0.05077,0.045954,0.111968,0.271203,0.40981,0.334763,0.046213,0.166648,0.076198,0.873418,0.987342,0.932278,0.030028,0.239836,0.072899,0.746835,0.810127,0.776582,0.017574,0.031109,0.036431,0.56962,1,0.781013,0.129157,0.072698,0.230136,0.36375,0.568125,0.462844,0.06108,0.002957,0.104866,0.418484,0.610619,0.50933,0.062705,0.156278,0.101498
BordaCo0,0.424682,0.611703,0.527419,0.057845,0.113609,0.098587,0.236076,0.442722,0.330063,0.056626,0.387862,0.115834,0.911392,0.987342,0.948101,0.0183,0.174749,0.049375,0.708861,0.810127,0.770886,0.0256,-0.443933,0.071598,0.64557,0.924051,0.794304,0.08212,-0.203883,0.182227,0.333125,0.58125,0.45525,0.07011,0.28067,0.133819,0.37156,0.6491,0.506955,0.074417,0.261081,0.15352
BordaCo0,0.347659,0.542195,0.45706,0.045752,-0.429737,0.126935,0.201582,0.316772,0.262579,0.031754,-0.289381,0.072123,0.873418,0.987342,0.924684,0.028997,-0.236031,0.079966,0.708861,0.797468,0.744304,0.022855,0.503561,0.064704,0.531646,0.949367,0.742405,0.104633,-0.000997,0.291871,0.28875,0.445625,0.369937,0.04333,-0.088931,0.096669,0.327409,0.501229,0.415785,0.046647,-0.1921,0.107386
BordaCo0,0.467777,0.668772,0.563247,0.053084,-0.040387,0.117666,0.319937,0.472152,0.396282,0.03979,0.008339,0.079108,0.886076,0.974684,0.929747,0.026393,0.120217,0.049803,0.734177,0.848101,0.786709,0.023774,0.280632,0.089718,0.721519,0.949367,0.839241,0.071168,0.032208,0.124442,0.444375,0.629375,0.531594,0.05099,0.1141,0.094134,0.486009,0.673741,0.589768,0.047405,-0.186487,0.106726
BordaCo0,0.154707,0.409877,0.290342,0.064812,-0.099906,0.153016,0.063924,0.226582,0.141392,0.042422,0.055977,0.094855,0.734177,0.974684,0.902532,0.048878,-1.692574,0.371941,0.544304,0.746835,0.66519,0.056108,-0.030254,0.127964,0.202532,0.797468,0.490506,0.157435,-0.056458,0.35196,0.098125,0.324375,0.20325,0.058949,0.097456,0.132693,0.107828,0.358606,0.23585,0.064989,-0.115533,0.152781
BordaCo0,0.166704,0.276684,0.213842,0.026312,0.465437,0.073201,0.073734,0.108861,0.08807,0.008766,0.477888,0.026427,0.78481,0.911392,0.853165,0.031109,-0.506058,0.086293,0.544304,0.64557,0.592405,0.027906,0.310246,0.062843,0.21519,0.506329,0.356962,0.077059,0.275945,0.174077,0.106875,0.16125,0.12925,0.012884,0.294826,0.041846,0.126717,0.193997,0.154473,0.015463,0.682621,0.052387
