@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
Stochas1,0,49,15.605684,11.903237,0.597916,28.935488
Stochas1,0,49,13.817895,12.567598,0.714872,32.463565
Stochas1,0,49,15.298526,12.010317,0.591198,29.060848
Stochas1,0,49,16.062526,11.868911,0.556636,28.332051
Stochas1,0,49,15.020421,12.185514,0.640905,30.263999
Stochas1,0,49,14.676632,12.728967,0.637973,29.926206
Stochas1,0,49,16.067579,11.862034,0.541993,28.005108
Stochas1,0,49,15.453263,12.212402,0.570788,29.162654
Stochas1,0,49,16.153263,12.030623,0.582692,29.209553
Stochas1,0,49,14.902526,12.478671,0.663461,30.726717
Stochas1,0,49,15.020842,12.257809,0.596775,29.118439
Stochas1,0,49,13.720632,12.382418,0.706077,31.016232
Stochas1,0,49,14.28,12.473438,0.689372,30.552541
Stochas1,0,49,14.888,12.065422,0.609143,30.520059
Stochas1,0,49,15.115368,12.213847,0.608671,29.522653
Stochas1,0,49,14.053684,12.571348,0.685016,31.093313
Stochas1,0,49,15.113684,12.0752,0.611115,29.47867
Stochas1,0,49,15.784421,12.093097,0.559488,28.981919
Stochas1,0,49,15.501053,12.029101,0.57278,28.852707
Stochas1,0,49,15.560842,12.19729,0.571164,28.49486
Stochas1,0,49,14.202316,12.395751,0.628744,29.061719
Stochas1,0,49,14.819158,12.320438,0.605125,29.326205
Stochas1,0,49,13.824211,12.414365,0.699541,31.347369
Stochas1,0,49,15.517263,12.290613,0.57715,29.117776
Stochas1,0,49,14.904,12.256051,0.630404,30.263755
Stochas1,0,49,15.383789,12.487335,0.583977,29.445499
Stochas1,0,49,15.796632,11.981903,0.564584,28.901472
Stochas1,0,49,16.083789,12.087894,0.567207,28.626796
Stochas1,0,49,15.976211,12.113788,0.536839,28.479863
Stochas1,0,49,13.283579,12.375196,0.749195,31.702956
Stochas1,0,49,13.321684,12.280575,0.746094,31.587553
Stochas1,0,49,15.183368,12.297995,0.615354,29.925541
Stochas1,0,49,15.614316,12.132275,0.572677,28.806316
Stochas1,0,49,14.690737,12.248632,0.61731,29.155805
Stochas1,0,49,15.998526,12.07699,0.558098,28.542957
Stochas1,0,48,15.86,11.992286,0.599201,28.918198
Stochas1,0,49,15.639368,12.125226,0.576728,29.017667
Stochas1,0,49,13.995789,12.469558,0.632854,29.428302
Stochas1,0,49,15.609684,12.125505,0.547794,28.501243
Stochas1,0,49,15.336211,12.180062,0.584628,29.463141
Stochas1,0,49,14.609895,12.133079,0.667233,31.03502
Stochas1,0,49,13.874947,12.632029,0.705825,31.566837
Stochas1,0,49,15.783368,12.208203,0.559371,28.506645
Stochas1,0,49,15.114947,12.27951,0.578902,29.203033
Stochas1,0,49,14.156842,12.45902,0.692245,30.561955
Stochas1,0,49,14.130526,12.250474,0.660656,30.384716
Stochas1,0,49,14.782526,12.340821,0.568514,28.903838
Stochas1,0,49,14.657895,12.259433,0.649924,30.820757
Stochas1,0,49,15.676632,12.149267,0.578878,28.941614
Stochas1,0,49,14.389263,12.242499,0.647756,30.641974
Stochas1,0,49,14.497895,12.143263,0.631251,29.767366
Stochas1,0,49,15.272,12.299427,0.591047,29.48093
Stochas1,0,49,15.827579,12.137847,0.588304,29.20168
Stochas1,0,49,15.743368,11.949844,0.578935,28.835592
Stochas1,0,49,13.056,12.14612,0.695825,30.523487
Stochas1,0,49,14.976211,12.404934,0.575178,29.111652
Stochas1,0,49,15.193053,12.336987,0.62822,30.405379
Stochas1,0,49,15.541263,12.07348,0.602393,29.063384
Stochas1,0,49,15.802947,12.191684,0.589069,29.443479
Stochas1,0,49,15.454316,12.349742,0.576328,29.211729
Stochas1,0,49,16.069895,11.886001,0.563089,28.446189
Stochas1,0,49,14.992421,12.504498,0.566027,28.68231
Stochas1,0,49,14.131579,12.954485,0.648707,30.245218
Stochas1,0,49,15.939368,11.937685,0.549472,28.244745
Stochas1,0,49,14.753684,12.438859,0.600627,29.043086
Stochas1,0,49,15.849895,12.076432,0.567323,29.117823
Stochas1,0,49,15.294105,12.475425,0.606827,29.463698
Stochas1,0,49,14.853263,12.199946,0.656929,30.83006
Stochas1,0,49,13.629474,12.457573,0.73808,31.487846
Stochas1,0,48,14.678316,12.282992,0.603595,29.68795
Stochas1,0,49,14.530737,12.55359,0.651134,30.311864
Stochas1,0,49,15.052842,12.354916,0.613492,29.554715
Stochas1,0,49,14.947368,12.20827,0.59597,29.191264
Stochas1,0,49,15.606105,12.196721,0.560105,28.896822
Stochas1,0,49,14.929053,12.199992,0.572609,28.010502
Stochas1,0,49,13.701053,12.62951,0.666795,29.658849
Stochas1,0,49,15.373474,12.322196,0.620109,29.501362
Stochas1,0,49,15.625263,12.081992,0.551216,28.755619
Stochas1,0,49,14.497684,12.613664,0.647923,30.737023
Stochas1,0,49,14.616,12.368096,0.666383,30.804138
Stochas1,0,49,14.061895,12.281392,0.708875,31.279832
Stochas1,0,49,15.339158,12.282273,0.565404,28.791623
Stochas1,0,49,14.823579,12.450349,0.603312,29.489503
Stochas1,0,49,15.347158,12.294976,0.58759,29.284089
Stochas1,0,49,14.382526,12.345781,0.673871,31.136861
Stochas1,0,49,13.991368,12.054583,0.660942,29.670793
Stochas1,0,49,14.309263,12.266374,0.648273,29.922302
Stochas1,0,49,15.134316,12.291026,0.56252,28.727682
Stochas1,0,49,14.582316,12.384042,0.611465,29.580422
Stochas1,0,49,14.499158,12.484394,0.671418,30.500376
Stochas1,0,48,12.873895,12.602644,0.794531,32.613305
Stochas1,0,49,15.075789,12.620732,0.556367,29.02204
Stochas1,0,49,14.660632,12.4517,0.634735,30.021487
Stochas1,0,49,14.382737,12.727948,0.68258,31.545417
Stochas1,0,49,13.960421,12.354633,0.673564,30.479594
Stochas1,0,49,14.984632,12.166735,0.673098,30.9371
Stochas1,0,49,13.678737,12.519347,0.726147,31.625598
Stochas1,0,49,12.964,13.018188,0.745888,31.266893
Stochas1,0,49,14.134526,12.159052,0.671316,30.480543
Stochas1,0,49,14.278526,12.578039,0.647921,29.803643
Stochas1,0,49,15.992211,11.91154,0.584278,29.073761
Stochas1,0,49,15.072421,12.312733,0.627385,30.221664
Stochas1,0,49,15.157684,12.340868,0.577872,28.798156
Stochas1,0,49,15.324211,12.039992,0.584675,29.020878
Stochas1,0,49,14.390947,12.125528,0.644582,30.064875
Stochas1,0,49,14.536421,12.407258,0.649782,30.404098
Stochas1,0,49,12.343579,12.357357,0.79556,31.658137
Stochas1,0,49,15.250105,12.173629,0.614389,29.543407
Stochas1,0,49,14.872421,12.260426,0.576653,29.108225
Stochas1,0,49,15.322737,12.207161,0.55264,28.243114
Stochas1,0,49,14.370737,12.256591,0.589319,28.634839
Stochas1,0,49,15.830947,12.129783,0.579529,28.598697
Stochas1,0,49,14.733895,12.357888,0.6507,30.212984
Stochas1,0,49,14.432,11.925078,0.639462,29.840512
Stochas1,0,49,15.025263,12.050368,0.641475,30.540434
Stochas1,0,49,15.295158,12.23166,0.57499,28.643866
Stochas1,0,49,14.511368,12.157327,0.647683,30.042553
Stochas1,0,49,14.008211,12.627144,0.729764,31.992598
Stochas1,0,49,16.193474,12.173338,0.545128,28.439269
Stochas1,0,49,13.584632,12.593344,0.655979,29.749952
Stochas1,0,49,14.533263,12.238595,0.652742,30.635919
Stochas1,0,49,14.208211,12.539664,0.625624,29.690199
Stochas1,0,49,14.351158,12.292987,0.645747,30.016531
Stochas1,0,49,15.444,12.166352,0.583689,28.882775
Stochas1,0,49,15.894737,12.168574,0.560762,29.073197
Stochas1,0,49,15.269895,12.092477,0.59409,29.130267
Stochas1,0,49,15.130947,12.309231,0.616279,29.6421
Stochas1,0,49,13.847789,12.210573,0.749632,32.771973
Stochas1,0,49,15.087158,12.323311,0.596295,28.940524
Stochas1,0,49,14.184421,12.300838,0.669129,30.430434
Stochas1,0,49,16.039158,12.225398,0.582175,29.216119
Stochas1,0,49,14.590947,12.204591,0.657005,30.076421
Stochas1,0,49,14.069684,12.58655,0.678562,31.157898
Stochas1,0,49,15.151158,12.090592,0.621951,29.811457
Stochas1,0,49,13.059789,12.68803,0.702867,30.133662
Stochas1,0,49,15.642105,12.218671,0.553185,28.63661
Stochas1,0,49,14.521263,12.329984,0.625985,29.320969
Stochas1,0,49,14.934316,12.218179,0.559746,28.208478
Stochas1,0,49,15.202947,12.332929,0.666998,30.242579
Stochas1,0,49,15.014947,12.25549,0.616509,29.46101
Stochas1,0,49,15.983579,12.039083,0.584449,29.388707
Stochas1,0,49,14.932211,12.218081,0.656518,30.758656
Stochas1,0,49,15.666737,12.226472,0.603308,29.434438
Stochas1,0,49,15.838105,12.035172,0.568991,28.787278
Stochas1,0,49,14.673053,12.38959,0.630691,30.219932
Stochas1,0,48,13.510316,12.324242,0.744659,31.863593
Stochas1,0,49,15.531789,12.247188,0.609513,30.06856
Stochas1,0,49,15.419789,11.998034,0.582297,28.750992
Stochas1,0,49,16.065474,12.239648,0.566885,28.659207
Stochas1,0,49,14.186947,12.804045,0.659784,30.247559
Stochas1,0,49,15.731158,12.140205,0.546298,28.581984
Stochas1,0,49,13.786316,12.295178,0.689137,30.252921
Stochas1,0,49,14.403368,12.312554,0.665154,30.268669
Stochas1,0,49,15.578737,12.128141,0.564075,28.901419
Stochas1,0,49,15.195158,12.218003,0.60992,29.840644
Stochas1,0,49,14.650737,11.940524,0.661446,30.393654
Stochas1,0,49,14.002526,12.487973,0.69794,31.165291
Stochas1,0,49,15.598105,12.112888,0.573245,29.477222
Stochas1,0,49,13.772842,12.758361,0.751805,32.673934
Stochas1,0,49,15.893263,12.244903,0.547627,28.430368
Stochas1,0,49,15.386526,11.831522,0.614341,29.526808
Stochas1,0,49,13.768842,12.381754,0.70462,31.131644
Stochas1,0,49,15.620211,12.06779,0.566264,28.527608
Stochas1,0,49,14.549895,12.346844,0.626943,30.295473
Stochas1,0,49,16.132421,12.002208,0.560973,28.867216
Stochas1,0,49,13.629895,12.724832,0.67174,29.492249
Stochas1,0,49,16.065895,12.324963,0.555889,28.811599
Stochas1,0,49,15.541684,12.116046,0.584299,29.002145
Stochas1,0,49,14.786316,12.515961,0.612777,29.590684
Stochas1,0,49,15.203789,12.140716,0.635592,30.129328
Stochas1,0,48,14.146316,12.822704,0.662871,30.80069
Stochas1,0,49,15.238105,12.189613,0.604168,29.307236
Stochas1,0,49,14.059579,12.376447,0.715318,31.973956
Stochas1,0,49,12.755579,12.949678,0.816679,33.342689
Stochas1,0,49,13.671368,12.671967,0.741044,31.871755
Stochas1,0,49,13.681053,11.91261,0.650488,29.832253
Stochas1,0,49,15.821053,12.150815,0.575369,28.821894
Stochas1,0,49,14.001263,12.468909,0.677738,30.590402
Stochas1,0,49,15.200632,12.339742,0.589089,29.908817
Stochas1,0,49,14.669474,12.358292,0.672791,30.88364
Stochas1,0,49,15.346316,12.401768,0.56053,28.408425
Stochas1,0,49,14.529474,12.347779,0.629366,29.487291
Stochas1,0,49,15.423368,12.207665,0.548631,28.051287
Stochas1,0,49,15.301895,12.19276,0.625327,30.192803
Stochas1,0,49,14.980421,12.395017,0.5991,29.717223
Stochas1,0,49,15.940632,11.950682,0.551913,28.295274
Stochas1,0,49,14.459579,12.400465,0.655725,30.630411
Stochas1,0,49,15.677474,12.004086,0.541821,27.863101
Stochas1,0,49,14.940632,12.321579,0.61001,29.477721
Stochas1,0,49,15.960211,12.034481,0.608355,29.849574
Stochas1,0,49,14.294105,12.26176,0.63458,29.025952
Stochas1,0,49,14.219789,12.312369,0.641507,29.929556
Stochas1,0,49,14.281263,12.226401,0.61986,29.123684
Stochas1,0,49,15.031158,12.402847,0.6349,30.499274
Stochas1,0,49,12.973684,12.496751,0.80625,33.720205
Stochas1,0,49,14.951579,12.453348,0.612268,30.113603
Stochas1,0,49,14.173895,12.506599,0.641941,29.452859
Stochas1,0,49,14.158316,12.193829,0.661533,29.882782
Stochas1,0,49,13.946947,12.251424,0.682003,30.359133
Stochas1,0,49,15.158947,12.251479,0.584252,29.515657
Stochas1,0,49,15.949263,12.347476,0.573875,29.095124
Stochas1,0,49,13.479158,12.574933,0.723226,31.73943
Stochas1,0,49,15.128842,11.957012,0.593906,28.81788
Stochas1,0,49,14.775579,12.229049,0.59964,29.654648
Stochas1,0,49,14.765263,12.273946,0.637385,30.055787
Stochas1,0,49,14.111789,12.457487,0.713072,31.976861
Stochas1,0,49,15.826316,12.021128,0.581711,28.90426
Stochas1,0,49,15.130316,12.479451,0.607675,29.194477
Stochas1,0,49,15.910526,12.083159,0.551953,28.321438
Stochas1,0,49,15.282526,12.222928,0.621944,29.656734
Stochas1,0,49,15.267579,12.286303,0.601281,29.151479
Stochas1,0,49,14.497263,12.361957,0.671199,30.846563
Stochas1,0,49,14.652421,12.679135,0.672396,30.488596
Stochas1,0,49,15.217895,11.977843,0.648418,30.334312
Stochas1,0,49,14.986526,12.302769,0.595774,29.586285
Stochas1,0,49,15.423368,12.177992,0.592697,29.685446
Stochas1,0,49,15.291579,12.190636,0.570495,28.911111
Stochas1,0,49,15.474737,12.107888,0.601031,29.539364
Stochas1,0,49,15.021474,12.084307,0.58481,29.103855
Stochas1,0,49,15.556211,12.229322,0.590868,29.091204
Stochas1,0,49,15.634947,12.098212,0.582092,29.093992
Stochas1,0,49,15.862105,12.145804,0.55681,28.780199
Stochas1,0,49,15.917053,12.118392,0.553038,28.408901
Stochas1,0,49,13.415579,12.567239,0.726194,30.636297
Stochas1,0,49,16.002316,11.987599,0.57433,28.865802
Stochas1,0,49,13.948,12.120076,0.656009,29.692853
Stochas1,0,49,14.887368,12.098758,0.598248,29.526695
Stochas1,0,49,13.998947,12.607934,0.66463,30.323275
Stochas1,0,49,15.260211,12.246369,0.569958,29.264809
Stochas1,0,49,14.440842,12.528459,0.637132,29.967967
Stochas1,0,49,13.358316,12.490655,0.757639,32.173869
Stochas1,0,49,15.950105,11.948258,0.587959,28.996115
Stochas1,0,49,14.048632,12.494839,0.6411,30.4755
Stochas1,0,49,14.992,12.480222,0.571982,29.461829
Stochas1,0,49,14.857895,12.270685,0.608053,30.377008
Stochas1,0,49,15.492421,12.244219,0.60251,29.8533
Stochas1,0,49,15.193053,12.455225,0.578297,28.805504
Stochas1,0,49,12.735789,12.566919,0.834326,33.289447
Stochas1,0,49,15.680421,11.899747,0.591143,28.613661
Stochas1,0,49,16.005263,11.900525,0.618557,29.489095
Stochas1,0,49,14.118316,12.586848,0.702834,31.647079
Stochas1,0,49,16.189895,12.023448,0.546746,28.737848
Stochas1,0,49,14.842316,12.330594,0.676596,30.836301
Stochas1,0,49,15.438737,12.141227,0.620619,29.576315
Stochas1,0,49,15.402526,12.093638,0.610626,29.475196
Stochas1,0,49,15.096421,12.033452,0.642252,29.810661
Stochas1,0,49,13.348842,12.328956,0.727782,31.586783
Stochas1,0,49,14.808,12.174727,0.627494,29.44859
Stochas1,0,49,14.352,12.397703,0.670971,30.264687
Stochas1,0,49,14.005895,12.385788,0.703581,31.402723
Stochas1,0,49,15.492842,12.409158,0.569124,28.204233
Stochas1,0,49,15.458737,12.244521,0.593547,29.210503
Stochas1,0,49,15.666947,12.219718,0.535872,28.045334
Stochas1,0,49,15.368211,12.125172,0.56529,28.230167
Stochas1,0,49,14.593474,12.298746,0.677487,31.346396
Stochas1,0,49,15.112211,12.169186,0.630369,29.988771
Stochas1,0,49,15.165684,12.184923,0.610555,29.623152
Stochas1,0,49,15.688,12.09203,0.583548,29.270487
Stochas1,0,49,14.292211,12.27694,0.594208,28.547427
Stochas1,0,49,14.237895,12.516778,0.713001,32.607114
Stochas1,0,49,16.006737,12.133518,0.545264,28.831698
Stochas1,0,49,15.740842,12.190134,0.588112,29.775984
Stochas1,0,49,14.625474,11.81779,0.631893,29.198581
Stochas1,0,49,13.493053,12.516921,0.723263,31.227868
Stochas1,0,49,13.671789,12.685477,0.723864,31.774976
Stochas1,0,49,15.554947,12.27674,0.568852,29.491203
Stochas1,0,49,14.020632,12.127376,0.646731,29.869872
Stochas1,0,49,14.458105,12.441316,0.610426,28.843934
Stochas1,0,49,15.218105,12.312425,0.587087,29.796543
Stochas1,0,49,14.884632,12.226785,0.620032,29.678751
Stochas1,0,49,15.418105,12.11406,0.624958,29.599249
Stochas1,0,49,14.937263,12.31694,0.591182,29.431405
Stochas1,0,49,14.954947,12.20178,0.601409,29.314575
Stochas1,0,49,14.316842,12.406621,0.675397,30.170744
Stochas1,0,49,14.704632,12.339919,0.597939,29.178915
Stochas1,0,49,16.086105,12.054934,0.584049,29.234417
Stochas1,0,49,15.260211,12.042734,0.536225,27.653307
Stochas1,0,49,14.365474,12.438307,0.678487,30.597005
Stochas1,0,49,14.551789,12.301457,0.605496,29.573094
Stochas1,0,49,15.841053,12.226503,0.544524,27.943794
Stochas1,0,49,15.057053,12.168082,0.585946,28.482657
Stochas1,0,49,15.006947,12.288538,0.65761,30.997473
Stochas1,0,49,15.698947,12.39299,0.594228,29.350957
Stochas1,0,49,15.991158,11.968024,0.557436,28.59294
Stochas1,0,49,14.7,12.319172,0.6193,29.201362
Stochas1,0,49,15.258316,12.437499,0.637521,30.398293
Stochas1,0,49,14.757474,11.997988,0.601256,28.708833
Stochas1,0,49,14.500421,12.179029,0.65422,30.788139
Stochas1,0,49,15.730316,12.105454,0.565497,28.904696
Stochas1,0,49,15.810316,12.13732,0.562926,28.700851
Stochas1,0,49,14.642105,12.181648,0.622864,29.526063
Stochas1,0,49,15.610737,11.939287,0.608092,29.507863
Stochas1,0,49,15.234737,12.258155,0.582178,29.302283
Stochas1,0,49,14.896,12.211208,0.646793,30.272449
Stochas1,0,49,15.958105,12.022817,0.583548,29.095156
Stochas1,0,49,14.886947,12.119104,0.648143,30.134711
Stochas1,0,49,14.892842,12.429392,0.592333,29.003081
Stochas1,0,49,15.508421,12.075754,0.566739,28.758467
Stochas1,0,49,15.878737,12.126675,0.534856,28.9541
Stochas1,0,49,15.498737,12.258174,0.623688,29.887926
Stochas1,0,49,15.073263,12.285674,0.607432,29.39725
Stochas1,0,49,16.116842,11.834109,0.577775,28.814931
Stochas1,0,49,14.913474,12.033064,0.610728,29.117733
Stochas1,0,49,14.772,12.120926,0.584109,28.341257
Stochas1,0,49,13.294947,12.584818,0.711878,30.983044
Stochas1,0,49,13.622947,12.567064,0.724824,31.108266
Stochas1,0,49,16.096211,12.230652,0.565766,29.079286
Stochas1,0,49,14.614737,12.468621,0.628708,30.056912
Stochas1,0,49,15.942316,12.171928,0.574218,29.355002
Stochas1,0,49,12.818526,12.617828,0.731374,30.920053
Stochas1,0,49,15.601053,12.192163,0.587746,29.407764
Stochas1,0,49,14.277053,12.617744,0.661048,30.562452
Stochas1,0,49,15.677053,12.143073,0.585061,29.744646
Stochas1,0,48,13.507158,12.437086,0.745653,32.638715
Stochas1,0,49,14.317053,12.727372,0.638126,29.449613
Stochas1,0,49,13.881053,12.50076,0.701667,31.492626
Stochas1,0,49,15.240421,12.304244,0.577308,28.725754
Stochas1,0,49,12.882947,12.826977,0.77744,31.750874
Stochas1,0,49,15.379789,12.188553,0.602644,29.565266
Stochas1,0,49,14.950316,12.091748,0.626898,30.069341
Stochas1,0,49,15.129474,12.061896,0.646995,30.207009
Stochas1,0,49,16.069474,12.053609,0.546004,28.100238
Stochas1,0,49,15.816,11.847888,0.586235,28.875254
Stochas1,0,49,13.613053,12.623619,0.72865,31.811615
Stochas1,0,49,14.092,11.961155,0.678209,30.246721
Stochas1,0,49,15.562526,12.118589,0.594445,29.018939
Stochas1,0,49,15.626526,12.227712,0.556819,28.415726
Stochas1,0,49,14.641263,12.332223,0.636966,30.258034
Stochas1,0,49,15.684842,12.06042,0.564043,28.596846
Stochas1,0,49,15.286105,12.254341,0.581616,29.052016
Stochas1,0,49,14.727579,12.376246,0.598958,29.034448
Stochas1,0,49,14.679789,12.131299,0.635805,29.871772
Stochas1,0,49,16.312211,11.909545,0.551813,28.58679
Stochas1,0,49,14.701474,12.472451,0.573969,28.39869
Stochas1,0,49,14.258947,12.31254,0.620348,29.460864
Stochas1,0,49,15.116211,12.400941,0.616333,30.147398
Stochas1,0,49,15.962105,12.131492,0.56019,28.613211
Stochas1,0,49,14.413053,12.51462,0.62881,29.491867
Stochas1,0,49,12.499789,12.610818,0.823451,33.889037
Stochas1,0,49,13.959368,12.46158,0.677919,30.019091
Stochas1,0,49,14.933895,11.9806,0.595585,28.595585
Stochas1,0,49,14.093263,12.166041,0.658328,30.428396
Stochas1,0,49,15.912421,12.096755,0.593112,29.234435
Stochas1,0,49,15.322737,12.110719,0.568286,29.061673
Stochas1,0,49,15.255789,12.038318,0.586664,29.289431
Stochas1,0,49,15.781053,12.166177,0.592109,29.520226
Stochas1,0,49,14.743158,12.361397,0.658198,30.104695
Stochas1,0,49,15.597684,12.305627,0.569473,28.975534
Stochas1,0,49,14.708421,12.520956,0.605725,29.69924
Stochas1,0,49,13.045263,12.445225,0.778625,32.181015
Stochas1,0,49,15.645474,12.097925,0.622138,29.957333
Stochas1,0,49,14.722737,12.384531,0.588638,29.004614
Stochas1,0,49,14.766526,12.599834,0.589856,29.519488
Stochas1,0,49,14.659579,12.360783,0.638651,30.108601
Stochas1,0,49,15.077474,12.311642,0.607098,29.667541
Stochas1,0,49,15.322105,11.983754,0.563283,28.057486
Stochas1,0,49,15.664842,12.274873,0.552678,28.755308
Stochas1,0,49,16.118947,12.119569,0.546155,28.184757
Stochas1,0,49,15.365474,12.128336,0.570723,29.112022
Stochas1,0,49,15.432632,12.099056,0.583939,29.308852
Stochas1,0,49,15.619158,12.269887,0.5444,28.152638
Stochas1,0,49,13.934526,12.164561,0.658826,30.173354
Stochas1,0,49,15.821895,12.221675,0.572493,28.76479
Stochas1,0,49,14.687158,12.058665,0.607856,29.252389
Stochas1,0,49,15.508,12.334318,0.578804,29.538944
Stochas1,0,49,16.064632,11.93291,0.547536,28.531101
Stochas1,0,49,15.544421,11.99922,0.570884,28.455531
Stochas1,0,49,15.165053,12.188602,0.634617,30.201766
Stochas1,0,49,15.56,12.095527,0.608678,29.34436
Stochas1,0,49,15.890526,12.147506,0.542822,28.791123
Stochas1,0,49,14.945474,12.443319,0.670543,30.898057
Stochas1,0,49,13.555158,12.811812,0.731185,32.084367
Stochas1,0,49,15.854947,12.216728,0.527705,28.197826
Stochas1,0,49,14.240421,12.607721,0.630348,29.388891
Stochas1,0,49,15.905684,12.058443,0.5337,28.236836
Stochas1,0,49,13.938737,12.48886,0.691574,31.209833
Stochas1,0,49,14.713053,12.494267,0.637915,30.59176
Stochas1,0,49,15.636,12.029854,0.581664,29.242072
Stochas1,0,49,14.941684,12.154712,0.621594,30.191148
Stochas1,0,49,13.012421,12.382834,0.777662,32.163079
Stochas1,0,49,15.742105,11.924774,0.590897,28.985094
Stochas1,0,49,15.976211,12.162386,0.58019,29.061945
Stochas1,0,49,15.344632,12.446989,0.61365,30.320137
Stochas1,0,49,14.133263,12.502275,0.659018,30.278083
Stochas1,0,49,15.170316,12.292379,0.581755,29.146036
Stochas1,0,49,15.748421,11.949916,0.57875,29.388846
Stochas1,0,49,15.500632,11.948499,0.580449,29.012339
Stochas1,0,49,15.168211,12.307264,0.560668,28.80201
Stochas1,0,49,15.095158,12.189426,0.602318,29.353367
Stochas1,0,49,15.266737,12.189185,0.602789,29.137911
Stochas1,0,49,14.486737,12.045822,0.626282,29.718573
Stochas1,0,49,12.940842,12.663552,0.757728,31.762644
Stochas1,0,49,15.216,12.074596,0.632533,29.745235
Stochas1,0,49,15.501263,11.876811,0.583199,28.712434
Stochas1,0,49,15.878947,12.124602,0.561291,29.066434
Stochas1,0,49,16.146737,12.21158,0.528878,28.104196
Stochas1,0,49,14.440632,12.185857,0.662304,30.724623
Stochas1,0,49,15.269263,12.428639,0.56985,28.874384
Stochas1,0,49,15.262316,12.148833,0.588863,28.972753
Stochas1,0,49,15.213053,12.110616,0.551043,28.096362
Stochas1,0,49,14.597474,12.188047,0.572009,28.076974
Stochas1,0,49,14.017895,12.356882,0.69996,31.507605
Stochas1,0,48,13.293895,12.546786,0.756468,31.788553
Stochas1,0,49,13.658947,12.452415,0.740556,32.860291
Stochas1,0,49,12.205053,12.573299,0.87551,34.432109
Stochas1,0,49,15.885684,11.995709,0.553416,28.403501
Stochas1,0,49,13.367158,12.628703,0.712539,31.239558
Stochas1,0,49,14.687368,12.282651,0.671349,30.850986
Stochas1,0,49,16.270105,11.978827,0.561655,28.818785
Stochas1,0,49,15.201474,12.43959,0.612205,29.790755
Stochas1,0,49,15.552632,12.158665,0.604024,29.367858
Stochas1,0,49,14.898526,12.294518,0.593357,28.655973
Stochas1,0,49,15.015368,12.457235,0.602165,29.008675
Stochas1,0,49,14.4,12.158714,0.614401,29.304577
Stochas1,0,49,14.716,12.392824,0.646368,30.077387
Stochas1,0,49,14.603579,12.192738,0.626042,29.408885
Stochas1,0,49,15.602526,12.070543,0.590907,28.818564
Stochas1,0,49,14.960632,12.582182,0.606963,29.514099
Stochas1,0,49,15.232632,12.226494,0.620138,30.130626
Stochas1,0,49,15.810105,12.141687,0.571607,29.099725
Stochas1,0,49,15.554316,11.991984,0.604053,28.990719
Stochas1,0,49,15.580421,11.992777,0.544176,28.006488
Stochas1,0,49,16.148421,12.12224,0.607116,29.151568
Stochas1,0,49,14.812421,12.115539,0.622865,29.980293
Stochas1,0,49,15.343368,12.360318,0.567154,28.798161
Stochas1,0,49,15.968842,12.043101,0.589199,29.151517
Stochas1,0,49,15.585263,12.323046,0.559024,28.37915
Stochas1,0,49,15.839158,11.905975,0.595233,29.060085
Stochas1,0,49,13.482737,12.453197,0.741767,32.362171
Stochas1,0,49,14.943579,12.322559,0.590771,28.909619
Stochas1,0,49,14.213263,12.140268,0.701708,31.931951
Stochas1,0,49,13.655789,12.412966,0.718604,31.427146
Stochas1,0,49,15.691158,12.293515,0.58136,29.656849
Stochas1,0,49,14.037684,12.520419,0.639875,29.629224
Stochas1,0,49,15.193684,12.24406,0.56988,28.922267
Stochas1,0,49,15.808632,12.213711,0.563396,28.688253
Stochas1,0,49,15.061895,12.477296,0.620725,29.264182
Stochas1,0,49,15.221263,12.321376,0.594766,29.81323
Stochas1,0,49,15.697895,12.203049,0.604357,29.83679
Stochas1,0,49,13.459579,12.308634,0.747816,31.748545
Stochas1,0,49,15.800632,11.95327,0.575385,28.209851
Stochas1,0,49,14.803789,12.29956,0.628445,29.38983
Stochas1,0,49,16.052421,12.158375,0.582907,29.58491
Stochas1,0,49,14.468211,12.339203,0.643299,29.382983
Stochas1,0,49,15.312421,12.129307,0.593345,29.610411
Stochas1,0,49,15.829684,12.121127,0.588447,29.320316
Stochas1,0,49,15.126526,12.452681,0.614771,29.937459
Stochas1,0,49,15.471158,12.164933,0.594368,29.580776
Stochas1,0,49,14.840842,12.570539,0.59761,29.453241
Stochas1,0,49,15.429684,12.056551,0.633896,30.299402
Stochas1,0,49,15.628211,11.861556,0.574891,28.531124
Stochas1,0,49,14.536211,12.521083,0.665859,31.493364
Stochas1,0,49,14.598105,12.06341,0.600324,29.083529
Stochas1,0,48,15.032211,12.453163,0.55647,28.513921
Stochas1,0,49,14.086737,11.869024,0.644172,29.778383
Stochas1,0,49,15.753474,12.171263,0.599193,29.407271
Stochas1,0,49,15.420421,12.237281,0.605721,29.406427
Stochas1,0,48,13.447158,12.481736,0.689665,30.40205
Stochas1,0,49,15.680842,12.085826,0.613069,29.580408
Stochas1,0,49,16.340421,11.93227,0.54207,28.075609
Stochas1,0,49,15.640211,12.090136,0.625567,29.746683
Stochas1,0,49,12.934947,12.604961,0.74963,31.760851
Stochas1,0,49,14.505053,12.520227,0.626488,30.436913
