@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
BordaCo0,0.384789,0.645285,0.544188,0.065813,-0.426932,0.18087,0.263673,0.475102,0.383388,0.052296,-0.492902,0.140855,0.836735,0.979592,0.905102,0.042942,0.242401,0.085257,0.632653,0.77551,0.730612,0.031352,-1.400082,0.166458,0.653061,1,0.85102,0.091291,-0.217451,0.222511,0.3856,0.6128,0.50904,0.058655,-0.288641,0.150871,0.436784,0.682521,0.577486,0.06388,-0.49322,0.159845
BordaCo0,0.512115,0.657916,0.594412,0.043795,-0.362555,0.080912,0.305306,0.477551,0.407306,0.038544,-0.588229,0.135128,0.857143,0.979592,0.921429,0.03833,-0.08162,0.067761,0.653061,0.795918,0.744898,0.031944,-0.938757,0.13178,0.591837,0.959184,0.832653,0.08204,-0.920471,0.373932,0.4272,0.64,0.5536,0.050485,-0.661132,0.154333,0.46917,0.683575,0.605253,0.04823,-0.883102,0.191256
BordaCo0,0.472509,0.676626,0.571652,0.052146,0.02742,0.129352,0.318367,0.497959,0.389551,0.046483,0.388869,0.122146,0.857143,0.979592,0.916327,0.03973,-0.184594,0.068119,0.693878,0.795918,0.743878,0.025387,0.503749,0.075091,0.714286,1,0.863265,0.07933,0.145978,0.1767,0.4352,0.6512,0.518,0.057437,0.470099,0.155095,0.490339,0.70447,0.586444,0.055674,0.181759,0.129746
BordaCo0,0.525952,0.690526,0.588246,0.04314,0.641582,0.118171,0.309388,0.515918,0.394122,0.039467,1.014106,0.227601,0.816327,0.959184,0.92449,0.037686,-1.349221,0.160899,0.693878,0.77551,0.743878,0.024553,-0.571484,0.061426,0.693878,0.979592,0.832653,0.084786,-0.201319,0.162341,0.4288,0.6784,0.52856,0.049319,0.943289,0.261352,0.479546,0.718876,0.587616,0.045751,0.597916,0.235854
BordaCo0,0.395702,0.721447,0.567362,0.074018,0.264992,0.268824,0.257959,0.552653,0.392571,0.061035,0.531104,0.251045,0.816327,0.918367,0.881633,0.0357,-0.587355,0.075792,0.673469,0.816327,0.737755,0.039401,0.0791,0.095013,0.55102,0.959184,0.82449,0.103339,-0.784345,0.325148,0.3568,0.72,0.52864,0.07818,0.5426,0.290559,0.40412,0.762759,0.586835,0.073609,0.040413,0.294531
BordaCo0,0.452406,0.643406,0.555455,0.055819,0.081481,0.099317,0.315102,0.491429,0.393347,0.042172,0.119459,0.117567,0.857143,0.959184,0.913265,0.029486,-0.155418,0.071011,0.673469,0.795918,0.743878,0.033828,-0.340404,0.096621,0.673469,1,0.842857,0.093544,-0.056447,0.177898,0.4352,0.664,0.52536,0.056465,0.262726,0.164593,0.492537,0.69903,0.587062,0.05263,-0.025282,0.12789
BordaCo0,0.512277,0.694838,0.587949,0.046862,0.313373,0.119709,0.338776,0.472653,0.413755,0.037311,-0.138046,0.08101,0.816327,0.979592,0.921429,0.03551,-1.085043,0.165311,0.693878,0.816327,0.756122,0.030595,-0.17429,0.075916,0.693878,0.979592,0.832653,0.084293,-0.006471,0.164055,0.4688,0.6448,0.55944,0.048035,0.027202,0.111747,0.526147,0.681605,0.611098,0.044156,-0.18438,0.092465
BordaCo0,0.443628,0.659795,0.546383,0.054322,0.286615,0.139168,0.32,0.467755,0.381306,0.038735,0.466934,0.09773,0.816327,0.959184,0.897959,0.029574,-0.788646,0.126747,0.673469,0.795918,0.731633,0.032445,-0.052075,0.077619,0.693878,0.938776,0.836735,0.056997,-0.633486,0.178186,0.4288,0.64,0.51048,0.050565,0.946874,0.178751,0.500995,0.680548,0.576795,0.047039,0.416895,0.117489
BordaCo0,0.476851,0.675903,0.596596,0.055563,-0.83592,0.165013,0.323265,0.478367,0.404245,0.047794,0.102137,0.085948,0.877551,0.979592,0.916327,0.030883,0.256248,0.060762,0.714286,0.816327,0.765306,0.024575,0.343636,0.077873,0.653061,0.979592,0.818367,0.082369,-0.424166,0.232266,0.44,0.6448,0.54352,0.059414,0.000257,0.11156,0.490828,0.692855,0.600598,0.057898,-0.010824,0.115467
BordaCo0,0.466573,0.68896,0.59277,0.062821,-0.110612,0.121596,0.330612,0.520816,0.401633,0.054205,0.642852,0.139827,0.836735,0.979592,0.918367,0.039256,-0.42152,0.106957,0.714286,0.816327,0.760204,0.030184,-0.156474,0.061388,0.693878,0.959184,0.838776,0.079539,-0.318536,0.184161,0.44,0.672,0.53256,0.065577,0.528981,0.158941,0.500372,0.719076,0.592182,0.063759,0.446535,0.146763
BordaCo0,0.520354,0.72008,0.606701,0.044232,0.778893,0.167389,0.339592,0.46449,0.411306,0.032735,-0.309427,0.07779,0.857143,0.979592,0.919388,0.033828,0.118079,0.073498,0.714286,0.816327,0.769388,0.027456,0.187261,0.067564,0.673469,1,0.867347,0.100083,-0.234011,0.197598,0.4656,0.6336,0.558,0.042168,-0.101907,0.100223,0.504957,0.677932,0.606302,0.041858,-0.512996,0.123716
BordaCo0,0.397819,0.657881,0.541685,0.069946,0.011522,0.160627,0.308571,0.517551,0.387796,0.055892,0.827343,0.155397,0.836735,0.938776,0.888776,0.031268,-0.052756,0.057395,0.653061,0.795918,0.721429,0.033081,0.199164,0.098787,0.714286,0.979592,0.863265,0.091519,-0.373979,0.169726,0.4112,0.664,0.51008,0.06845,0.729278,0.172545,0.483981,0.727145,0.583289,0.063756,0.62429,0.170604
BordaCo0,0.421641,0.696037,0.557376,0.060934,0.13685,0.222962,0.30449,0.486531,0.382531,0.04065,0.378281,0.14721,0.836735,0.979592,0.906122,0.033159,-0.100711,0.095778,0.653061,0.795918,0.736735,0.034694,-0.278445,0.103323,0.632653,0.979592,0.829592,0.08713,-0.290006,0.233124,0.4064,0.6416,0.5088,0.055534,0.243071,0.181709,0.490633,0.694205,0.575518,0.046544,0.366867,0.159765
BordaCo0,0.356683,0.660541,0.52059,0.075496,-0.085385,0.186081,0.274286,0.476735,0.369429,0.055892,0.204739,0.119443,0.77551,0.938776,0.866327,0.043039,-0.314013,0.094664,0.632653,0.816327,0.72449,0.043051,0.095874,0.124707,0.673469,1,0.855102,0.085105,-0.417576,0.218,0.3632,0.6208,0.49184,0.073395,0.021231,0.135465,0.453451,0.685119,0.561763,0.06661,0.156093,0.136379
BordaCo0,0.4599,0.668337,0.580606,0.056168,-0.383627,0.144237,0.31102,0.471837,0.39551,0.045604,-0.178046,0.085509,0.816327,0.959184,0.9,0.041774,-0.554758,0.102441,0.693878,0.77551,0.743878,0.022794,-0.089891,0.054468,0.693878,0.979592,0.862245,0.075227,-0.312592,0.178311,0.4272,0.6192,0.53144,0.055795,-0.247476,0.112066,0.494046,0.670811,0.590859,0.054891,-0.318952,0.097137
BordaCo0,0.460479,0.684972,0.606928,0.060439,-0.926823,0.199055,0.310204,0.541224,0.427959,0.053933,-0.294169,0.155414,0.836735,0.959184,0.907143,0.033206,-0.328533,0.078357,0.693878,0.816327,0.759184,0.036848,0.057084,0.068121,0.693878,1,0.882653,0.063847,-0.770938,0.312174,0.432,0.6688,0.56664,0.057712,-0.722963,0.192922,0.495454,0.751245,0.627085,0.060219,-0.270846,0.169437
BordaCo0,0.399507,0.645758,0.552182,0.059122,-0.599031,0.188681,0.315102,0.440816,0.392612,0.041408,-0.635877,0.08409,0.795918,0.979592,0.90102,0.044373,-0.542932,0.141085,0.673469,0.795918,0.731633,0.029059,0.057413,0.081119,0.632653,0.959184,0.84898,0.100062,-0.78127,0.235015,0.4256,0.6048,0.52816,0.055984,-0.405785,0.106696,0.489653,0.648241,0.589743,0.051191,-0.711098,0.107819
BordaCo0,0.470581,0.67013,0.559238,0.052161,0.36516,0.13734,0.290612,0.470204,0.375469,0.044334,0.059211,0.12658,0.857143,0.979592,0.919388,0.030595,-0.085253,0.071919,0.653061,0.816327,0.738776,0.0357,-0.138992,0.123373,0.612245,0.959184,0.823469,0.092238,-0.287479,0.229595,0.3872,0.6464,0.50112,0.0589,0.367109,0.203862,0.442681,0.671884,0.566905,0.056139,-0.320064,0.16604
BordaCo0,0.449268,0.645056,0.551567,0.057036,-0.299333,0.118463,0.298776,0.451429,0.385429,0.040069,-0.15301,0.092289,0.816327,0.938776,0.886735,0.035627,-0.254744,0.076514,0.673469,0.77551,0.733673,0.026195,-0.190457,0.072813,0.714286,0.959184,0.855102,0.068573,-0.664609,0.177499,0.4288,0.6144,0.51976,0.050985,-0.005418,0.105438,0.463662,0.660059,0.579401,0.049363,-0.383921,0.132284
BordaCo0,0.414284,0.64652,0.549632,0.063125,-0.215576,0.140167,0.257143,0.457143,0.377061,0.049052,-0.485855,0.15093,0.857143,0.979592,0.910204,0.031218,0.355356,0.074478,0.653061,0.795918,0.726531,0.039468,-0.214025,0.090312,0.653061,0.979592,0.822449,0.085884,0.00314,0.191938,0.352,0.6096,0.50112,0.064167,-0.341379,0.173786,0.421453,0.66173,0.569581,0.057769,-0.60495,0.19168
BordaCo0,0.421847,0.720077,0.538752,0.063329,0.852858,0.283163,0.266122,0.510204,0.374122,0.04597,0.649277,0.2541,0.77551,0.959184,0.891837,0.044759,-0.69617,0.152216,0.632653,0.77551,0.731633,0.040445,-0.909521,0.118964,0.632653,1,0.837755,0.094071,-0.304647,0.222522,0.3728,0.6704,0.49344,0.059778,0.873026,0.29957,0.421681,0.721343,0.566492,0.054972,0.195848,0.31326
BordaCo0,0.466657,0.638132,0.561686,0.047912,-0.322135,0.10111,0.306122,0.462857,0.383796,0.046348,-0.02063,0.088446,0.816327,0.979592,0.90102,0.041462,0.153747,0.114918,0.693878,0.795918,0.734694,0.030951,0.258018,0.059093,0.632653,0.959184,0.796939,0.084509,-0.031296,0.213126,0.4304,0.6176,0.51576,0.057242,0.08603,0.102049,0.491415,0.670167,0.57881,0.055257,-0.020132,0.102943
BordaCo0,0.433237,0.712351,0.591912,0.070511,-0.441028,0.188911,0.309388,0.529796,0.409755,0.065342,0.058949,0.133474,0.857143,0.938776,0.905102,0.020687,-0.164901,0.05918,0.693878,0.816327,0.761224,0.034814,-0.10999,0.067734,0.673469,0.959184,0.840816,0.075703,-0.663454,0.203589,0.4176,0.6784,0.55128,0.077221,-0.061366,0.15482,0.48754,0.735484,0.603062,0.076315,-0.071557,0.145044
BordaCo0,0.347876,0.565554,0.458375,0.057512,-0.203396,0.141791,0.196735,0.426939,0.309102,0.051192,0.161312,0.153888,0.795918,0.938776,0.862245,0.036436,0.359131,0.090396,0.612245,0.734694,0.677551,0.037409,-0.150025,0.064718,0.612245,0.979592,0.8,0.105374,0.042105,0.241964,0.2944,0.5392,0.40656,0.059532,0.307108,0.15111,0.348001,0.633328,0.489483,0.065725,0.101604,0.178932
BordaCo0,0.447168,0.671376,0.569967,0.06455,-0.01664,0.116873,0.29551,0.474286,0.389592,0.050101,-0.085505,0.10713,0.836735,1,0.909184,0.05101,0.036838,0.089985,0.653061,0.816327,0.744898,0.037906,-0.280895,0.12122,0.673469,0.938776,0.830612,0.080889,-0.490365,0.178382,0.392,0.6512,0.51976,0.067898,-0.083991,0.14712,0.462313,0.68238,0.580056,0.060616,-0.106917,0.128087
BordaCo0,0.440008,0.682775,0.579105,0.070665,-0.2737,0.162463,0.253061,0.511837,0.402735,0.062464,-0.266061,0.177841,0.836735,0.959184,0.903061,0.032828,-0.121631,0.075422,0.653061,0.795918,0.744898,0.034453,-0.935288,0.119456,0.693878,1,0.839796,0.079899,0.187463,0.182606,0.3504,0.664,0.53496,0.075969,-0.395983,0.221185,0.414155,0.720011,0.597344,0.073298,-0.440024,0.220944
BordaCo0,0.470083,0.662186,0.579302,0.052659,-0.319892,0.118088,0.340408,0.498776,0.399755,0.037422,0.513597,0.129165,0.857143,1,0.912245,0.037129,0.250082,0.105096,0.673469,0.795918,0.747959,0.029059,-0.615959,0.088754,0.693878,0.979592,0.828571,0.072843,0.170475,0.181963,0.456,0.632,0.53344,0.047884,0.107005,0.108156,0.527104,0.704027,0.594948,0.044188,0.355515,0.129085
BordaCo0,0.478225,0.720134,0.589472,0.064698,0.087386,0.142777,0.329796,0.506122,0.399837,0.045239,0.564996,0.115946,0.836735,0.959184,0.902041,0.044525,-0.112084,0.06679,0.693878,0.795918,0.74898,0.026687,-0.372968,0.059028,0.755102,0.959184,0.837755,0.055694,0.552676,0.139465,0.4512,0.6576,0.53424,0.058925,0.415658,0.11502,0.519257,0.713647,0.592861,0.052203,0.507059,0.127174
BordaCo0,0.35724,0.655673,0.537621,0.077353,-0.442108,0.201293,0.250612,0.47102,0.384245,0.060695,-0.551526,0.157019,0.755102,1,0.889796,0.053763,-0.235633,0.180967,0.653061,0.77551,0.728571,0.031682,-0.776195,0.085671,0.653061,1,0.862245,0.098906,-0.740416,0.257746,0.3296,0.6224,0.50456,0.076428,-0.534324,0.212479,0.397833,0.679771,0.57596,0.076453,-0.658508,0.206332
BordaCo0,0.515214,0.708613,0.599552,0.047138,0.445559,0.136281,0.300408,0.515918,0.402,0.052257,-0.129948,0.136663,0.836735,0.979592,0.92551,0.03551,-0.602106,0.12533,0.714286,0.795918,0.757143,0.028789,-0.070532,0.04478,0.673469,0.959184,0.832653,0.078935,0.125885,0.17728,0.4208,0.6816,0.54024,0.06459,-0.079509,0.164858,0.461742,0.72347,0.5947,0.065894,-0.372659,0.161559
BordaCo0,0.473214,0.613187,0.53485,0.038185,0.357427,0.087084,0.308571,0.442449,0.35951,0.037206,0.658581,0.091476,0.857143,0.979592,0.914286,0.037961,0.106278,0.074883,0.673469,0.77551,0.72449,0.031285,-0.124914,0.064086,0.734694,0.959184,0.85102,0.069238,-0.333271,0.11851,0.4224,0.5712,0.48384,0.046208,0.555788,0.103044,0.479496,0.643893,0.549422,0.043291,0.515369,0.105167
BordaCo0,0.518923,0.659544,0.603234,0.042832,-0.429015,0.087044,0.343673,0.49551,0.408816,0.042633,0.148436,0.095974,0.836735,0.979592,0.910204,0.032525,-0.071145,0.095662,0.693878,0.795918,0.752041,0.026823,-0.118585,0.060713,0.693878,0.938776,0.841837,0.057316,-0.54087,0.18644,0.472,0.6288,0.54912,0.04801,-0.071436,0.088456,0.521288,0.705288,0.605934,0.049282,-0.008815,0.115153
BordaCo0,0.45588,0.671089,0.570329,0.053572,-0.216498,0.145975,0.268571,0.465306,0.380245,0.043356,-0.493546,0.162204,0.836735,0.959184,0.918367,0.03027,-0.551618,0.103819,0.653061,0.795918,0.738776,0.032653,-0.547852,0.111504,0.673469,0.938776,0.830612,0.071603,-0.367999,0.157854,0.3824,0.6192,0.5164,0.054376,-0.488755,0.180346,0.425366,0.663651,0.570929,0.051615,-0.801634,0.225416
BordaCo0,0.431776,0.706749,0.579219,0.06506,0.161209,0.211512,0.315102,0.493061,0.400776,0.050749,0.098814,0.10844,0.836735,0.979592,0.911224,0.039927,0.135114,0.087045,0.673469,0.795918,0.738776,0.033905,0.204133,0.080948,0.693878,0.979592,0.847959,0.087891,-0.171758,0.165629,0.4256,0.6688,0.54136,0.066147,0.402209,0.158993,0.485566,0.70314,0.596545,0.060372,-0.067072,0.133768
BordaCo0,0.407487,0.717993,0.576374,0.080506,-0.314291,0.185536,0.280816,0.503673,0.403878,0.063147,-0.381038,0.125072,0.836735,0.979592,0.903061,0.040753,0.068289,0.080497,0.673469,0.816327,0.74898,0.041874,-0.391748,0.084479,0.755102,0.959184,0.865306,0.069627,-0.19218,0.116352,0.368,0.6816,0.5364,0.082,-0.381296,0.18178,0.452232,0.719577,0.599327,0.073454,-0.384443,0.150856
BordaCo0,0.448909,0.687729,0.590265,0.05256,-0.709917,0.190683,0.317551,0.531429,0.409796,0.050143,0.529022,0.147042,0.857143,0.979592,0.916327,0.032844,0.450553,0.080276,0.632653,0.816327,0.743878,0.041562,-0.869023,0.156282,0.673469,0.979592,0.838776,0.072986,0.095363,0.224372,0.4048,0.7056,0.54536,0.065673,0.337819,0.216977,0.50766,0.741142,0.606252,0.057912,0.499177,0.149411
BordaCo0,0.445973,0.674485,0.563044,0.056029,0.016206,0.134988,0.291429,0.453061,0.381143,0.044969,-0.069903,0.091793,0.836735,0.979592,0.918367,0.042809,-0.617584,0.111886,0.693878,0.795918,0.744898,0.025408,-0.077731,0.060413,0.673469,0.959184,0.854082,0.084706,-0.699176,0.233388,0.4032,0.592,0.50984,0.055165,-0.170657,0.104713,0.457458,0.655387,0.571514,0.055383,-0.202163,0.118406
BordaCo0,0.488489,0.653927,0.591112,0.046207,-0.717594,0.116236,0.356735,0.44,0.399429,0.024677,-0.186975,0.04933,0.836735,0.959184,0.912245,0.044759,-0.383348,0.072821,0.673469,0.795918,0.737755,0.027589,-0.152094,0.089449,0.714286,0.979592,0.82449,0.069027,0.561023,0.170286,0.4688,0.6032,0.54344,0.039625,-0.229412,0.076868,0.527605,0.656558,0.595513,0.031506,-0.181244,0.080703
BordaCo0,0.468714,0.733142,0.603426,0.063323,-0.118468,0.167445,0.32898,0.482449,0.402776,0.04053,0.215662,0.10804,0.857143,0.959184,0.920408,0.028789,-0.177398,0.067462,0.653061,0.795918,0.74898,0.037129,-0.995348,0.133563,0.714286,0.979592,0.847959,0.07428,0.021263,0.15227,0.44,0.6912,0.5524,0.055927,0.420845,0.191853,0.517079,0.695518,0.598407,0.045202,0.30993,0.120351
BordaCo0,0.532133,0.718159,0.609608,0.054156,0.403636,0.112429,0.322449,0.497143,0.411429,0.043943,0.154275,0.115297,0.816327,0.979592,0.914286,0.043099,-0.787349,0.125876,0.693878,0.795918,0.754082,0.031928,-0.230544,0.056693,0.673469,1,0.856122,0.105744,-0.514867,0.212155,0.4784,0.6608,0.55848,0.048344,0.412856,0.137455,0.503529,0.698068,0.609152,0.0505,-0.207959,0.140872
BordaCo0,0.531828,0.694942,0.602725,0.042891,0.607956,0.116915,0.33551,0.502857,0.412571,0.041448,0.067763,0.0995,0.836735,1,0.910204,0.038398,0.317095,0.106799,0.693878,0.795918,0.752041,0.025223,-0.508113,0.066674,0.673469,0.959184,0.866327,0.073434,-1.075807,0.251264,0.4576,0.6624,0.55328,0.0523,0.084251,0.119887,0.523998,0.710916,0.610534,0.047603,-0.048752,0.107083
BordaCo0,0.447937,0.655016,0.560325,0.059005,-0.185458,0.13281,0.309388,0.484082,0.389633,0.045538,0.183641,0.10809,0.836735,0.979592,0.908163,0.041071,-0.036808,0.084038,0.693878,0.795918,0.744898,0.02922,-0,0.065098,0.693878,1,0.854082,0.09941,-0.339762,0.188896,0.4224,0.6352,0.52352,0.061673,0.006784,0.131592,0.482839,0.690529,0.583012,0.054398,0.064826,0.125401
BordaCo0,0.444914,0.701046,0.55483,0.068947,-0.008946,0.152696,0.300408,0.506939,0.382286,0.052859,0.360769,0.13078,0.795918,0.959184,0.883673,0.045221,-0.408646,0.107812,0.653061,0.795918,0.736735,0.041273,-0.716677,0.101222,0.693878,1,0.82551,0.077839,0.079655,0.188199,0.3984,0.6416,0.50968,0.070856,0.149449,0.142381,0.482839,0.710579,0.575975,0.059011,0.269613,0.138907
BordaCo0,0.523691,0.73143,0.603704,0.060446,0.463026,0.128447,0.333061,0.509388,0.409633,0.045064,0.385618,0.10807,0.857143,0.979592,0.895918,0.034088,0.802108,0.102157,0.693878,0.816327,0.766327,0.039507,-0.179163,0.069249,0.673469,0.979592,0.839796,0.079899,-0.162492,0.205256,0.4528,0.6816,0.55096,0.057583,0.471549,0.146547,0.511758,0.717539,0.601976,0.052952,0.281982,0.124698
BordaCo0,0.431885,0.668359,0.562904,0.058464,-0.37308,0.141334,0.294694,0.518367,0.39302,0.056644,0.394642,0.159697,0.816327,0.959184,0.89898,0.042552,-0.099533,0.078944,0.693878,0.795918,0.736735,0.030883,0.436313,0.069243,0.673469,0.959184,0.834694,0.082622,-0.569399,0.170607,0.4144,0.6688,0.52552,0.065435,0.206914,0.164228,0.469118,0.722873,0.586814,0.067364,0.274454,0.170168
BordaCo0,0.386189,0.610919,0.4999,0.066814,0.015145,0.128918,0.249796,0.487347,0.363184,0.053214,0.235313,0.169059,0.816327,0.959184,0.879592,0.034088,0.034762,0.103208,0.612245,0.795918,0.710204,0.049403,-0.040605,0.115425,0.612245,1,0.828571,0.087398,-0.396326,0.280695,0.3296,0.6256,0.48008,0.067749,0.141208,0.212043,0.398497,0.697173,0.553133,0.065401,-0.021611,0.22386
BordaCo0,0.359379,0.61314,0.492536,0.070251,-0.304857,0.169677,0.222041,0.461224,0.342653,0.058519,-0.158093,0.154541,0.816327,0.959184,0.90102,0.036664,-0.225196,0.09291,0.591837,0.77551,0.691837,0.045129,-0.03995,0.114811,0.571429,1,0.805102,0.110934,-0.020112,0.288667,0.3024,0.5856,0.45,0.07399,-0.086438,0.179369,0.374262,0.672634,0.531571,0.075058,-0.350233,0.192148
BordaCo0,0.452505,0.683746,0.584649,0.06166,-0.55824,0.149046,0.287347,0.472653,0.405837,0.047258,-0.914347,0.154021,0.816327,1,0.923469,0.04867,-0.496265,0.122993,0.693878,0.795918,0.746939,0.02692,-0.15162,0.076887,0.693878,0.959184,0.836735,0.064536,-0.445881,0.170247,0.3984,0.616,0.5436,0.057506,-0.940412,0.180928,0.460022,0.680724,0.60106,0.057992,-0.998937,0.186497
BordaCo0,0.438381,0.704549,0.577038,0.06706,0.04225,0.162501,0.260408,0.477551,0.391388,0.056426,-0.498043,0.153249,0.836735,0.959184,0.909184,0.027739,-0.344361,0.102462,0.693878,0.816327,0.745918,0.033206,0.467816,0.094844,0.714286,1,0.85102,0.073043,0.023032,0.17789,0.3568,0.6496,0.52784,0.073109,-0.424791,0.19572,0.429746,0.680301,0.585151,0.065445,-0.630501,0.190116
BordaCo0,0.384531,0.670673,0.555564,0.062855,-0.319057,0.258878,0.265306,0.483265,0.371592,0.047627,0.018823,0.152973,0.816327,0.959184,0.916327,0.03645,-0.902498,0.12806,0.673469,0.795918,0.738776,0.033905,-0.450138,0.080948,0.591837,0.979592,0.808163,0.095374,-0.087473,0.248804,0.3648,0.6384,0.49944,0.060914,0.131274,0.194114,0.421681,0.691363,0.55953,0.060798,-0.194378,0.183231
BordaCo0,0.454938,0.667557,0.555251,0.053819,0.026027,0.1338,0.275102,0.446531,0.374857,0.046733,-0.359364,0.120818,0.857143,0.979592,0.920408,0.039203,0.027087,0.071984,0.653061,0.795918,0.723469,0.034438,0.211185,0.09481,0.714286,1,0.831633,0.086072,0.658581,0.220673,0.3696,0.5936,0.50248,0.062226,-0.259099,0.15119,0.430974,0.650791,0.56742,0.059501,-0.62792,0.164137
BordaCo0,0.469958,0.63256,0.577789,0.044415,-0.80135,0.119401,0.28,0.471837,0.401592,0.043326,-0.920423,0.174195,0.857143,0.979592,0.909184,0.030595,0.437841,0.07955,0.714286,0.816327,0.761224,0.031682,0.295083,0.058179,0.714286,0.979592,0.837755,0.076217,0.208447,0.167911,0.3984,0.6128,0.53872,0.051135,-0.922501,0.188988,0.430695,0.68023,0.59483,0.054276,-1.202774,0.26561
BordaCo0,0.453702,0.633265,0.541801,0.045949,0.324636,0.103228,0.301224,0.451429,0.372286,0.043003,0.144173,0.084187,0.857143,0.959184,0.89898,0.030595,0.003784,0.060653,0.673469,0.795918,0.728571,0.029645,0.04111,0.091913,0.632653,0.938776,0.803061,0.082967,-0.1019,0.187244,0.4128,0.6016,0.50416,0.050959,0.13298,0.10719,0.485071,0.659149,0.56427,0.050764,0.127945,0.093925
BordaCo0,0.499067,0.710473,0.58809,0.05435,0.29985,0.139321,0.314286,0.485714,0.397714,0.038432,0.224326,0.121256,0.857143,0.959184,0.922449,0.027833,-0.719044,0.076519,0.693878,0.836735,0.75102,0.036848,0.605496,0.097661,0.714286,0.959184,0.854082,0.062328,-0.163206,0.146075,0.4048,0.6432,0.53544,0.052779,-0.177428,0.174137,0.479796,0.675626,0.59091,0.04564,-0.282524,0.144874
BordaCo0,0.446116,0.701756,0.579287,0.067885,-0.112115,0.170638,0.314286,0.473469,0.403184,0.045028,-0.482924,0.108132,0.836735,0.979592,0.9,0.039203,0.281028,0.090641,0.693878,0.795918,0.754082,0.02848,-0.462784,0.080116,0.714286,0.979592,0.840816,0.075151,0.123285,0.152048,0.4096,0.632,0.53648,0.061485,-0.523673,0.162022,0.487786,0.685364,0.596918,0.054661,-0.569961,0.138708
BordaCo0,0.499684,0.759096,0.602652,0.057249,0.455682,0.221467,0.356735,0.497959,0.412408,0.03635,0.433201,0.095538,0.836735,0.979592,0.906122,0.042516,0.191121,0.081131,0.693878,0.795918,0.74898,0.025078,-0.223118,0.062469,0.714286,0.938776,0.839796,0.061318,-0.741626,0.139572,0.4656,0.696,0.55536,0.054015,0.42869,0.177363,0.548314,0.70909,0.61029,0.041924,0.459291,0.111067
BordaCo0,0.44548,0.703436,0.580168,0.0626,-0.267707,0.171992,0.320816,0.466122,0.394163,0.041946,-0.021188,0.096255,0.816327,0.959184,0.90102,0.037783,-0.598179,0.105697,0.653061,0.816327,0.735714,0.040548,0.045614,0.105174,0.734694,0.959184,0.87551,0.065465,-0.609301,0.16164,0.4224,0.6384,0.52872,0.053843,0.041228,0.13626,0.504053,0.672384,0.589803,0.046829,-0.124067,0.11013
BordaCo0,0.456213,0.67415,0.563865,0.071746,0.051541,0.117518,0.272653,0.484898,0.391714,0.053888,-0.228645,0.121376,0.857143,0.959184,0.90102,0.026823,-0.013543,0.067724,0.673469,0.816327,0.738776,0.038506,0.201876,0.090721,0.510204,1,0.837755,0.113898,-0.898111,0.467454,0.4048,0.632,0.52208,0.065983,0.187198,0.125513,0.434359,0.693201,0.584968,0.062806,-0.367848,0.168202
BordaCo0,0.440601,0.702153,0.546403,0.059941,0.480376,0.206326,0.334694,0.466939,0.391633,0.034302,0.600949,0.107957,0.795918,0.938776,0.89898,0.037339,-0.85756,0.134453,0.653061,0.795918,0.728571,0.033596,-0.052452,0.092624,0.673469,1,0.863265,0.09509,-0.546347,0.210786,0.4304,0.6304,0.51448,0.045732,0.506912,0.16153,0.521426,0.67142,0.589209,0.038606,0.582572,0.108978
BordaCo0,0.448518,0.696085,0.588476,0.059637,-0.43484,0.172712,0.254694,0.520816,0.411388,0.058503,-0.655925,0.216902,0.836735,0.979592,0.911224,0.03551,-0.081296,0.087208,0.693878,0.795918,0.755102,0.028131,-0.572744,0.066236,0.510204,1,0.862245,0.102219,-2.069774,0.78101,0.3504,0.6992,0.55184,0.07684,-0.553828,0.278858,0.38997,0.735321,0.605945,0.072366,-1.045897,0.350294
