@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute hv0 numeric
@attribute hv1 numeric
@attribute hv2 numeric
@attribute hv3 numeric
@attribute hv4 numeric
@attribute hv5 numeric

@data
Stochas1,2,0.87,0.01,1,0.445546,0.957217
Stochas1,2,0.87,0.01,1,0.827696,0.80591
Stochas1,2,0.87,0.01,1,0.281768,0.993375
Stochas1,2,0.87,0.01,1,0.998813,0.478528
Stochas1,2,0.87,0.01,1,0.976372,0.717128
Stochas1,2,0.87,0.01,1,0.771926,0.456181
Stochas1,2,0.87,0.01,1,0.962388,0.702221
Stochas1,2,0.87,0.01,1,0.780065,0.876315
Stochas1,2,0.87,0.01,1,0.908871,0.363374
Stochas1,2,0.87,0.01,1,0.766532,0.567251
Stochas1,2,0.87,0.01,1,0.796721,0.367686
Stochas1,2,0.87,0.01,1,0.448037,0.875857
Stochas1,2,0.87,0.01,1,0.611225,0.833852
Stochas1,2,0.87,0.01,1,0.977391,0.524928
Stochas1,2,0.87,0.01,1,0.957871,0.655556
Stochas1,2,0.87,0.01,1,0.635009,0.641369
Stochas1,2,0.87,0.01,1,0.713901,0.806462
Stochas1,2,0.87,0.01,1,0.514917,0.741878
Stochas1,2,0.87,0.01,1,0.793741,0.796776
Stochas1,2,0.87,0.01,1,0.881062,0.822177
Stochas1,2,0.87,0.01,1,0.730069,0.711937
Stochas1,2,0.87,0.01,1,0.98919,0.603516
Stochas1,2,0.87,0.01,1,0.756655,0.835324
Stochas1,2,0.87,0.01,1,0.923336,0.910432
Stochas1,2,0.87,0.01,1,0.535588,0.654463
Stochas1,2,0.87,0.01,1,0.756415,0.99973
Stochas1,2,0.87,0.01,1,0.810626,0.604339
Stochas1,2,0.87,0.01,1,0.89444,0.670408
Stochas1,2,0.87,0.01,1,0.892405,0.975299
Stochas1,2,0.87,0.01,1,0.871355,0.920906
Stochas1,2,0.87,0.01,1,0.580734,0.732818
Stochas1,2,0.87,0.01,1,0.764647,0.429567
Stochas1,2,0.87,0.01,1,0.902465,0.727144
Stochas1,2,0.87,0.01,1,0.554572,0.862085
Stochas1,2,0.87,0.01,1,0.959436,0.364336
Stochas1,2,0.87,0.01,1,0.621429,0.959045
Stochas1,2,0.87,0.01,1,0.806856,0.597886
Stochas1,2,0.87,0.01,1,0.400911,0.878232
Stochas1,2,0.87,0.01,1,0.520798,0.881232
Stochas1,2,0.87,0.01,1,0.841029,0.840268
Stochas1,2,0.87,0.01,1,0.415777,0.765175
Stochas1,2,0.87,0.01,1,0.989634,0.400226
Stochas1,2,0.87,0.01,1,0.473728,0.968396
Stochas1,2,0.87,0.01,1,0.704634,0.644849
Stochas1,2,0.87,0.01,1,0.81963,0.794431
Stochas1,2,0.87,0.01,1,0.387342,0.703893
Stochas1,2,0.87,0.01,1,0.878812,0.903101
Stochas1,2,0.87,0.01,1,0.911633,0.995716
Stochas1,2,0.87,0.01,1,0.669198,0.70644
Stochas1,2,0.87,0.01,1,0.706279,0.766443
Stochas1,2,0.87,0.01,1,0.846702,0.747746
Stochas1,2,0.87,0.01,1,0.435684,0.929131
Stochas1,2,0.87,0.01,1,0.553701,0.648587
Stochas1,2,0.87,0.01,1,0.91744,0.916341
Stochas1,2,0.87,0.01,1,0.801392,0.884713
Stochas1,2,0.87,0.01,1,0.759137,0.917957
Stochas1,2,0.87,0.01,1,0.804123,0.999561
Stochas1,2,0.87,0.01,1,0.800404,0.292317
Stochas1,2,0.87,0.01,1,0.650983,0.961206
Stochas1,2,0.87,0.01,1,0.408365,0.819847
Stochas1,2,0.87,0.01,1,0.279421,0.756282
Stochas1,2,0.87,0.01,1,0.573222,0.992084
Stochas1,2,0.87,0.01,1,0.946171,0.994402
Stochas1,2,0.87,0.01,1,0.639625,0.784667
Stochas1,2,0.87,0.01,1,0.436535,0.73405
Stochas1,2,0.87,0.01,1,0.779845,0.369524
Stochas1,2,0.87,0.01,1,0.595779,0.919621
Stochas1,2,0.87,0.01,1,0.61539,0.847492
Stochas1,2,0.87,0.01,1,0.835135,0.985871
Stochas1,2,0.87,0.01,1,0.950382,0.447576
Stochas1,2,0.87,0.01,1,0.999709,0.241837
Stochas1,2,0.87,0.01,1,0.859638,0.962003
Stochas1,2,0.87,0.01,1,0.815098,0.931977
Stochas1,2,0.87,0.01,1,0.952904,0.812561
Stochas1,2,0.87,0.01,1,0.471942,0.998767
Stochas1,2,0.87,0.01,1,0.813761,0.558462
Stochas1,2,0.87,0.01,1,0.878678,0.5643
Stochas1,2,0.87,0.01,1,0.997547,0.870429
Stochas1,2,0.87,0.01,1,0.599132,0.905697
Stochas1,2,0.87,0.01,1,0.946167,0.991249
Stochas1,2,0.87,0.01,1,0.461869,0.948833
Stochas1,2,0.87,0.01,1,0.914259,0.915988
Stochas1,2,0.87,0.01,1,0.886121,0.642729
Stochas1,2,0.87,0.01,1,0.696725,0.867488
Stochas1,2,0.87,0.01,1,0.366796,0.854966
Stochas1,2,0.87,0.01,1,0.675864,0.839342
Stochas1,2,0.87,0.01,1,0.519337,0.751399
Stochas1,2,0.87,0.01,1,0.320266,0.980269
Stochas1,2,0.87,0.01,1,0.864647,0.907424
Stochas1,2,0.87,0.01,1,0.748884,0.830028
Stochas1,2,0.87,0.01,1,0.918242,0.510068
Stochas1,2,0.87,0.01,1,0.941529,0.623265
Stochas1,2,0.87,0.01,1,0.428705,0.988757
Stochas1,2,0.87,0.01,1,0.597895,0.576534
Stochas1,2,0.87,0.01,1,0.799588,0.930338
Stochas1,2,0.87,0.01,1,0.469808,0.806925
Stochas1,2,0.87,0.01,1,0.649341,0.746598
Stochas1,2,0.87,0.01,1,0.655449,0.710128
Stochas1,2,0.87,0.01,1,0.976585,0.912334
Stochas1,2,0.87,0.01,1,0.753546,0.831479
Stochas1,2,0.87,0.01,1,0.989292,0.978893
Stochas1,2,0.87,0.01,1,0.523716,0.707212
Stochas1,2,0.87,0.01,1,0.967665,0.829437
Stochas1,2,0.87,0.01,1,0.993519,0.527654
Stochas1,2,0.87,0.01,1,0.755282,0.583571
Stochas1,2,0.87,0.01,1,0.553438,0.777475
Stochas1,2,0.87,0.01,1,0.94919,0.402606
Stochas1,2,0.87,0.01,1,0.963311,0.674716
Stochas1,2,0.87,0.01,1,0.457356,0.896134
Stochas1,2,0.87,0.01,1,0.27517,0.956677
Stochas1,2,0.87,0.01,1,0.688784,0.921772
Stochas1,2,0.87,0.01,1,0.73783,0.809972
Stochas1,2,0.87,0.01,1,0.950974,0.943885
Stochas1,2,0.87,0.01,1,0.325036,0.961001
Stochas1,2,0.87,0.01,1,0.525007,0.970325
Stochas1,2,0.87,0.01,1,0.880661,0.897174
Stochas1,2,0.87,0.01,1,0.837133,0.652319
Stochas1,2,0.87,0.01,1,0.81988,0.906948
Stochas1,2,0.87,0.01,1,0.655656,0.774656
Stochas1,2,0.87,0.01,1,0.922698,0.506296
Stochas1,2,0.87,0.01,1,0.85667,0.684388
Stochas1,2,0.87,0.01,1,0.600906,0.728731
Stochas1,2,0.87,0.01,1,0.634428,0.858937
Stochas1,2,0.87,0.01,1,0.912358,0.354719
Stochas1,2,0.87,0.01,1,0.87522,0.788415
Stochas1,2,0.87,0.01,1,0.974424,0.965921
Stochas1,2,0.87,0.01,1,0.946683,0.860984
Stochas1,2,0.87,0.01,1,0.979046,0.546917
Stochas1,2,0.87,0.01,1,0.759214,0.367798
Stochas1,2,0.87,0.01,1,0.819518,0.484828
Stochas1,2,0.87,0.01,1,0.818653,0.823849
Stochas1,2,0.87,0.01,1,0.965397,0.880018
Stochas1,2,0.87,0.01,1,0.68077,0.725881
Stochas1,2,0.87,0.01,1,0.635198,0.987964
Stochas1,2,0.87,0.01,1,0.757802,0.814713
Stochas1,2,0.87,0.01,1,0.408034,0.994635
Stochas1,2,0.87,0.01,1,0.945081,0.923586
Stochas1,2,0.87,0.01,1,0.923548,0.229431
Stochas1,2,0.87,0.01,1,0.585145,0.976851
Stochas1,2,0.87,0.01,1,0.952613,0.607753
Stochas1,2,0.87,0.01,1,0.97574,0.554709
Stochas1,2,0.87,0.01,1,0.924723,0.571008
Stochas1,2,0.87,0.01,1,0.758761,0.80828
Stochas1,2,0.87,0.01,1,0.535337,0.957646
Stochas1,2,0.87,0.01,1,0.76303,0.931937
Stochas1,2,0.87,0.01,1,0.931978,0.91788
Stochas1,2,0.87,0.01,1,0.834965,0.777546
Stochas1,2,0.87,0.01,1,0.773234,0.668898
Stochas1,2,0.87,0.01,1,0.698943,0.983682
Stochas1,2,0.87,0.01,1,0.486526,0.988949
Stochas1,2,0.87,0.01,1,0.722285,0.840572
Stochas1,2,0.87,0.01,1,0.992372,0.506612
Stochas1,2,0.87,0.01,1,0.763612,0.627272
Stochas1,2,0.87,0.01,1,0.895657,0.610657
Stochas1,2,0.87,0.01,1,0.86105,0.962954
Stochas1,2,0.87,0.01,1,0.551171,0.954434
Stochas1,2,0.87,0.01,1,0.971981,0.464829
Stochas1,2,0.87,0.01,1,0.985614,0.915151
Stochas1,2,0.87,0.01,1,0.777598,0.44598
Stochas1,2,0.87,0.01,1,0.585407,0.842307
Stochas1,2,0.87,0.01,1,0.965104,0.594213
Stochas1,2,0.87,0.01,1,0.950163,0.367902
Stochas1,2,0.87,0.01,1,0.920644,0.907606
Stochas1,2,0.87,0.01,1,0.879948,0.470097
Stochas1,2,0.87,0.01,1,0.908927,0.706635
Stochas1,2,0.87,0.01,1,0.205532,0.994192
Stochas1,2,0.87,0.01,1,0.289482,0.940796
Stochas1,2,0.87,0.01,1,0.652711,0.639143
Stochas1,2,0.87,0.01,1,0.813586,0.893228
Stochas1,2,0.87,0.01,1,0.925731,0.69181
Stochas1,2,0.87,0.01,1,0.992004,0.790858
Stochas1,2,0.87,0.01,1,0.562365,0.755101
Stochas1,2,0.87,0.01,1,0.796709,0.829071
Stochas1,2,0.87,0.01,1,0.980631,0.41395
Stochas1,2,0.87,0.01,1,0.626937,0.693415
Stochas1,2,0.87,0.01,1,0.769214,0.645222
Stochas1,2,0.87,0.01,1,0.868638,0.393776
Stochas1,2,0.87,0.01,1,0.659822,0.753485
Stochas1,2,0.87,0.01,1,0.614071,0.692102
Stochas1,2,0.87,0.01,1,0.686087,0.56128
Stochas1,2,0.87,0.01,1,0.797584,0.963304
Stochas1,2,0.87,0.01,1,0.844494,0.97402
Stochas1,2,0.87,0.01,1,0.753997,0.687612
Stochas1,2,0.87,0.01,1,0.978878,0.572201
Stochas1,2,0.87,0.01,1,0.929745,0.895258
Stochas1,2,0.87,0.01,1,0.808869,0.618619
Stochas1,2,0.87,0.01,1,0.99608,0.477768
Stochas1,2,0.87,0.01,1,0.82003,0.823091
Stochas1,2,0.87,0.01,1,0.862627,0.421504
Stochas1,2,0.87,0.01,1,0.31231,0.925833
Stochas1,2,0.87,0.01,1,0.643283,0.975673
Stochas1,2,0.87,0.01,1,0.35803,0.962026
Stochas1,2,0.87,0.01,1,0.469562,0.736284
Stochas1,2,0.87,0.01,1,0.319654,0.818681
Stochas1,2,0.87,0.01,1,0.271175,0.955558
Stochas1,2,0.87,0.01,1,0.788667,0.625468
Stochas1,2,0.87,0.01,1,0.748217,0.669727
Stochas1,2,0.87,0.01,1,0.938653,0.901415
Stochas1,2,0.87,0.01,1,0.76348,0.927741
Stochas1,2,0.87,0.01,1,0.960302,0.402021
Stochas1,2,0.87,0.01,1,0.960316,0.910979
Stochas1,2,0.87,0.01,1,0.726971,0.995533
Stochas1,2,0.87,0.01,1,0.612852,0.899045
Stochas1,2,0.87,0.01,1,0.907451,0.676275
Stochas1,2,0.87,0.01,1,0.906032,0.769802
Stochas1,2,0.87,0.01,1,0.946004,0.816539
Stochas1,2,0.87,0.01,1,0.908464,0.701364
Stochas1,2,0.87,0.01,1,0.979279,0.829209
Stochas1,2,0.87,0.01,1,0.82103,0.77522
Stochas1,2,0.87,0.01,1,0.85633,0.906558
Stochas1,2,0.87,0.01,1,0.847926,0.602656
Stochas1,2,0.87,0.01,1,0.915661,0.453375
Stochas1,2,0.87,0.01,1,0.994443,0.620417
Stochas1,2,0.87,0.01,1,0.963423,0.25038
Stochas1,2,0.87,0.01,1,0.361384,0.969585
Stochas1,2,0.87,0.01,1,0.705833,0.532024
Stochas1,2,0.87,0.01,1,0.54028,0.735113
Stochas1,2,0.87,0.01,1,0.950878,0.576616
Stochas1,2,0.87,0.01,1,0.654842,0.88099
Stochas1,2,0.87,0.01,1,0.673163,0.925534
Stochas1,2,0.87,0.01,1,0.851144,0.424539
Stochas1,2,0.87,0.01,1,0.675178,0.490706
Stochas1,2,0.87,0.01,1,0.965898,0.609646
Stochas1,2,0.87,0.01,1,0.645293,0.652304
Stochas1,2,0.87,0.01,1,0.592732,0.563625
Stochas1,2,0.87,0.01,1,0.798661,0.51505
Stochas1,2,0.87,0.01,1,0.829965,0.342896
Stochas1,2,0.87,0.01,1,0.772867,0.811834
Stochas1,2,0.87,0.01,1,0.671199,0.663805
Stochas1,2,0.87,0.01,1,0.457067,0.83579
Stochas1,2,0.87,0.01,1,0.90131,0.916313
Stochas1,2,0.87,0.01,1,0.447365,0.979898
Stochas1,2,0.87,0.01,1,0.97284,0.689605
Stochas1,2,0.87,0.01,1,0.864054,0.718405
Stochas1,2,0.87,0.01,1,0.901839,0.649825
Stochas1,2,0.87,0.01,1,0.344981,0.819071
Stochas1,2,0.87,0.01,1,0.925348,0.489614
Stochas1,2,0.87,0.01,1,0.842209,0.939805
Stochas1,2,0.87,0.01,1,0.672389,0.868177
Stochas1,2,0.87,0.01,1,0.439479,0.889294
Stochas1,2,0.87,0.01,1,0.865203,0.685953
Stochas1,2,0.87,0.01,1,0.8353,0.93748
Stochas1,2,0.87,0.01,1,0.655405,0.899822
Stochas1,2,0.87,0.01,1,0.558395,0.844073
Stochas1,2,0.87,0.01,1,0.380983,0.756937
Stochas1,2,0.87,0.01,1,0.734119,0.723601
Stochas1,2,0.87,0.01,1,0.695267,0.805783
Stochas1,2,0.87,0.01,1,0.54953,0.933619
Stochas1,2,0.87,0.01,1,0.992629,0.152993
Stochas1,2,0.87,0.01,1,0.637435,0.852624
Stochas1,2,0.87,0.01,1,0.675867,0.80883
Stochas1,2,0.87,0.01,1,0.982874,0.803605
Stochas1,2,0.87,0.01,1,0.868169,0.519985
Stochas1,2,0.87,0.01,1,0.753477,0.932324
Stochas1,2,0.87,0.01,1,0.632981,0.792097
Stochas1,2,0.87,0.01,1,0.681029,0.602809
Stochas1,2,0.87,0.01,1,0.715589,0.996346
Stochas1,2,0.87,0.01,1,0.975884,0.367923
Stochas1,2,0.87,0.01,1,0.484281,0.941945
Stochas1,2,0.87,0.01,1,0.880064,0.697387
Stochas1,2,0.87,0.01,1,0.714087,0.836108
Stochas1,2,0.87,0.01,1,0.930717,0.972446
Stochas1,2,0.87,0.01,1,0.480984,0.873369
Stochas1,2,0.87,0.01,1,0.646688,0.764585
Stochas1,2,0.87,0.01,1,0.983333,0.327367
Stochas1,2,0.87,0.01,1,0.570934,0.934617
Stochas1,2,0.87,0.01,1,0.958046,0.57732
Stochas1,2,0.87,0.01,1,0.43099,0.811241
Stochas1,2,0.87,0.01,1,0.671299,0.979704
Stochas1,2,0.87,0.01,1,0.923326,0.711445
Stochas1,2,0.87,0.01,1,0.683977,0.618118
Stochas1,2,0.87,0.01,1,0.642846,0.803075
Stochas1,2,0.87,0.01,1,0.468557,0.814074
Stochas1,2,0.87,0.01,1,0.968925,0.715065
Stochas1,2,0.87,0.01,1,0.639686,0.53581
Stochas1,2,0.87,0.01,1,0.929186,0.161338
Stochas1,2,0.87,0.01,1,0.584462,0.719913
Stochas1,2,0.87,0.01,1,0.922058,0.800189
Stochas1,2,0.87,0.01,1,0.95469,0.9559
Stochas1,2,0.87,0.01,1,0.838395,0.926835
Stochas1,2,0.87,0.01,1,0.948534,0.36874
Stochas1,2,0.87,0.01,1,0.727932,0.737562
Stochas1,2,0.87,0.01,1,0.77007,0.816461
Stochas1,2,0.87,0.01,1,0.965857,0.82412
Stochas1,2,0.87,0.01,1,0.609085,0.824951
Stochas1,2,0.87,0.01,1,0.789309,0.670273
Stochas1,2,0.87,0.01,1,0.34508,0.972004
Stochas1,2,0.87,0.01,1,0.974552,0.973764
Stochas1,2,0.87,0.01,1,0.939559,0.890538
Stochas1,2,0.87,0.01,1,0.786208,0.999636
Stochas1,2,0.87,0.01,1,0.589136,0.937074
Stochas1,2,0.87,0.01,1,0.818328,0.571584
Stochas1,2,0.87,0.01,1,0.87127,0.902416
Stochas1,2,0.87,0.01,1,0.86819,0.893926
Stochas1,2,0.87,0.01,1,0.875756,0.745146
Stochas1,2,0.87,0.01,1,0.841661,0.511123
Stochas1,2,0.87,0.01,1,0.94324,0.472782
Stochas1,2,0.87,0.01,1,0.82131,0.589049
Stochas1,2,0.87,0.01,1,0.875734,0.412797
Stochas1,2,0.87,0.01,1,0.466128,0.886823
Stochas1,2,0.87,0.01,1,0.958684,0.683385
Stochas1,2,0.87,0.01,1,0.740215,0.417141
Stochas1,2,0.87,0.01,1,0.962151,0.486127
Stochas1,2,0.87,0.01,1,0.478991,0.97121
Stochas1,2,0.87,0.01,1,0.574745,0.697458
Stochas1,2,0.87,0.01,1,0.771506,0.681552
Stochas1,2,0.87,0.01,1,0.870138,0.965886
Stochas1,2,0.87,0.01,1,0.90967,0.361891
Stochas1,2,0.87,0.01,1,0.727209,0.850857
Stochas1,2,0.87,0.01,1,0.707789,0.616812
Stochas1,2,0.87,0.01,1,0.631726,0.736227
Stochas1,2,0.87,0.01,1,0.617812,0.708175
Stochas1,2,0.87,0.01,1,0.727204,0.678076
Stochas1,2,0.87,0.01,1,0.962116,0.639595
Stochas1,2,0.87,0.01,1,0.447014,0.726624
Stochas1,2,0.87,0.01,1,0.424958,0.875667
Stochas1,2,0.87,0.01,1,0.345569,0.982432
Stochas1,2,0.87,0.01,1,0.810866,0.504503
Stochas1,2,0.87,0.01,1,0.695777,0.752392
Stochas1,2,0.87,0.01,1,0.866032,0.983287
Stochas1,2,0.87,0.01,1,0.617159,0.753304
Stochas1,2,0.87,0.01,1,0.454681,0.733597
Stochas1,2,0.87,0.01,1,0.787288,0.592536
Stochas1,2,0.87,0.01,1,0.927925,0.648734
Stochas1,2,0.87,0.01,1,0.727571,0.845243
Stochas1,2,0.87,0.01,1,0.957841,0.996281
Stochas1,2,0.87,0.01,1,0.821854,0.716674
Stochas1,2,0.87,0.01,1,0.73927,0.819971
Stochas1,2,0.87,0.01,1,0.46247,0.970515
Stochas1,2,0.87,0.01,1,0.735638,0.484398
Stochas1,2,0.87,0.01,1,0.791201,0.820557
Stochas1,2,0.87,0.01,1,0.702484,0.700848
Stochas1,2,0.87,0.01,1,0.218179,0.980707
Stochas1,2,0.87,0.01,1,0.901971,0.507715
Stochas1,2,0.87,0.01,1,0.671942,0.758713
Stochas1,2,0.87,0.01,1,0.878697,0.77252
Stochas1,2,0.87,0.01,1,0.939187,0.48693
Stochas1,2,0.87,0.01,1,0.327114,0.973849
Stochas1,2,0.87,0.01,1,0.594893,0.829705
Stochas1,2,0.87,0.01,1,0.963205,0.811722
Stochas1,2,0.87,0.01,1,0.762241,0.722094
Stochas1,2,0.87,0.01,1,0.788415,0.584119
Stochas1,2,0.87,0.01,1,0.629886,0.632777
Stochas1,2,0.87,0.01,1,0.733929,0.730751
Stochas1,2,0.87,0.01,1,0.881457,0.646547
Stochas1,2,0.87,0.01,1,0.76862,0.645872
Stochas1,2,0.87,0.01,1,0.648997,0.743724
Stochas1,2,0.87,0.01,1,0.842747,0.491629
Stochas1,2,0.87,0.01,1,0.93204,0.523263
Stochas1,2,0.87,0.01,1,0.808288,0.628486
Stochas1,2,0.87,0.01,1,0.740605,0.642237
Stochas1,2,0.87,0.01,1,0.711597,0.851242
Stochas1,2,0.87,0.01,1,0.54663,0.95524
Stochas1,2,0.87,0.01,1,0.56957,0.912918
Stochas1,2,0.87,0.01,1,0.874983,0.530763
Stochas1,2,0.87,0.01,1,0.530653,0.690588
Stochas1,2,0.87,0.01,1,0.412441,0.978885
Stochas1,2,0.87,0.01,1,0.524032,0.734321
Stochas1,2,0.87,0.01,1,0.826968,0.448329
Stochas1,2,0.87,0.01,1,0.688825,0.756768
Stochas1,2,0.87,0.01,1,0.998073,0.302639
Stochas1,2,0.87,0.01,1,0.286463,0.993026
Stochas1,2,0.87,0.01,1,0.628241,0.965727
Stochas1,2,0.87,0.01,1,0.997387,0.937426
Stochas1,2,0.87,0.01,1,0.74199,0.852266
Stochas1,2,0.87,0.01,1,0.393576,0.674309
Stochas1,2,0.87,0.01,1,0.857828,0.804673
Stochas1,2,0.87,0.01,1,0.304401,0.98676
Stochas1,2,0.87,0.01,1,0.208336,0.888858
Stochas1,2,0.87,0.01,1,0.91228,0.958196
Stochas1,2,0.87,0.01,1,0.591335,0.649943
Stochas1,2,0.87,0.01,1,0.766526,0.484973
Stochas1,2,0.87,0.01,1,0.832884,0.398551
Stochas1,2,0.87,0.01,1,0.706526,0.998149
Stochas1,2,0.87,0.01,1,0.905039,0.138985
Stochas1,2,0.87,0.01,1,0.788288,0.741176
Stochas1,2,0.87,0.01,1,0.873044,0.74179
Stochas1,2,0.87,0.01,1,0.922642,0.357903
Stochas1,2,0.87,0.01,1,0.206014,0.902121
Stochas1,2,0.87,0.01,1,0.60373,0.963642
Stochas1,2,0.87,0.01,1,0.764805,0.944943
Stochas1,2,0.87,0.01,1,0.99417,0.770428
Stochas1,2,0.87,0.01,1,0.32998,0.899188
Stochas1,2,0.87,0.01,1,0.549574,0.575933
Stochas1,2,0.87,0.01,1,0.976284,0.463674
Stochas1,2,0.87,0.01,1,0.66973,0.96974
Stochas1,2,0.87,0.01,1,0.989924,0.604623
Stochas1,2,0.87,0.01,1,0.80072,0.512586
Stochas1,2,0.87,0.01,1,0.602771,0.899513
Stochas1,2,0.87,0.01,1,0.987894,0.609467
Stochas1,2,0.87,0.01,1,0.988561,0.861325
Stochas1,2,0.87,0.01,1,0.914925,0.62804
Stochas1,2,0.87,0.01,1,0.932069,0.452
Stochas1,2,0.87,0.01,1,0.980168,0.58259
Stochas1,2,0.87,0.01,1,0.741229,0.825476
Stochas1,2,0.87,0.01,1,0.780236,0.613267
Stochas1,2,0.87,0.01,1,0.5322,0.965631
Stochas1,2,0.87,0.01,1,0.856302,0.377729
Stochas1,2,0.87,0.01,1,0.612363,0.650026
Stochas1,2,0.87,0.01,1,0.779552,0.598289
Stochas1,2,0.87,0.01,1,0.806196,0.868927
Stochas1,2,0.87,0.01,1,0.745333,0.449981
Stochas1,2,0.87,0.01,1,0.73275,0.628622
Stochas1,2,0.87,0.01,1,0.859987,0.708008
Stochas1,2,0.87,0.01,1,0.432524,0.955853
Stochas1,2,0.87,0.01,1,0.774573,0.957133
Stochas1,2,0.87,0.01,1,0.51961,0.928373
Stochas1,2,0.87,0.01,1,0.804089,0.757617
Stochas1,2,0.87,0.01,1,0.349114,0.957849
Stochas1,2,0.87,0.01,1,0.41931,0.948161
Stochas1,2,0.87,0.01,1,0.601672,0.976561
Stochas1,2,0.87,0.01,1,0.963154,0.889773
Stochas1,2,0.87,0.01,1,0.870369,0.672844
Stochas1,2,0.87,0.01,1,0.997124,0.667961
Stochas1,2,0.87,0.01,1,0.564806,0.618108
Stochas1,2,0.87,0.01,1,0.836222,0.683928
Stochas1,2,0.87,0.01,1,0.467257,0.901986
Stochas1,2,0.87,0.01,1,0.852963,0.845145
Stochas1,2,0.87,0.01,1,0.99818,0.568863
Stochas1,2,0.87,0.01,1,0.514737,0.951826
Stochas1,2,0.87,0.01,1,0.852204,0.482382
Stochas1,2,0.87,0.01,1,0.899526,0.750482
Stochas1,2,0.87,0.01,1,0.738757,0.69877
Stochas1,2,0.87,0.01,1,0.707149,0.572852
Stochas1,2,0.87,0.01,1,0.968854,0.30062
Stochas1,2,0.87,0.01,1,0.400888,0.941304
Stochas1,2,0.87,0.01,1,0.925959,0.983186
Stochas1,2,0.87,0.01,1,0.493778,0.822017
Stochas1,2,0.87,0.01,1,0.442765,0.810977
Stochas1,2,0.87,0.01,1,0.919631,0.447173
Stochas1,2,0.87,0.01,1,0.843868,0.826841
Stochas1,2,0.87,0.01,1,0.75069,0.424936
Stochas1,2,0.87,0.01,1,0.692929,0.451384
Stochas1,2,0.87,0.01,1,0.771513,0.957298
Stochas1,2,0.87,0.01,1,0.848804,0.680761
Stochas1,2,0.87,0.01,1,0.623132,0.864008
Stochas1,2,0.87,0.01,1,0.778327,0.971694
Stochas1,2,0.87,0.01,1,0.374547,0.969031
Stochas1,2,0.87,0.01,1,0.73377,0.798653
Stochas1,2,0.87,0.01,1,0.930529,0.811922
Stochas1,2,0.87,0.01,1,0.817583,0.654402
Stochas1,2,0.87,0.01,1,0.592284,0.536879
Stochas1,2,0.87,0.01,1,0.674569,0.768165
Stochas1,2,0.87,0.01,1,0.273157,0.978873
Stochas1,2,0.87,0.01,1,0.868512,0.965029
Stochas1,2,0.87,0.01,1,0.520138,0.70983
Stochas1,2,0.87,0.01,1,0.612949,0.958314
Stochas1,2,0.87,0.01,1,0.635766,0.86108
Stochas1,2,0.87,0.01,1,0.739197,0.90955
Stochas1,2,0.87,0.01,1,0.86916,0.904731
Stochas1,2,0.87,0.01,1,0.934157,0.736688
Stochas1,2,0.87,0.01,1,0.794224,0.950014
Stochas1,2,0.87,0.01,1,0.552984,0.847775
Stochas1,2,0.87,0.01,1,0.998109,0.841793
Stochas1,2,0.87,0.01,1,0.93564,0.484804
Stochas1,2,0.87,0.01,1,0.842942,0.582738
Stochas1,2,0.87,0.01,1,0.734737,0.776512
Stochas1,2,0.87,0.01,1,0.589462,0.539657
Stochas1,2,0.87,0.01,1,0.620391,0.772728
Stochas1,2,0.87,0.01,1,0.691898,0.678329
Stochas1,2,0.87,0.01,1,0.958905,0.72802
Stochas1,2,0.87,0.01,1,0.965629,0.384637
Stochas1,2,0.87,0.01,1,0.971021,0.708062
Stochas1,2,0.87,0.01,1,0.916506,0.704516
Stochas1,2,0.87,0.01,1,0.80572,0.985315
Stochas1,2,0.87,0.01,1,0.687404,0.802014
Stochas1,2,0.87,0.01,1,0.729316,0.965805
Stochas1,2,0.87,0.01,1,0.763981,0.963889
Stochas1,2,0.87,0.01,1,0.766774,0.522437
Stochas1,2,0.87,0.01,1,0.503071,0.852582
Stochas1,2,0.87,0.01,1,0.646563,0.998419
Stochas1,2,0.87,0.01,1,0.93438,0.856991
Stochas1,2,0.87,0.01,1,0.55791,0.917687
Stochas1,2,0.87,0.01,1,0.908199,0.977113
Stochas1,2,0.87,0.01,1,0.664907,0.658962
Stochas1,2,0.87,0.01,1,0.912108,0.601811
Stochas1,2,0.87,0.01,1,0.778602,0.985126
Stochas1,2,0.87,0.01,1,0.60995,0.896187
Stochas1,2,0.87,0.01,1,0.634872,0.964399
Stochas1,2,0.87,0.01,1,0.754615,0.932898
Stochas1,2,0.87,0.01,1,0.807907,0.849594
Stochas1,2,0.87,0.01,1,0.997229,0.941291
Stochas1,2,0.87,0.01,1,0.638152,0.521619
Stochas1,2,0.87,0.01,1,0.71456,0.634798
Stochas1,2,0.87,0.01,1,0.941176,0.945503
Stochas1,2,0.87,0.01,1,0.60376,0.964643
Stochas1,2,0.87,0.01,1,0.518658,0.832752
Stochas1,2,0.87,0.01,1,0.644721,0.922565
Stochas1,2,0.87,0.01,1,0.572833,0.831896
Stochas1,2,0.87,0.01,1,0.928498,0.837343
Stochas2,2,0.87,0.01,1,0.170554,0.955938
Stochas2,2,0.87,0.01,1,0.463199,0.971976
Stochas2,2,0.87,0.01,1,0.337557,0.051922
Stochas2,2,0.87,0.01,1,0.377184,0.47933
Stochas2,2,0.87,0.01,1,0.051996,0.769697
