@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
Stochas1,0.530596,0.670443,0.59753,0.040153,0.132119,0.080846,0.300633,0.458544,0.391994,0.039578,-0.416312,0.106092,0.911392,0.974684,0.940506,0.022323,0.086425,0.038183,0.759494,0.822785,0.794304,0.016444,-0.624394,0.04703,0.708861,0.974684,0.871519,0.066051,-0.468029,0.188749,0.42625,0.618125,0.531937,0.051077,-0.113151,0.116111,0.469012,0.662628,0.584601,0.049336,-0.590834,0.139037
Stochas1,0.493026,0.649732,0.563908,0.04411,0.26003,0.088747,0.248418,0.436709,0.359241,0.045029,-0.362675,0.134927,0.898734,0.974684,0.940506,0.022323,-0.187071,0.05203,0.734177,0.822785,0.779114,0.018977,-0.096383,0.064219,0.734177,0.924051,0.83038,0.054504,-0.007366,0.114062,0.349375,0.585,0.481375,0.056666,-0.188265,0.160732,0.393989,0.631101,0.543148,0.056485,-0.613143,0.191821
Stochas1,0.518729,0.671886,0.593421,0.042377,0.24972,0.092136,0.334494,0.460759,0.38288,0.034692,0.599035,0.094856,0.898734,1,0.950633,0.026522,0.258967,0.063832,0.759494,0.835443,0.786709,0.016637,1.043479,0.074118,0.734177,0.987342,0.867089,0.066561,-0.429182,0.163517,0.4525,0.60375,0.515375,0.046162,0.436544,0.090209,0.510864,0.668142,0.57466,0.042371,0.433615,0.106714
Stochas1,0.497485,0.685972,0.568832,0.045852,0.747344,0.145599,0.303481,0.41962,0.360348,0.032528,0.101635,0.062482,0.886076,0.987342,0.941772,0.020953,-0.253996,0.086204,0.734177,0.797468,0.774684,0.018168,-0.556034,0.043323,0.708861,0.949367,0.829747,0.064355,0.276503,0.164834,0.414375,0.583125,0.486344,0.043436,0.405445,0.10232,0.480845,0.614589,0.547739,0.04058,0.043757,0.066971
Stochas1,0.523547,0.678379,0.583391,0.041007,0.409711,0.099923,0.333544,0.467722,0.377959,0.037164,0.668517,0.092291,0.911392,0.974684,0.941139,0.020905,0.165001,0.038189,0.759494,0.848101,0.798101,0.020596,0.267597,0.061648,0.746835,0.924051,0.841772,0.050395,-0.152134,0.109901,0.453125,0.623125,0.509344,0.046794,0.648977,0.120095,0.502689,0.671519,0.566468,0.045602,0.555477,0.105963
Stochas1,0.433316,0.703019,0.580062,0.077642,-0.410355,0.149177,0.261709,0.505063,0.369193,0.068519,0.161267,0.151134,0.898734,0.987342,0.947468,0.025086,-0.254288,0.060224,0.696203,0.835443,0.777215,0.032371,-0.30565,0.100944,0.64557,0.949367,0.816456,0.089462,-0.449121,0.191887,0.345625,0.66,0.495062,0.087747,-0.015184,0.179473,0.431216,0.709341,0.556359,0.08097,0.06208,0.16919
Stochas1,0.47731,0.651642,0.562224,0.044633,-0.065227,0.103875,0.266772,0.423734,0.367152,0.04112,-0.7109,0.116224,0.873418,0.987342,0.940506,0.028333,-0.324241,0.076702,0.721519,0.810127,0.78481,0.022644,-0.890933,0.082703,0.721519,0.974684,0.861392,0.06246,-0.152343,0.155585,0.366875,0.575625,0.490219,0.055055,-0.523732,0.134639,0.428298,0.624549,0.5574,0.050135,-0.830461,0.15867
Stochas1,0.449372,0.579347,0.508554,0.039433,0.174423,0.073734,0.268987,0.432911,0.343655,0.042401,0.159739,0.103882,0.860759,0.936709,0.909494,0.024439,-0.66271,0.05661,0.696203,0.78481,0.748101,0.022608,-0.466519,0.054369,0.64557,0.987342,0.852532,0.079483,-0.574349,0.275131,0.35125,0.536875,0.43975,0.047932,0.097729,0.116784,0.417952,0.641079,0.532414,0.056254,-0.085577,0.1393
Stochas1,0.467292,0.645209,0.54306,0.045303,0.187113,0.111236,0.269304,0.429747,0.344509,0.038991,-0.046878,0.100887,0.873418,1,0.952532,0.032978,-0.783576,0.100615,0.734177,0.797468,0.768987,0.019559,-0.310039,0.036396,0.632911,0.987342,0.825316,0.088932,-0.024292,0.241037,0.376875,0.59,0.463938,0.04911,0.365354,0.158172,0.428106,0.633058,0.527759,0.050984,-0.151504,0.126219
Stochas1,0.528614,0.648913,0.588831,0.034211,0.074607,0.065154,0.343354,0.441456,0.387864,0.028555,-0.078173,0.053299,0.898734,0.974684,0.938608,0.018024,-0.161329,0.048473,0.759494,0.810127,0.784177,0.015747,-0.217005,0.033162,0.683544,0.974684,0.86519,0.074809,-0.779319,0.217964,0.4675,0.584375,0.520625,0.034212,-0.07294,0.062471,0.525041,0.645188,0.581037,0.034041,-0.106139,0.06429
Stochas1,0.263627,0.653325,0.492132,0.09185,-0.376388,0.282541,0.15443,0.456329,0.320601,0.079627,-0.018992,0.180374,0.835443,0.962025,0.907595,0.039444,-0.196119,0.078244,0.658228,0.810127,0.750633,0.041618,-0.358902,0.094224,0.506329,0.987342,0.836709,0.104375,-1.728266,0.62755,0.2175,0.60875,0.421531,0.102064,0.075727,0.228426,0.254795,0.663671,0.498392,0.103413,-0.322991,0.27616
Stochas1,0.387612,0.662034,0.508426,0.069153,0.206542,0.175879,0.223101,0.463924,0.329747,0.062784,0.189348,0.1538,0.873418,0.987342,0.935443,0.029388,-0.382143,0.071784,0.696203,0.78481,0.748101,0.024966,-0.178304,0.055458,0.594937,0.949367,0.829114,0.074404,-1.339112,0.417852,0.300625,0.588125,0.432312,0.078191,0.130906,0.174617,0.365966,0.662681,0.512279,0.078514,-0.028294,0.174976
Stochas1,0.518526,0.653686,0.579921,0.036467,0.227686,0.077329,0.306646,0.440506,0.377769,0.034615,0.001359,0.079752,0.886076,0.974684,0.942405,0.023503,-0.717881,0.070976,0.746835,0.835443,0.789873,0.019773,0.107047,0.066354,0.658228,0.949367,0.841772,0.072881,-0.945435,0.268008,0.415,0.574375,0.504812,0.040714,-0.054172,0.101174,0.469474,0.645797,0.567164,0.044177,-0.15804,0.112468
Stochas1,0.396723,0.674718,0.540698,0.067844,-0.125514,0.169226,0.210127,0.497152,0.351377,0.067243,-0.042593,0.181311,0.873418,0.987342,0.936076,0.024829,-0.2879,0.091173,0.721519,0.835443,0.774051,0.02949,-0.015481,0.067908,0.670886,0.974684,0.856329,0.075237,-0.453449,0.222941,0.289375,0.66875,0.465562,0.08864,0.118634,0.246211,0.342952,0.706891,0.533567,0.084904,-0.24686,0.238847
Stochas1,0.424026,0.581692,0.520587,0.035932,-0.739546,0.141391,0.275,0.393987,0.343339,0.033353,-0.439571,0.072111,0.873418,0.987342,0.928481,0.031334,-0.087471,0.070092,0.734177,0.810127,0.774684,0.021407,-0.377117,0.048865,0.632911,1,0.841139,0.097351,-0.2895,0.240629,0.37375,0.521875,0.455625,0.039923,-0.442669,0.098884,0.433385,0.591321,0.525896,0.0445,-0.41591,0.098285
Stochas1,0.483292,0.681225,0.578548,0.045058,0.250528,0.137641,0.318671,0.454114,0.385902,0.037581,0.292869,0.081389,0.848101,0.962025,0.920886,0.03174,-1.009699,0.105074,0.734177,0.822785,0.78038,0.026934,-0.130092,0.053811,0.746835,0.962025,0.853165,0.053615,-0.168347,0.126692,0.41,0.614375,0.511406,0.052146,0.251658,0.128236,0.502047,0.651327,0.58004,0.043098,0.193166,0.091301
Stochas1,0.479722,0.643922,0.586128,0.044129,-0.414966,0.11248,0.308861,0.47943,0.382927,0.041584,0.363436,0.119147,0.898734,0.974684,0.943671,0.022098,-0.647504,0.055452,0.759494,0.810127,0.786076,0.015961,-0.188537,0.033182,0.746835,0.949367,0.848101,0.063795,-0.299972,0.110729,0.413125,0.6025,0.50925,0.050129,0.106212,0.114066,0.476523,0.683687,0.574583,0.051256,0.129537,0.140032
Stochas1,0.447044,0.601849,0.528046,0.036893,-0.003128,0.098694,0.267089,0.420253,0.342294,0.036728,0.07713,0.100813,0.873418,0.987342,0.927215,0.03666,0.071785,0.059383,0.734177,0.822785,0.777215,0.023134,-0.257533,0.059274,0.683544,0.974684,0.838608,0.079341,-0.266113,0.169052,0.359375,0.540625,0.456469,0.04345,-0.013679,0.123471,0.423689,0.623525,0.524323,0.048981,-0.011171,0.128473
Stochas1,0.354558,0.713203,0.522811,0.102027,0.17168,0.201799,0.207278,0.460127,0.341092,0.075196,0.006705,0.139943,0.886076,1,0.944937,0.024765,0.054987,0.089083,0.683544,0.835443,0.763291,0.043685,-0.013284,0.081924,0.658228,0.974684,0.84557,0.076747,-0.488774,0.224342,0.28875,0.64,0.459,0.101845,0.193778,0.19742,0.341754,0.664192,0.522513,0.094849,-0.164049,0.191289
Stochas1,0.435118,0.676397,0.570192,0.053688,-0.372761,0.19017,0.241456,0.422785,0.371661,0.044014,-1.158278,0.202254,0.898734,0.987342,0.942405,0.023503,0.078853,0.068247,0.734177,0.822785,0.776582,0.026026,0.07688,0.056347,0.721519,0.974684,0.865823,0.067148,-0.346556,0.160729,0.339375,0.6125,0.502094,0.061028,-0.589883,0.230639,0.385752,0.62572,0.562432,0.056032,-1.473304,0.312722
Stochas1,0.49969,0.632979,0.57198,0.039486,0.023079,0.070253,0.308861,0.449051,0.374272,0.039729,0.184628,0.082938,0.911392,0.987342,0.950633,0.022251,-0.097207,0.036648,0.746835,0.822785,0.790506,0.022098,-0.254744,0.047458,0.670886,0.987342,0.841772,0.074834,-0.050092,0.206238,0.424375,0.584375,0.5035,0.050572,0.162033,0.091889,0.475317,0.654468,0.563291,0.047963,0.14132,0.108001
Stochas1,0.459668,0.602725,0.525398,0.04203,0.155723,0.086823,0.269304,0.40443,0.339842,0.0408,0.050333,0.072072,0.911392,0.987342,0.95443,0.016697,-0.371207,0.058279,0.721519,0.810127,0.759494,0.021181,0.384181,0.059437,0.670886,0.962025,0.840506,0.075675,-0.371854,0.213685,0.365,0.525,0.445781,0.051528,0.032308,0.087961,0.427188,0.610868,0.525627,0.053816,-0.08392,0.095667
Stochas1,0.499262,0.648545,0.587846,0.045427,-0.748901,0.106961,0.315506,0.437658,0.389968,0.034161,-0.759112,0.092752,0.898734,0.987342,0.936709,0.018775,0.643554,0.076032,0.708861,0.835443,0.777848,0.032636,-0.345132,0.080931,0.772152,0.962025,0.873418,0.049188,-0.567517,0.130235,0.42375,0.575625,0.520156,0.046023,-0.988948,0.130243,0.491584,0.637329,0.584217,0.039498,-0.738559,0.109501
Stochas1,0.447469,0.630927,0.571686,0.043103,-1.048126,0.180746,0.276266,0.41962,0.370854,0.0344,-0.833476,0.121428,0.886076,0.987342,0.94557,0.026882,-0.48174,0.068486,0.734177,0.810127,0.773418,0.02296,0.002011,0.04857,0.683544,0.974684,0.839873,0.067133,-0.041071,0.220447,0.37125,0.555,0.499281,0.043875,-1.01525,0.183457,0.44267,0.615808,0.560222,0.042112,-0.983345,0.155161
Stochas1,0.493707,0.6671,0.575446,0.04788,0.160707,0.097097,0.302532,0.461709,0.377516,0.043651,0.183535,0.094728,0.898734,1,0.951266,0.028663,0.072282,0.056641,0.696203,0.835443,0.778481,0.030616,-0.657278,0.114567,0.708861,0.962025,0.865823,0.058885,-0.722503,0.204205,0.41625,0.6075,0.503406,0.054224,0.267942,0.119141,0.476437,0.66758,0.568403,0.052528,0.096287,0.1122
Stochas1,0.482608,0.652501,0.553832,0.048655,0.547283,0.114249,0.280696,0.442722,0.359873,0.049555,0.089518,0.089112,0.898734,0.974684,0.934177,0.021407,0.501168,0.059543,0.721519,0.810127,0.775949,0.025662,-0.627201,0.058099,0.670886,0.974684,0.83481,0.088741,-0.568213,0.194209,0.395,0.576875,0.479969,0.058896,0.2452,0.107547,0.445809,0.648504,0.545796,0.062076,-0.023584,0.111481
Stochas1,0.456409,0.64722,0.574118,0.051574,-0.532965,0.12663,0.29557,0.467405,0.379367,0.045567,-0.262105,0.102953,0.886076,0.974684,0.944304,0.028134,-0.774885,0.072538,0.721519,0.822785,0.782911,0.024109,-0.523127,0.079866,0.759494,0.987342,0.870886,0.058365,0.158773,0.14223,0.3975,0.604375,0.502687,0.0611,-0.17002,0.119163,0.462887,0.673036,0.570235,0.055377,-0.396863,0.129306
Stochas1,0.535497,0.668879,0.584669,0.038276,0.619833,0.094545,0.336392,0.477215,0.392943,0.038274,0.778785,0.105187,0.873418,0.974684,0.929114,0.030062,-0.34582,0.056109,0.746835,0.822785,0.785443,0.02515,-0.298641,0.04577,0.696203,0.974684,0.860759,0.071382,-0.147219,0.175722,0.4625,0.63125,0.521156,0.050221,1.01013,0.148608,0.513439,0.68222,0.585807,0.04568,0.594789,0.116351
Stochas1,0.47676,0.706087,0.592069,0.053557,-0.163416,0.158705,0.27943,0.480696,0.383877,0.045614,0.099541,0.14066,0.886076,1,0.937342,0.031891,0.074897,0.067926,0.721519,0.835443,0.785443,0.025779,-0.316372,0.081559,0.708861,0.949367,0.842405,0.064106,0.01436,0.149146,0.385,0.656875,0.519625,0.061466,0.160363,0.187105,0.437342,0.689729,0.573974,0.054618,-0.110708,0.192607
Stochas1,0.427136,0.61654,0.533105,0.04909,-0.127519,0.121023,0.239241,0.430696,0.346392,0.048054,-0.11797,0.119577,0.911392,0.987342,0.946835,0.022502,0.143128,0.046157,0.721519,0.822785,0.76519,0.024175,0.593549,0.078017,0.759494,0.962025,0.870886,0.072562,-0.163915,0.100741,0.326875,0.559375,0.458875,0.059681,-0.052985,0.146217,0.39226,0.632168,0.531245,0.060332,-0.266095,0.155932
Stochas1,0.494415,0.656434,0.575767,0.042815,0.287772,0.100419,0.302848,0.43038,0.37413,0.037262,-0.527258,0.079907,0.898734,0.987342,0.947468,0.025717,-0.332626,0.059957,0.746835,0.822785,0.781013,0.019651,0.18603,0.051514,0.607595,0.987342,0.857595,0.086027,-1.098431,0.368634,0.413125,0.5975,0.507781,0.049132,-0.292814,0.118311,0.468411,0.629819,0.56508,0.048327,-0.671112,0.11154
Stochas1,0.419169,0.580734,0.495666,0.045637,0.346593,0.102987,0.223101,0.375,0.311408,0.03627,-0.348383,0.10562,0.860759,0.974684,0.922152,0.025403,-0.313542,0.080161,0.721519,0.78481,0.75443,0.018517,-0.149494,0.039105,0.556962,0.987342,0.828481,0.088831,-1.224314,0.478636,0.31,0.49875,0.408687,0.044543,-0.019172,0.124221,0.352757,0.569265,0.490939,0.050412,-0.685159,0.186192
Stochas1,0.417732,0.640759,0.549021,0.056572,-0.496259,0.160882,0.271203,0.445886,0.355047,0.045749,-0.022514,0.109181,0.848101,0.987342,0.924684,0.034544,-0.229639,0.107542,0.721519,0.810127,0.777215,0.02448,-0.615528,0.060216,0.721519,0.974684,0.862658,0.057351,-0.413859,0.187833,0.34875,0.55625,0.470219,0.055575,-0.471297,0.142157,0.4514,0.648956,0.542437,0.055218,0.001079,0.123874
Stochas1,0.503984,0.680016,0.585423,0.049137,0.250856,0.105259,0.288608,0.493354,0.381725,0.051572,0.738463,0.153081,0.898734,0.974684,0.936076,0.02515,-0.007363,0.043059,0.721519,0.835443,0.777215,0.03162,0.022326,0.078306,0.658228,0.974684,0.859494,0.090212,-0.655206,0.235433,0.401875,0.6375,0.513156,0.063372,0.547743,0.151676,0.460882,0.699834,0.572267,0.0602,0.668248,0.17271
Stochas1,0.408674,0.56936,0.490718,0.040449,-0.149137,0.101747,0.221519,0.369304,0.300728,0.038476,-0.275517,0.085281,0.911392,0.987342,0.94557,0.018387,0.432633,0.053044,0.696203,0.78481,0.741772,0.030851,-0.09035,0.046236,0.632911,0.987342,0.813291,0.091357,-0.053817,0.200459,0.295,0.4775,0.392125,0.046582,-0.234346,0.111965,0.361033,0.573633,0.478208,0.053463,-0.37426,0.125597
Stochas1,0.424631,0.605408,0.524697,0.043192,-0.524859,0.121223,0.266456,0.376266,0.33818,0.028147,-0.638971,0.08343,0.886076,0.974684,0.933544,0.023298,-0.351859,0.06209,0.708861,0.810127,0.751266,0.024109,0.448441,0.077557,0.721519,0.974684,0.867089,0.06846,-0.364111,0.149645,0.353125,0.493125,0.448375,0.03607,-0.858295,0.118278,0.43557,0.570119,0.524098,0.034533,-0.670603,0.105982
Stochas1,0.407781,0.673117,0.547046,0.062897,-0.145633,0.176477,0.257911,0.484177,0.356218,0.05339,0.359061,0.160236,0.873418,0.987342,0.937342,0.026994,-0.560171,0.076189,0.721519,0.822785,0.771519,0.03087,0.078752,0.061342,0.734177,0.962025,0.864557,0.062025,-0.563847,0.135904,0.334375,0.6525,0.470781,0.072869,0.424277,0.236556,0.425896,0.691113,0.54285,0.064255,0.30427,0.18177
Stochas1,0.478619,0.677452,0.590159,0.046975,-0.341723,0.131269,0.29557,0.46519,0.381962,0.043507,-0.139119,0.107556,0.886076,0.987342,0.946835,0.02519,-0.446176,0.074589,0.708861,0.835443,0.788608,0.028614,-1.075722,0.115658,0.683544,0.987342,0.848734,0.071659,-0.153549,0.214294,0.401875,0.625625,0.513969,0.05486,-0.180326,0.142948,0.464883,0.664333,0.571431,0.053759,-0.299832,0.126062
Stochas1,0.384965,0.704134,0.546179,0.084781,-0.114902,0.209655,0.211709,0.524367,0.355854,0.078152,0.079558,0.19884,0.873418,0.987342,0.93038,0.028446,0.237918,0.072348,0.708861,0.835443,0.770886,0.032247,0.075483,0.079477,0.64557,0.962025,0.832911,0.08316,-0.662667,0.229666,0.2875,0.668125,0.474125,0.10026,0.061176,0.239702,0.341153,0.734338,0.539224,0.098096,-0.163429,0.248166
Stochas1,0.510695,0.623742,0.55975,0.031884,0.311596,0.067932,0.293987,0.435127,0.369731,0.036344,-0.116216,0.097922,0.886076,0.974684,0.928481,0.023435,0.237688,0.060053,0.734177,0.810127,0.774051,0.024439,-0.171019,0.048168,0.670886,0.962025,0.848101,0.074887,-0.766434,0.209048,0.4075,0.5925,0.48975,0.042839,0.28748,0.132144,0.460933,0.64042,0.559423,0.046649,-0.280155,0.12583
Stochas1,0.476178,0.681148,0.574522,0.056994,0.030655,0.126527,0.289241,0.475316,0.379098,0.049078,0.100922,0.108999,0.886076,0.962025,0.931013,0.020204,-0.349173,0.048747,0.759494,0.848101,0.783544,0.021519,1.37757,0.100569,0.696203,0.974684,0.856329,0.073839,-0.649788,0.190024,0.3875,0.635625,0.505844,0.059517,0.242107,0.161668,0.456435,0.680233,0.570721,0.059087,-0.030016,0.130463
Stochas1,0.551998,0.72449,0.628054,0.045621,0.428774,0.106635,0.356013,0.472152,0.414035,0.036161,0.119662,0.071799,0.898734,0.974684,0.951266,0.016149,-1.438043,0.100115,0.772152,0.835443,0.800633,0.016444,0.48754,0.045297,0.721519,0.987342,0.866456,0.067633,0.068313,0.159776,0.486875,0.654375,0.562906,0.047365,0.383762,0.104427,0.541092,0.679241,0.609786,0.043092,0.112809,0.084942
Stochas1,0.285607,0.648022,0.498854,0.114631,-0.40399,0.207026,0.168038,0.446835,0.313449,0.087907,-0.212314,0.148719,0.873418,0.974684,0.924051,0.03252,0.159238,0.061814,0.658228,0.822785,0.757595,0.047409,-0.225253,0.095472,0.56962,0.962025,0.794304,0.100142,-0.666662,0.287069,0.236875,0.5975,0.422812,0.116917,-0.163043,0.191595,0.294861,0.647048,0.485382,0.11336,-0.352834,0.19504
Stochas1,0.464738,0.632001,0.546316,0.043737,0.066623,0.095168,0.297152,0.426582,0.346582,0.033915,0.757961,0.093471,0.911392,0.974684,0.941772,0.01717,0.211547,0.045458,0.721519,0.797468,0.757595,0.021285,0.299874,0.048783,0.759494,0.962025,0.860759,0.061493,0.154385,0.113037,0.401875,0.561875,0.467719,0.04362,0.425998,0.092549,0.464807,0.620331,0.533047,0.040476,0.557256,0.106705
Stochas1,0.454993,0.650622,0.564213,0.044859,-0.343702,0.144442,0.286076,0.439241,0.371377,0.038529,-0.307472,0.09931,0.860759,0.987342,0.947468,0.02949,-0.957278,0.131998,0.734177,0.822785,0.779747,0.021332,0.077726,0.054597,0.683544,0.949367,0.832911,0.078399,-0.29411,0.153203,0.37125,0.57375,0.495,0.049609,-0.498826,0.146105,0.456679,0.637062,0.560546,0.046654,-0.365132,0.122146
Stochas1,0.427607,0.563358,0.500559,0.043938,-0.04379,0.072804,0.261076,0.377215,0.325475,0.032009,-0.107598,0.074901,0.873418,0.962025,0.918987,0.027267,0.043222,0.057512,0.696203,0.810127,0.753797,0.026695,-0.133778,0.074425,0.696203,0.974684,0.832278,0.073032,-0.102413,0.16633,0.3425,0.493125,0.429937,0.039266,-0.219669,0.096527,0.419198,0.57494,0.508178,0.042258,-0.318229,0.10322
Stochas1,0.416475,0.590882,0.517329,0.041996,-0.292644,0.121369,0.269304,0.411392,0.332468,0.037429,0.150501,0.085398,0.873418,0.974684,0.918987,0.026065,0.16631,0.069052,0.708861,0.797468,0.755063,0.022741,-0.296338,0.051864,0.734177,0.974684,0.832911,0.067529,0.579497,0.176303,0.3575,0.528125,0.437469,0.047027,0.030203,0.097795,0.432911,0.612152,0.515293,0.047757,0.205276,0.100233
Stochas1,0.44291,0.63804,0.516876,0.049088,0.386492,0.137162,0.282278,0.421835,0.331582,0.035845,0.831377,0.107867,0.873418,0.962025,0.925316,0.026822,-0.509557,0.059298,0.696203,0.797468,0.772785,0.022457,-1.794802,0.16119,0.64557,0.949367,0.821519,0.072705,-0.230109,0.221279,0.38625,0.57375,0.438125,0.045156,1.154676,0.208905,0.436014,0.620538,0.511028,0.048047,0.616591,0.121147
Stochas1,0.460123,0.674996,0.555566,0.055766,0.144073,0.121551,0.288608,0.457911,0.363038,0.047308,0.27006,0.107525,0.886076,0.974684,0.937975,0.020761,-0.364467,0.06938,0.734177,0.835443,0.770253,0.027812,0.473824,0.070188,0.734177,0.974684,0.868354,0.069839,-0.440073,0.145082,0.385,0.62375,0.484156,0.062968,0.27903,0.148761,0.459392,0.659552,0.553128,0.057164,0.170254,0.130004
Stochas1,0.440677,0.662637,0.553398,0.064336,-0.296608,0.139878,0.266456,0.463924,0.357184,0.051725,0.083511,0.113365,0.886076,0.962025,0.940506,0.019239,-1.112537,0.075107,0.708861,0.810127,0.761392,0.034498,0.049611,0.057683,0.683544,0.974684,0.834177,0.071706,-0.234741,0.190678,0.361875,0.60125,0.480938,0.067998,0.10088,0.143698,0.421456,0.669395,0.541913,0.064637,-0.016753,0.14178
Stochas1,0.482733,0.641129,0.576221,0.037818,-0.286942,0.116937,0.284177,0.438291,0.36962,0.037,-0.045654,0.106355,0.886076,0.987342,0.939241,0.027325,-0.139569,0.073868,0.746835,0.822785,0.787975,0.025277,-0.534535,0.049929,0.759494,0.974684,0.841772,0.060243,0.534343,0.140169,0.396875,0.595,0.500375,0.047075,0.097692,0.134071,0.441596,0.636252,0.556675,0.045824,-0.251725,0.147439
Stochas1,0.453314,0.602013,0.53627,0.043937,-0.232643,0.096271,0.275633,0.411709,0.347658,0.039443,-0.264227,0.073782,0.924051,0.987342,0.949367,0.020014,0.227684,0.036827,0.683544,0.822785,0.777848,0.03061,-1.084515,0.159083,0.696203,0.949367,0.842405,0.071098,-0.481224,0.165027,0.3725,0.54375,0.461313,0.049216,-0.28947,0.097841,0.430985,0.613252,0.532347,0.049811,-0.348309,0.108369
Stochas1,0.365092,0.639305,0.522207,0.069922,-0.222583,0.165284,0.219937,0.437658,0.337516,0.061426,-0.264561,0.123738,0.860759,0.974684,0.927215,0.034171,-0.921637,0.088372,0.696203,0.797468,0.758861,0.031639,-0.096874,0.055327,0.683544,0.987342,0.84557,0.074522,-0.245995,0.189714,0.298125,0.58875,0.450469,0.077808,-0.185396,0.158939,0.369409,0.635847,0.520611,0.076111,-0.402867,0.161901
Stochas1,0.516704,0.650051,0.579336,0.04046,-0.123478,0.072515,0.314557,0.431329,0.375364,0.036042,-0.337511,0.066416,0.886076,0.987342,0.938608,0.026635,-0.262527,0.065925,0.734177,0.810127,0.786709,0.027812,-0.841514,0.06224,0.708861,1,0.850633,0.064121,0.039975,0.204252,0.44,0.5825,0.505937,0.045607,-0.127434,0.077071,0.483882,0.629958,0.566405,0.044932,-0.41054,0.08485
Stochas1,0.453461,0.644189,0.562129,0.057484,-0.425135,0.117429,0.250949,0.443354,0.354557,0.050917,-0.24534,0.119038,0.898734,0.962025,0.941772,0.018945,-0.701561,0.046771,0.721519,0.835443,0.779747,0.030851,-0.069628,0.061869,0.658228,1,0.842405,0.071323,-0.344362,0.278231,0.345,0.5975,0.479594,0.068795,-0.274733,0.15388,0.399205,0.647491,0.539752,0.064108,-0.427766,0.165107
Stochas1,0.542832,0.693271,0.607346,0.044864,0.427746,0.092381,0.322785,0.495886,0.397057,0.046233,0.405663,0.101282,0.860759,0.974684,0.93038,0.027296,-0.538535,0.091223,0.759494,0.835443,0.797468,0.020411,0.143117,0.047706,0.721519,0.974684,0.844937,0.070236,-0.092746,0.137858,0.4575,0.665625,0.537062,0.056827,0.539327,0.132103,0.502852,0.703801,0.588855,0.054833,0.35597,0.116113
Stochas1,0.516347,0.70158,0.592949,0.048715,0.167542,0.118092,0.324684,0.48481,0.378766,0.0384,0.820153,0.139873,0.898734,0.987342,0.943038,0.02385,0.112129,0.049796,0.759494,0.822785,0.791139,0.02137,-0,0.036208,0.734177,0.974684,0.842405,0.07019,0.477138,0.158998,0.441875,0.660625,0.519375,0.052953,0.622551,0.180828,0.506255,0.691427,0.567833,0.0465,0.745252,0.15269
Stochas1,0.408313,0.689105,0.53784,0.085163,0.107547,0.143343,0.238608,0.452215,0.348734,0.068182,-0.134654,0.127531,0.886076,1,0.940506,0.031032,0.017918,0.066093,0.734177,0.810127,0.76962,0.028754,-0.136163,0.041127,0.696203,1,0.853165,0.083717,-0.203097,0.193072,0.3275,0.6175,0.463938,0.088502,-0.047242,0.161796,0.381505,0.655622,0.532699,0.08734,-0.307488,0.175577
Stochas1,0.421735,0.640968,0.536706,0.0576,0.051946,0.121793,0.247785,0.444937,0.347674,0.048997,0.177167,0.122273,0.848101,0.987342,0.936076,0.030082,-0.790013,0.14246,0.721519,0.797468,0.774051,0.020518,-1.018006,0.069832,0.759494,0.898734,0.84557,0.044141,-0.504583,0.095635,0.3375,0.58875,0.466281,0.064779,0.213388,0.15315,0.403236,0.648559,0.529498,0.062003,0.074812,0.15051
Stochas1,0.474051,0.662701,0.560029,0.051196,0.137378,0.113732,0.278165,0.448418,0.354478,0.05018,0.074061,0.093366,0.898734,0.987342,0.943671,0.024175,-0.076764,0.050542,0.696203,0.822785,0.76962,0.030115,-0.274478,0.093237,0.696203,1,0.84557,0.0883,-0.123134,0.16844,0.37625,0.59375,0.475125,0.063667,0.112636,0.125149,0.437771,0.647193,0.539207,0.062543,-0.053295,0.111418
