@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute hv0 numeric
@attribute hv1 numeric
@attribute hv2 numeric
@attribute hv3 numeric
@attribute hv4 numeric
@attribute hv5 numeric

@data
Stochas1,0,0.87,0.01,1,0.858211,0.825714
Stochas1,0,0.87,0.01,1,0.957587,0.323888
Stochas1,0,0.87,0.01,1,0.631792,0.652156
Stochas1,0,0.87,0.01,1,0.509088,0.964184
Stochas1,0,0.87,0.01,1,0.649387,0.413429
Stochas1,0,0.87,0.01,1,0.943396,0.693223
Stochas1,0,0.87,0.01,1,0.949801,0.347538
Stochas1,0,0.87,0.01,1,0.273825,0.723957
Stochas1,0,0.87,0.01,1,0.74832,0.651713
Stochas1,0,0.87,0.01,1,0.391527,0.820176
Stochas1,0,0.87,0.01,1,0.489674,0.680397
Stochas1,0,0.87,0.01,1,0.606897,0.449565
Stochas1,0,0.87,0.01,1,0.383585,0.835559
Stochas1,0,0.87,0.01,1,0.47784,0.510339
Stochas1,0,0.87,0.01,1,0.226462,0.894824
Stochas1,0,0.87,0.01,1,0.937356,0.489891
Stochas1,0,0.87,0.01,1,0.326031,0.916738
Stochas1,0,0.87,0.01,1,0.546346,0.753034
Stochas1,0,0.87,0.01,1,0.960896,0.384413
Stochas1,0,0.87,0.01,1,0.687931,0.514463
Stochas1,0,0.87,0.01,1,0.565792,0.688431
Stochas1,0,0.87,0.01,1,0.135715,0.951105
Stochas1,0,0.87,0.01,1,0.554595,0.844201
Stochas1,0,0.87,0.01,1,0.888266,0.840809
Stochas1,0,0.87,0.01,1,0.79068,0.926524
Stochas1,0,0.87,0.01,1,0.227096,0.733741
Stochas1,0,0.87,0.01,1,0.335255,0.979466
Stochas1,0,0.87,0.01,1,0.686985,0.636788
Stochas1,0,0.87,0.01,1,0.465285,0.929593
Stochas1,0,0.87,0.01,1,0.635869,0.517408
Stochas1,0,0.87,0.01,1,0.837988,0.720893
Stochas1,0,0.87,0.01,1,0.860898,0.574382
Stochas1,0,0.87,0.01,1,0.555802,0.80298
Stochas1,0,0.87,0.01,1,0.868944,0.818271
Stochas1,0,0.87,0.01,1,0.733715,0.777946
Stochas1,0,0.87,0.01,1,0.967687,0.576574
Stochas1,0,0.87,0.01,1,0.899953,0.495408
Stochas1,0,0.87,0.01,1,0.669621,0.596809
Stochas1,0,0.87,0.01,1,0.389932,0.834251
Stochas1,0,0.87,0.01,1,0.84599,0.112378
Stochas1,0,0.87,0.01,1,0.315959,0.913252
Stochas1,0,0.87,0.01,1,0.720932,0.343238
Stochas1,0,0.87,0.01,1,0.335148,0.998261
Stochas1,0,0.87,0.01,1,0.85262,0.642583
Stochas1,0,0.87,0.01,1,0.897486,0.438694
Stochas1,0,0.87,0.01,1,0.728746,0.916244
Stochas1,0,0.87,0.01,1,0.671151,0.464524
Stochas1,0,0.87,0.01,1,0.791319,0.502622
Stochas1,0,0.87,0.01,1,0.252959,0.755942
Stochas1,0,0.87,0.01,1,0.164272,0.971352
Stochas1,0,0.87,0.01,1,0.752841,0.646203
Stochas1,0,0.87,0.01,1,0.479828,0.767637
Stochas1,0,0.87,0.01,1,0.856003,0.490605
Stochas1,0,0.87,0.01,1,0.59112,0.689726
Stochas1,0,0.87,0.01,1,0.902254,0.7652
Stochas1,0,0.87,0.01,1,0.440834,0.652168
Stochas1,0,0.87,0.01,1,0.601629,0.996377
Stochas1,0,0.87,0.01,1,0.904168,0.567962
Stochas1,0,0.87,0.01,1,0.429053,0.745112
Stochas1,0,0.87,0.01,1,0.958189,0.575901
Stochas1,0,0.87,0.01,1,0.716487,0.760503
Stochas1,0,0.87,0.01,1,0.874527,0.48006
Stochas1,0,0.87,0.01,1,0.255727,0.902059
Stochas1,0,0.87,0.01,1,0.191551,0.888654
Stochas1,0,0.87,0.01,1,0.7462,0.521686
Stochas1,0,0.87,0.01,1,0.829053,0.500043
Stochas1,0,0.87,0.01,1,0.359027,0.465895
Stochas1,0,0.87,0.01,1,0.781828,0.647869
Stochas1,0,0.87,0.01,1,0.621256,0.529566
Stochas1,0,0.87,0.01,1,0.114014,0.901739
Stochas1,0,0.87,0.01,1,0.859911,0.363531
Stochas1,0,0.87,0.01,1,0.636238,0.680541
Stochas1,0,0.87,0.01,1,0.714245,0.500614
Stochas1,0,0.87,0.01,1,0.887841,0.545053
Stochas1,0,0.87,0.01,1,0.958818,0.705255
Stochas1,0,0.87,0.01,1,0.677903,0.735731
Stochas1,0,0.87,0.01,1,0.855965,0.676668
Stochas1,0,0.87,0.01,1,0.663614,0.670159
Stochas1,0,0.87,0.01,1,0.672469,0.422463
Stochas1,0,0.87,0.01,1,0.872196,0.352677
Stochas1,0,0.87,0.01,1,0.932491,0.058939
Stochas1,0,0.87,0.01,1,0.675638,0.625234
Stochas1,0,0.87,0.01,1,0.46507,0.91768
Stochas1,0,0.87,0.01,1,0.956336,0.47714
Stochas1,0,0.87,0.01,1,0.743814,0.415887
Stochas1,0,0.87,0.01,1,0.709904,0.544109
Stochas1,0,0.87,0.01,1,0.227187,0.674963
Stochas1,0,0.87,0.01,1,0.343965,0.930135
Stochas1,0,0.87,0.01,1,0.608217,0.704188
Stochas1,0,0.87,0.01,1,0.389004,0.999997
Stochas1,0,0.87,0.01,1,0.691849,0.835385
Stochas1,0,0.87,0.01,1,0.804135,0.857386
Stochas1,0,0.87,0.01,1,0.704179,0.985661
Stochas1,0,0.87,0.01,1,0.693692,0.672346
Stochas1,0,0.87,0.01,1,0.547668,0.871594
Stochas1,0,0.87,0.01,1,0.48292,0.92573
Stochas1,0,0.87,0.01,1,0.593211,0.652835
Stochas1,0,0.87,0.01,1,0.803529,0.344497
Stochas1,0,0.87,0.01,1,0.671623,0.550641
Stochas1,0,0.87,0.01,1,0.462397,0.579412
Stochas1,0,0.87,0.01,1,0.794282,0.319134
Stochas1,0,0.87,0.01,1,0.991665,0.301856
Stochas1,0,0.87,0.01,1,0.642641,0.698547
Stochas1,0,0.87,0.01,1,0.530759,0.795233
Stochas1,0,0.87,0.01,1,0.356512,0.840045
Stochas1,0,0.87,0.01,1,0.897301,0.470312
Stochas1,0,0.87,0.01,1,0.799883,0.855583
Stochas1,0,0.87,0.01,1,0.580559,0.889161
Stochas1,0,0.87,0.01,1,0.756332,0.405996
Stochas1,0,0.87,0.01,1,0.639159,0.588747
Stochas1,0,0.87,0.01,1,0.513613,0.597612
Stochas1,0,0.87,0.01,1,0.396899,0.729268
Stochas1,0,0.87,0.01,1,0.445887,0.838927
Stochas1,0,0.87,0.01,1,0.993345,0.492834
Stochas1,0,0.87,0.01,1,0.427747,0.948156
Stochas1,0,0.87,0.01,1,0.515608,0.522796
Stochas1,0,0.87,0.01,1,0.474612,0.619756
Stochas1,0,0.87,0.01,1,0.879513,0.472929
Stochas1,0,0.87,0.01,1,0.693762,0.9512
Stochas1,0,0.87,0.01,1,0.362735,0.921952
Stochas1,0,0.87,0.01,1,0.997155,0.311931
Stochas1,0,0.87,0.01,1,0.598286,0.65278
Stochas1,0,0.87,0.01,1,0.819143,0.573203
Stochas1,0,0.87,0.01,1,0.433532,0.91656
Stochas1,0,0.87,0.01,1,0.774275,0.839113
Stochas1,0,0.87,0.01,1,0.328965,0.988232
Stochas1,0,0.87,0.01,1,0.763059,0.42359
Stochas1,0,0.87,0.01,1,0.18695,0.942397
Stochas1,0,0.87,0.01,1,0.37303,0.831615
Stochas1,0,0.87,0.01,1,0.385817,0.659096
Stochas1,0,0.87,0.01,1,0.846081,0.701503
Stochas1,0,0.87,0.01,1,0.647348,0.933463
Stochas1,0,0.87,0.01,1,0.929369,0.354465
Stochas1,0,0.87,0.01,1,0.827079,0.549178
Stochas1,0,0.87,0.01,1,0.982694,0.443189
Stochas1,0,0.87,0.01,1,0.666606,0.66854
Stochas1,0,0.87,0.01,1,0.840528,0.503129
Stochas1,0,0.87,0.01,1,0.847648,0.638135
Stochas1,0,0.87,0.01,1,0.94319,0.361923
Stochas1,0,0.87,0.01,1,0.420318,0.8357
Stochas1,0,0.87,0.01,1,0.932414,0.21963
Stochas1,0,0.87,0.01,1,0.693861,0.256349
Stochas1,0,0.87,0.01,1,0.97891,0.701709
Stochas1,0,0.87,0.01,1,0.911222,0.596187
Stochas1,0,0.87,0.01,1,0.711641,0.324481
Stochas1,0,0.87,0.01,1,0.972998,0.381439
Stochas1,0,0.87,0.01,1,0.248753,0.866765
Stochas1,0,0.87,0.01,1,0.266071,0.898606
Stochas1,0,0.87,0.01,1,0.412219,0.822244
Stochas1,0,0.87,0.01,1,0.967593,0.280976
Stochas1,0,0.87,0.01,1,0.295467,0.846207
Stochas1,0,0.87,0.01,1,0.670579,0.797416
Stochas1,0,0.87,0.01,1,0.555049,0.981169
Stochas1,0,0.87,0.01,1,0.984157,0.320059
Stochas1,0,0.87,0.01,1,0.672435,0.559186
Stochas1,0,0.87,0.01,1,0.563835,0.547726
Stochas1,0,0.87,0.01,1,0.896319,0.376984
Stochas1,0,0.87,0.01,1,0.676824,0.739091
Stochas1,0,0.87,0.01,1,0.975431,0.163304
Stochas1,0,0.87,0.01,1,0.537918,0.969398
Stochas1,0,0.87,0.01,1,0.728097,0.664736
Stochas1,0,0.87,0.01,1,0.620388,0.580096
Stochas1,0,0.87,0.01,1,0.551307,0.954773
Stochas1,0,0.87,0.01,1,0.423185,0.683025
Stochas1,0,0.87,0.01,1,0.368117,0.808387
Stochas1,0,0.87,0.01,1,0.951201,0.595695
Stochas1,0,0.87,0.01,1,0.508675,0.840564
Stochas1,0,0.87,0.01,1,0.664261,0.833924
Stochas1,0,0.87,0.01,1,0.205227,0.9596
Stochas1,0,0.87,0.01,1,0.717556,0.290289
Stochas1,0,0.87,0.01,1,0.86306,0.655487
Stochas1,0,0.87,0.01,1,0.505211,0.941254
Stochas1,0,0.87,0.01,1,0.810583,0.639065
Stochas1,0,0.87,0.01,1,0.925016,0.166749
Stochas1,0,0.87,0.01,1,0.869883,0.403857
Stochas1,0,0.87,0.01,1,0.813343,0.206335
Stochas1,0,0.87,0.01,1,0.731128,0.826881
Stochas1,0,0.87,0.01,1,0.639363,0.771022
Stochas1,0,0.87,0.01,1,0.799603,0.820198
Stochas1,0,0.87,0.01,1,0.954849,0.381946
Stochas1,0,0.87,0.01,1,0.853997,0.205187
Stochas1,0,0.87,0.01,1,0.73771,0.999219
Stochas1,0,0.87,0.01,1,0.988031,0.211722
Stochas1,0,0.87,0.01,1,0.317532,0.748243
Stochas1,0,0.87,0.01,1,0.665811,0.547564
Stochas1,0,0.87,0.01,1,0.536505,0.761929
Stochas1,0,0.87,0.01,1,0.897895,0.3707
Stochas1,0,0.87,0.01,1,0.769697,0.684709
Stochas1,0,0.87,0.01,1,0.424132,0.589148
Stochas1,0,0.87,0.01,1,0.227327,0.911292
Stochas1,0,0.87,0.01,1,0.839593,0.625569
Stochas1,0,0.87,0.01,1,0.726286,0.803508
Stochas1,0,0.87,0.01,1,0.884491,0.864529
Stochas1,0,0.87,0.01,1,0.874241,0.905098
Stochas1,0,0.87,0.01,1,0.513442,0.420253
Stochas1,0,0.87,0.01,1,0.991889,0.367485
Stochas1,0,0.87,0.01,1,0.592876,0.566759
Stochas1,0,0.87,0.01,1,0.943888,0.311755
Stochas1,0,0.87,0.01,1,0.690939,0.969376
Stochas1,0,0.87,0.01,1,0.747258,0.695
Stochas1,0,0.87,0.01,1,0.791213,0.615209
Stochas1,0,0.87,0.01,1,0.892408,0.392152
Stochas1,0,0.87,0.01,1,0.713353,0.793059
Stochas1,0,0.87,0.01,1,0.66974,0.643134
Stochas1,0,0.87,0.01,1,0.65613,0.996785
Stochas1,0,0.87,0.01,1,0.55804,0.944786
Stochas1,0,0.87,0.01,1,0.686373,0.785063
Stochas1,0,0.87,0.01,1,0.427142,0.982937
Stochas1,0,0.87,0.01,1,0.924046,0.709958
Stochas1,0,0.87,0.01,1,0.397807,0.74066
Stochas1,0,0.87,0.01,1,0.562265,0.666839
Stochas1,0,0.87,0.01,1,0.815354,0.676675
Stochas1,0,0.87,0.01,1,0.937656,0.522479
Stochas1,0,0.87,0.01,1,0.942294,0.711212
Stochas1,0,0.87,0.01,1,0.803217,0.803403
Stochas1,0,0.87,0.01,1,0.381631,0.983555
Stochas1,0,0.87,0.01,1,0.908569,0.425094
Stochas1,0,0.87,0.01,1,0.996592,0.619255
Stochas1,0,0.87,0.01,1,0.780844,0.83035
Stochas1,0,0.87,0.01,1,0.990517,0.250309
Stochas1,0,0.87,0.01,1,0.259164,0.951748
Stochas1,0,0.87,0.01,1,0.935255,0.819985
Stochas1,0,0.87,0.01,1,0.414937,0.955178
Stochas1,0,0.87,0.01,1,0.573312,0.953357
Stochas1,0,0.87,0.01,1,0.770529,0.713732
Stochas1,0,0.87,0.01,1,0.614381,0.440861
Stochas1,0,0.87,0.01,1,0.206907,0.893449
Stochas1,0,0.87,0.01,1,0.399513,0.588849
Stochas1,0,0.87,0.01,1,0.898893,0.321326
Stochas1,0,0.87,0.01,1,0.818698,0.446508
Stochas1,0,0.87,0.01,1,0.485427,0.52975
Stochas1,0,0.87,0.01,1,0.304448,0.853977
Stochas1,0,0.87,0.01,1,0.452659,0.772174
Stochas1,0,0.87,0.01,1,0.923999,0.204678
Stochas1,0,0.87,0.01,1,0.512952,0.595711
Stochas1,0,0.87,0.01,1,0.887108,0.27711
Stochas1,0,0.87,0.01,1,0.161044,0.956879
Stochas1,0,0.87,0.01,1,0.956889,0.219669
Stochas1,0,0.87,0.01,1,0.635662,0.578033
Stochas1,0,0.87,0.01,1,0.489503,0.906376
Stochas1,0,0.87,0.01,1,0.411358,0.719649
Stochas1,0,0.87,0.01,1,0.8038,0.406193
Stochas1,0,0.87,0.01,1,0.463691,0.933779
Stochas1,0,0.87,0.01,1,0.577787,0.65601
Stochas1,0,0.87,0.01,1,0.432163,0.945563
Stochas1,0,0.87,0.01,1,0.566061,0.981932
Stochas1,0,0.87,0.01,1,0.414352,0.829538
Stochas1,0,0.87,0.01,1,0.973961,0.214628
Stochas1,0,0.87,0.01,1,0.784894,0.938573
Stochas1,0,0.87,0.01,1,0.549292,0.850428
Stochas1,0,0.87,0.01,1,0.908282,0.915511
Stochas1,0,0.87,0.01,1,0.718562,0.582575
Stochas1,0,0.87,0.01,1,0.847345,0.624852
Stochas1,0,0.87,0.01,1,0.25781,0.831689
Stochas1,0,0.87,0.01,1,0.818455,0.544756
Stochas1,0,0.87,0.01,1,0.404921,0.9353
Stochas1,0,0.87,0.01,1,0.459354,0.583696
Stochas1,0,0.87,0.01,1,0.637717,0.636488
Stochas1,0,0.87,0.01,1,0.720801,0.827847
Stochas1,0,0.87,0.01,1,0.589532,0.843222
Stochas1,0,0.87,0.01,1,0.648116,0.410182
Stochas1,0,0.87,0.01,1,0.355926,0.687735
Stochas1,0,0.87,0.01,1,0.895029,0.350097
Stochas1,0,0.87,0.01,1,0.543296,0.561687
Stochas1,0,0.87,0.01,1,0.570568,0.42175
Stochas1,0,0.87,0.01,1,0.981344,0.562323
Stochas1,0,0.87,0.01,1,0.710241,0.915888
Stochas1,0,0.87,0.01,1,0.61268,0.485501
Stochas1,0,0.87,0.01,1,0.68312,0.4294
Stochas1,0,0.87,0.01,1,0.725636,0.519633
Stochas1,0,0.87,0.01,1,0.500665,0.960613
Stochas1,0,0.87,0.01,1,0.826093,0.583102
Stochas1,0,0.87,0.01,1,0.864772,0.326812
Stochas1,0,0.87,0.01,1,0.83712,0.213091
Stochas1,0,0.87,0.01,1,0.74674,0.594771
Stochas1,0,0.87,0.01,1,0.698667,0.566534
Stochas1,0,0.87,0.01,1,0.935774,0.462481
Stochas1,0,0.87,0.01,1,0.356301,0.805825
Stochas1,0,0.87,0.01,1,0.497304,0.927657
Stochas1,0,0.87,0.01,1,0.677003,0.426954
Stochas1,0,0.87,0.01,1,0.51845,0.791067
Stochas1,0,0.87,0.01,1,0.621451,0.945581
Stochas1,0,0.87,0.01,1,0.183495,0.968271
Stochas1,0,0.87,0.01,1,0.182574,0.966562
Stochas1,0,0.87,0.01,1,0.371552,0.889624
Stochas1,0,0.87,0.01,1,0.679193,0.648531
Stochas1,0,0.87,0.01,1,0.948889,0.324936
Stochas1,0,0.87,0.01,1,0.447055,0.896667
Stochas1,0,0.87,0.01,1,0.580582,0.758112
Stochas1,0,0.87,0.01,1,0.899585,0.45924
Stochas1,0,0.87,0.01,1,0.870871,0.525614
Stochas1,0,0.87,0.01,1,0.865435,0.795575
Stochas1,0,0.87,0.01,1,0.928385,0.450356
Stochas1,0,0.87,0.01,1,0.506007,0.718918
Stochas1,0,0.87,0.01,1,0.71156,0.639911
Stochas1,0,0.87,0.01,1,0.703252,0.950529
Stochas1,0,0.87,0.01,1,0.216858,0.816564
Stochas1,0,0.87,0.01,1,0.690088,0.784361
Stochas1,0,0.87,0.01,1,0.939282,0.158306
Stochas1,0,0.87,0.01,1,0.572547,0.920391
Stochas1,0,0.87,0.01,1,0.901134,0.421323
Stochas1,0,0.87,0.01,1,0.494302,0.897035
Stochas1,0,0.87,0.01,1,0.838209,0.445245
Stochas1,0,0.87,0.01,1,0.794291,0.776495
Stochas1,0,0.87,0.01,1,0.21888,0.996955
Stochas1,0,0.87,0.01,1,0.689035,0.670877
Stochas1,0,0.87,0.01,1,0.57591,0.473515
Stochas1,0,0.87,0.01,1,0.358673,0.852593
Stochas1,0,0.87,0.01,1,0.645183,0.651999
Stochas1,0,0.87,0.01,1,0.245126,0.855484
Stochas1,0,0.87,0.01,1,0.748857,0.219045
Stochas1,0,0.87,0.01,1,0.529189,0.650054
Stochas1,0,0.87,0.01,1,0.773461,0.748383
Stochas1,0,0.87,0.01,1,0.625243,0.462048
Stochas1,0,0.87,0.01,1,0.554257,0.667556
Stochas1,0,0.87,0.01,1,0.166853,0.862912
Stochas1,0,0.87,0.01,1,0.630985,0.953407
Stochas1,0,0.87,0.01,1,0.54225,0.835753
Stochas1,0,0.87,0.01,1,0.775001,0.467048
Stochas1,0,0.87,0.01,1,0.978828,0.398363
Stochas1,0,0.87,0.01,1,0.664383,0.593195
Stochas1,0,0.87,0.01,1,0.744034,0.864387
Stochas1,0,0.87,0.01,1,0.264162,0.813699
Stochas1,0,0.87,0.01,1,0.68348,0.946974
Stochas1,0,0.87,0.01,1,0.457458,0.872837
Stochas1,0,0.87,0.01,1,0.698628,0.843233
Stochas1,0,0.87,0.01,1,0.312131,0.968731
Stochas1,0,0.87,0.01,1,0.208771,0.981457
Stochas1,0,0.87,0.01,1,0.818027,0.594572
Stochas1,0,0.87,0.01,1,0.22116,0.968108
Stochas1,0,0.87,0.01,1,0.751951,0.688301
Stochas1,0,0.87,0.01,1,0.960825,0.672426
Stochas1,0,0.87,0.01,1,0.684552,0.498224
Stochas1,0,0.87,0.01,1,0.837039,0.543644
Stochas1,0,0.87,0.01,1,0.852163,0.603279
Stochas1,0,0.87,0.01,1,0.852154,0.659819
Stochas1,0,0.87,0.01,1,0.457748,0.674986
Stochas1,0,0.87,0.01,1,0.818403,0.723122
Stochas1,0,0.87,0.01,1,0.968026,0.347895
Stochas1,0,0.87,0.01,1,0.813994,0.869269
Stochas1,0,0.87,0.01,1,0.67658,0.725043
Stochas1,0,0.87,0.01,1,0.71926,0.629718
Stochas1,0,0.87,0.01,1,0.715191,0.577995
Stochas1,0,0.87,0.01,1,0.87073,0.744175
Stochas1,0,0.87,0.01,1,0.283326,0.928453
Stochas1,0,0.87,0.01,1,0.247327,0.989773
Stochas1,0,0.87,0.01,1,0.324127,0.804352
Stochas1,0,0.87,0.01,1,0.728953,0.606935
Stochas1,0,0.87,0.01,1,0.964049,0.362316
Stochas1,0,0.87,0.01,1,0.833864,0.20092
Stochas1,0,0.87,0.01,1,0.984078,0.223391
Stochas1,0,0.87,0.01,1,0.999386,0.652987
Stochas1,0,0.87,0.01,1,0.678864,0.856725
Stochas1,0,0.87,0.01,1,0.840194,0.573558
Stochas1,0,0.87,0.01,1,0.687712,0.72783
Stochas1,0,0.87,0.01,1,0.804319,0.801732
Stochas1,0,0.87,0.01,1,0.181667,0.881179
Stochas1,0,0.87,0.01,1,0.934667,0.590492
Stochas1,0,0.87,0.01,1,0.482554,0.568188
Stochas1,0,0.87,0.01,1,0.638945,0.649249
Stochas1,0,0.87,0.01,1,0.801955,0.356204
Stochas1,0,0.87,0.01,1,0.26411,0.818787
Stochas1,0,0.87,0.01,1,0.593543,0.998825
Stochas1,0,0.87,0.01,1,0.989662,0.278042
Stochas1,0,0.87,0.01,1,0.555501,0.842281
Stochas1,0,0.87,0.01,1,0.796409,0.857677
Stochas1,0,0.87,0.01,1,0.789473,0.485293
Stochas1,0,0.87,0.01,1,0.243802,0.866856
Stochas1,0,0.87,0.01,1,0.760394,0.658908
Stochas1,0,0.87,0.01,1,0.542636,0.994124
Stochas1,0,0.87,0.01,1,0.296667,0.581936
Stochas1,0,0.87,0.01,1,0.548884,0.4644
Stochas1,0,0.87,0.01,1,0.427992,0.990887
Stochas1,0,0.87,0.01,1,0.312104,0.723779
Stochas1,0,0.87,0.01,1,0.870487,0.637375
Stochas1,0,0.87,0.01,1,0.885906,0.580034
Stochas1,0,0.87,0.01,1,0.227226,0.699414
Stochas1,0,0.87,0.01,1,0.903466,0.368661
Stochas1,0,0.87,0.01,1,0.742576,0.345931
Stochas1,0,0.87,0.01,1,0.348636,0.744024
Stochas1,0,0.87,0.01,1,0.92189,0.458337
Stochas1,0,0.87,0.01,1,0.992253,0.282314
Stochas1,0,0.87,0.01,1,0.629442,0.909431
Stochas1,0,0.87,0.01,1,0.993475,0.471351
Stochas1,0,0.87,0.01,1,0.754553,0.663067
Stochas1,0,0.87,0.01,1,0.618763,0.841028
Stochas1,0,0.87,0.01,1,0.91991,0.395051
Stochas1,0,0.87,0.01,1,0.953188,0.846264
Stochas1,0,0.87,0.01,1,0.780569,0.491908
Stochas1,0,0.87,0.01,1,0.68357,0.996938
Stochas1,0,0.87,0.01,1,0.716014,0.561615
Stochas1,0,0.87,0.01,1,0.752864,0.927489
Stochas1,0,0.87,0.01,1,0.826516,0.516627
Stochas1,0,0.87,0.01,1,0.907629,0.58799
Stochas1,0,0.87,0.01,1,0.74886,0.609683
Stochas1,0,0.87,0.01,1,0.366314,0.979109
Stochas1,0,0.87,0.01,1,0.777337,0.73555
Stochas2,0,0.87,0.01,1,0.066818,0.374795
Stochas2,0,0.87,0.01,1,0.389152,0.649744
Stochas2,0,0.87,0.01,1,0.037219,0.093752
Stochas2,0,0.87,0.01,1,0.127536,0.086907
Stochas2,0,0.87,0.01,1,0.09549,0.117825
Stochas2,0,0.87,0.01,1,0.451708,0.512618
Stochas2,0,0.87,0.01,1,0.052728,0.011381
Stochas2,0,0.87,0.01,1,0.927889,0.791058
Stochas2,0,0.87,0.01,1,0.027389,0.083924
Stochas2,0,0.87,0.01,1,0.998917,0.936338
Stochas2,0,0.87,0.01,1,0.974862,0.882891
Stochas2,0,0.87,0.01,1,0.130146,0.064869
Stochas2,0,0.87,0.01,1,0.014279,0.155578
Stochas2,0,0.87,0.01,1,0.31165,0.035572
Stochas2,0,0.87,0.01,1,0.83212,0.785274
Stochas2,0,0.87,0.01,1,0.037461,0.254075
Stochas2,0,0.87,0.01,1,0.026012,0.340697
Stochas2,0,0.87,0.01,1,0.019376,0.112633
Stochas2,0,0.87,0.01,1,0.422422,0.489025
Stochas2,0,0.87,0.01,1,0.650359,0.922074
Stochas2,0,0.87,0.01,1,0.21399,0.036422
Stochas2,0,0.87,0.01,1,0.879069,0.960129
Stochas2,0,0.87,0.01,1,0.956173,0.948915
Stochas2,0,0.87,0.01,1,0.020565,0.197206
Stochas2,0,0.87,0.01,1,0.146829,0.097898
Stochas2,0,0.87,0.01,1,0.243588,0.01106
Stochas2,0,0.87,0.01,1,0.134678,0.090228
Stochas2,0,0.87,0.01,1,0.76339,0.272089
Stochas2,0,0.87,0.01,1,0.51556,0.384016
Stochas2,0,0.87,0.01,1,0.214669,0.060918
Stochas2,0,0.87,0.01,1,0.216268,0.034232
Stochas2,0,0.87,0.01,1,0.667909,0.219672
Stochas2,0,0.87,0.01,1,0.239225,0.036732
Stochas2,0,0.87,0.01,1,0.083172,0.043269
Stochas2,0,0.87,0.01,1,0.008426,0.209586
Stochas2,0,0.87,0.01,1,0.195292,0.004725
Stochas2,0,0.87,0.01,1,0.537223,0.591087
Stochas2,0,0.87,0.01,1,0.105475,0.125552
Stochas2,0,0.87,0.01,1,0.14073,0.109226
Stochas2,0,0.87,0.01,1,0.393262,0.669884
Stochas2,0,0.87,0.01,1,0.243055,0.04986
Stochas2,0,0.87,0.01,1,0.266445,0.094009
Stochas2,0,0.87,0.01,1,0.145927,0.231569
Stochas2,0,0.87,0.01,1,0.226091,0.009837
Stochas2,0,0.87,0.01,1,0.220279,0.665709
Stochas2,0,0.87,0.01,1,0.09285,0.058132
Stochas2,0,0.87,0.01,1,0.312807,0.030353
Stochas2,0,0.87,0.01,1,0.082639,0.042534
Stochas2,0,0.87,0.01,1,0.30007,0.43894
Stochas2,0,0.87,0.01,1,0.004229,0.106008
Stochas2,0,0.87,0.01,1,0.986475,0.968436
Stochas2,0,0.87,0.01,1,0.960249,0.757245
Stochas2,0,0.87,0.01,1,0.334889,0.361097
Stochas2,0,0.87,0.01,1,0.315157,0.161237
Stochas2,0,0.87,0.01,1,0.017195,0.295115
Stochas2,0,0.87,0.01,1,0.802038,0.957619
Stochas2,0,0.87,0.01,1,0.029018,0.223291
Stochas2,0,0.87,0.01,1,0.094702,0.004319
Stochas2,0,0.87,0.01,1,0.220961,0.257023
Stochas2,0,0.87,0.01,1,0.038344,0.240637
Stochas2,0,0.87,0.01,1,0.068827,0.205838
Stochas2,0,0.87,0.01,1,0.143339,0.105571
Stochas2,0,0.87,0.01,1,0.083629,0.136437
Stochas2,0,0.87,0.01,1,0.680583,0.916525
Stochas2,0,0.87,0.01,1,0.018439,0.20598
Stochas2,0,0.87,0.01,1,0.400138,0.291176
Stochas2,0,0.87,0.01,1,0.26258,0.014444
Stochas2,0,0.87,0.01,1,0.860946,0.961818
Stochas2,0,0.87,0.01,1,0.93577,0.846484
Stochas2,0,0.87,0.01,1,0.106318,0.124442
Stochas2,0,0.87,0.01,1,0.189348,0.110209
Stochas2,0,0.87,0.01,1,0.008763,0.162904
Stochas2,0,0.87,0.01,1,0.971315,0.784936
Stochas2,0,0.87,0.01,1,0.59856,0.920572
Stochas2,0,0.87,0.01,1,0.096369,0.000428
Stochas2,0,0.87,0.01,1,0.850952,0.902377
Stochas2,0,0.87,0.01,1,0.275937,0.049652
Stochas2,0,0.87,0.01,1,0.168318,0.052706
Stochas2,0,0.87,0.01,1,0.091243,0.224461
Stochas2,0,0.87,0.01,1,0.138819,0.042467
Stochas2,0,0.87,0.01,1,0.006318,0.205537
Stochas2,0,0.87,0.01,1,0.001854,0.140334
Stochas2,0,0.87,0.01,1,0.032168,0.378829
Stochas2,0,0.87,0.01,1,0.152331,0.042987
Stochas2,0,0.87,0.01,1,0.226003,0.037793
Stochas2,0,0.87,0.01,1,0.084076,0.071246
Stochas2,0,0.87,0.01,1,0.222577,0.119496
Stochas2,0,0.87,0.01,1,0.124318,0.086867
Stochas2,0,0.87,0.01,1,0.068885,0.47418
Stochas2,0,0.87,0.01,1,0.311479,0.548938
Stochas2,0,0.87,0.01,1,0.164948,0.128506
Stochas2,0,0.87,0.01,1,0.15755,0.143519
Stochas2,0,0.87,0.01,1,0.358266,0.013943
Stochas2,0,0.87,0.01,1,0.042065,0.333899
Stochas2,0,0.87,0.01,1,0.654207,0.286035
Stochas2,0,0.87,0.01,1,0.958867,0.729973
Stochas2,0,0.87,0.01,1,0.014719,0.367035
Stochas2,0,0.87,0.01,1,0.15376,0.02254
