@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute hv0 numeric
@attribute hv1 numeric
@attribute hv2 numeric
@attribute hv3 numeric
@attribute hv4 numeric
@attribute hv5 numeric

@data
Stochas1,1,0.87,0.01,1,0.448296,0.562548
Stochas1,1,0.87,0.01,1,0.427063,0.532985
Stochas1,1,0.87,0.01,1,0.584197,0.759487
Stochas1,1,0.87,0.01,1,0.877165,0.590622
Stochas1,1,0.87,0.01,1,0.58085,0.540043
Stochas1,1,0.87,0.01,1,0.92528,0.758346
Stochas1,1,0.87,0.01,1,0.986425,0.944746
Stochas1,1,0.87,0.01,1,0.826984,0.690369
Stochas1,1,0.87,0.01,1,0.479964,0.487387
Stochas1,1,0.87,0.01,1,0.591836,0.812495
Stochas1,1,0.87,0.01,1,0.672206,0.67864
Stochas1,1,0.87,0.01,1,0.296754,0.939993
Stochas1,1,0.87,0.01,1,0.357899,0.751299
Stochas1,1,0.87,0.01,1,0.8618,0.616689
Stochas1,1,0.87,0.01,1,0.815803,0.512226
Stochas1,1,0.87,0.01,1,0.379907,0.813849
Stochas1,1,0.87,0.01,1,0.534702,0.549216
Stochas1,1,0.87,0.01,1,0.534056,0.621942
Stochas1,1,0.87,0.01,1,0.514353,0.712447
Stochas1,1,0.87,0.01,1,0.726185,0.877742
Stochas1,1,0.87,0.01,1,0.918336,0.250533
Stochas1,1,0.87,0.01,1,0.46058,0.709836
Stochas1,1,0.87,0.01,1,0.636831,0.692972
Stochas1,1,0.87,0.01,1,0.59943,0.995913
Stochas1,1,0.87,0.01,1,0.747617,0.964946
Stochas1,1,0.87,0.01,1,0.526142,0.379645
Stochas1,1,0.87,0.01,1,0.68706,0.523255
Stochas1,1,0.87,0.01,1,0.708159,0.514
Stochas1,1,0.87,0.01,1,0.740699,0.95648
Stochas1,1,0.87,0.01,1,0.944864,0.774196
Stochas1,1,0.87,0.01,1,0.623404,0.764703
Stochas1,1,0.87,0.01,1,0.958143,0.967056
Stochas1,1,0.87,0.01,1,0.947131,0.34663
Stochas1,1,0.87,0.01,1,0.451567,0.46495
Stochas1,1,0.87,0.01,1,0.968707,0.740593
Stochas1,1,0.87,0.01,1,0.343202,0.879598
Stochas1,1,0.87,0.01,1,0.842593,0.972607
Stochas1,1,0.87,0.01,1,0.481675,0.838122
Stochas1,1,0.87,0.01,1,0.494536,0.957236
Stochas1,1,0.87,0.01,1,0.454831,0.528975
Stochas1,1,0.87,0.01,1,0.489512,0.645493
Stochas1,1,0.87,0.01,1,0.544996,0.578253
Stochas1,1,0.87,0.01,1,0.886903,0.421002
Stochas1,1,0.87,0.01,1,0.913774,0.44303
Stochas1,1,0.87,0.01,1,0.905084,0.613928
Stochas1,1,0.87,0.01,1,0.539299,0.709091
Stochas1,1,0.87,0.01,1,0.766943,0.215963
Stochas1,1,0.87,0.01,1,0.53505,0.893391
Stochas1,1,0.87,0.01,1,0.783222,0.70089
Stochas1,1,0.87,0.01,1,0.486619,0.584944
Stochas1,1,0.87,0.01,1,0.875205,0.372972
Stochas1,1,0.87,0.01,1,0.543349,0.596674
Stochas1,1,0.87,0.01,1,0.518737,0.914206
Stochas1,1,0.87,0.01,1,0.624564,0.585924
Stochas1,1,0.87,0.01,1,0.402123,0.970399
Stochas1,1,0.87,0.01,1,0.852596,0.268701
Stochas1,1,0.87,0.01,1,0.639183,0.466925
Stochas1,1,0.87,0.01,1,0.788072,0.374222
Stochas1,1,0.87,0.01,1,0.388737,0.882456
Stochas1,1,0.87,0.01,1,0.487467,0.636754
Stochas1,1,0.87,0.01,1,0.522275,0.760841
Stochas1,1,0.87,0.01,1,0.610443,0.2491
Stochas1,1,0.87,0.01,1,0.582157,0.516525
Stochas1,1,0.87,0.01,1,0.717058,0.428426
Stochas1,1,0.87,0.01,1,0.482279,0.558433
Stochas1,1,0.87,0.01,1,0.415296,0.603081
Stochas1,1,0.87,0.01,1,0.617054,0.803564
Stochas1,1,0.87,0.01,1,0.69981,0.268689
Stochas1,1,0.87,0.01,1,0.645763,0.179186
Stochas1,1,0.87,0.01,1,0.667938,0.407771
Stochas1,1,0.87,0.01,1,0.226242,0.971754
Stochas1,1,0.87,0.01,1,0.96592,0.92194
Stochas1,1,0.87,0.01,1,0.667564,0.635589
Stochas1,1,0.87,0.01,1,0.380157,0.929659
Stochas1,1,0.87,0.01,1,0.611409,0.952711
Stochas1,1,0.87,0.01,1,0.390806,0.763509
Stochas1,1,0.87,0.01,1,0.916368,0.325812
Stochas1,1,0.87,0.01,1,0.616375,0.230526
Stochas1,1,0.87,0.01,1,0.953391,0.497989
Stochas1,1,0.87,0.01,1,0.465573,0.804273
Stochas1,1,0.87,0.01,1,0.699719,0.746505
Stochas1,1,0.87,0.01,1,0.52745,0.46093
Stochas1,1,0.87,0.01,1,0.950298,0.698773
Stochas1,1,0.87,0.01,1,0.585509,0.6171
Stochas1,1,0.87,0.01,1,0.5401,0.766099
Stochas1,1,0.87,0.01,1,0.571609,0.80018
Stochas1,1,0.87,0.01,1,0.903899,0.503761
Stochas1,1,0.87,0.01,1,0.400876,0.784128
Stochas1,1,0.87,0.01,1,0.387661,0.656611
Stochas1,1,0.87,0.01,1,0.857861,0.897852
Stochas1,1,0.87,0.01,1,0.486121,0.41234
Stochas1,1,0.87,0.01,1,0.500982,0.68155
Stochas1,1,0.87,0.01,1,0.353776,0.731601
Stochas1,1,0.87,0.01,1,0.685137,0.433826
Stochas1,1,0.87,0.01,1,0.591785,0.859013
Stochas1,1,0.87,0.01,1,0.938407,0.567494
Stochas1,1,0.87,0.01,1,0.997562,0.47351
Stochas1,1,0.87,0.01,1,0.703216,0.694531
Stochas1,1,0.87,0.01,1,0.216765,0.921537
Stochas1,1,0.87,0.01,1,0.774291,0.515891
Stochas1,1,0.87,0.01,1,0.783008,0.369492
Stochas1,1,0.87,0.01,1,0.651202,0.99546
Stochas1,1,0.87,0.01,1,0.686188,0.608215
Stochas1,1,0.87,0.01,1,0.689738,0.364977
Stochas1,1,0.87,0.01,1,0.965927,0.443321
Stochas1,1,0.87,0.01,1,0.290413,0.50977
Stochas1,1,0.87,0.01,1,0.602141,0.905618
Stochas1,1,0.87,0.01,1,0.83864,0.400039
Stochas1,1,0.87,0.01,1,0.581834,0.567495
Stochas1,1,0.87,0.01,1,0.849275,0.615198
Stochas1,1,0.87,0.01,1,0.936597,0.44743
Stochas1,1,0.87,0.01,1,0.977877,0.872178
Stochas1,1,0.87,0.01,1,0.797837,0.576303
Stochas1,1,0.87,0.01,1,0.667774,0.958585
Stochas1,1,0.87,0.01,1,0.922935,0.745267
Stochas1,1,0.87,0.01,1,0.712786,0.450237
Stochas1,1,0.87,0.01,1,0.122635,0.934194
Stochas1,1,0.87,0.01,1,0.992427,0.520411
Stochas1,1,0.87,0.01,1,0.952157,0.615432
Stochas1,1,0.87,0.01,1,0.907015,0.765831
Stochas1,1,0.87,0.01,1,0.760832,0.268474
Stochas1,1,0.87,0.01,1,0.811027,0.778023
Stochas1,1,0.87,0.01,1,0.901111,0.195024
Stochas1,1,0.87,0.01,1,0.721883,0.461557
Stochas1,1,0.87,0.01,1,0.650908,0.834438
Stochas1,1,0.87,0.01,1,0.678414,0.555985
Stochas1,1,0.87,0.01,1,0.66761,0.703562
Stochas1,1,0.87,0.01,1,0.556114,0.493496
Stochas1,1,0.87,0.01,1,0.772721,0.71188
Stochas1,1,0.87,0.01,1,0.599552,0.391768
Stochas1,1,0.87,0.01,1,0.615988,0.946645
Stochas1,1,0.87,0.01,1,0.960863,0.568144
Stochas1,1,0.87,0.01,1,0.504974,0.541948
Stochas1,1,0.87,0.01,1,0.846645,0.683746
Stochas1,1,0.87,0.01,1,0.429886,0.717984
Stochas1,1,0.87,0.01,1,0.958785,0.704098
Stochas1,1,0.87,0.01,1,0.143565,0.837407
Stochas1,1,0.87,0.01,1,0.999765,0.703775
Stochas1,1,0.87,0.01,1,0.829674,0.657924
Stochas1,1,0.87,0.01,1,0.778181,0.435601
Stochas1,1,0.87,0.01,1,0.66504,0.685179
Stochas1,1,0.87,0.01,1,0.235907,0.76197
Stochas1,1,0.87,0.01,1,0.788727,0.639001
Stochas1,1,0.87,0.01,1,0.971423,0.166353
Stochas1,1,0.87,0.01,1,0.350649,0.454804
Stochas1,1,0.87,0.01,1,0.102548,0.873367
Stochas1,1,0.87,0.01,1,0.474118,0.566663
Stochas1,1,0.87,0.01,1,0.778125,0.85483
Stochas1,1,0.87,0.01,1,0.251956,0.764737
Stochas1,1,0.87,0.01,1,0.309896,0.924214
Stochas1,1,0.87,0.01,1,0.684267,0.531682
Stochas1,1,0.87,0.01,1,0.560354,0.842679
Stochas1,1,0.87,0.01,1,0.832542,0.350982
Stochas1,1,0.87,0.01,1,0.948559,0.399225
Stochas1,1,0.87,0.01,1,0.712805,0.71404
Stochas1,1,0.87,0.01,1,0.771028,0.425989
Stochas1,1,0.87,0.01,1,0.846726,0.962061
Stochas1,1,0.87,0.01,1,0.327959,0.888679
Stochas1,1,0.87,0.01,1,0.678331,0.967021
Stochas1,1,0.87,0.01,1,0.752085,0.51552
Stochas1,1,0.87,0.01,1,0.95276,0.95374
Stochas1,1,0.87,0.01,1,0.543549,0.530843
Stochas1,1,0.87,0.01,1,0.289427,0.792439
Stochas1,1,0.87,0.01,1,0.731416,0.354469
Stochas1,1,0.87,0.01,1,0.38822,0.969092
Stochas1,1,0.87,0.01,1,0.706448,0.138594
Stochas1,1,0.87,0.01,1,0.420114,0.761262
Stochas1,1,0.87,0.01,1,0.878506,0.279709
Stochas1,1,0.87,0.01,1,0.641043,0.459605
Stochas1,1,0.87,0.01,1,0.386652,0.716248
Stochas1,1,0.87,0.01,1,0.967146,0.393405
Stochas1,1,0.87,0.01,1,0.741718,0.778853
Stochas1,1,0.87,0.01,1,0.165866,0.807216
Stochas1,1,0.87,0.01,1,0.722502,0.77168
Stochas1,1,0.87,0.01,1,0.730043,0.383226
Stochas1,1,0.87,0.01,1,0.398932,0.815674
Stochas1,1,0.87,0.01,1,0.440829,0.612881
Stochas1,1,0.87,0.01,1,0.878695,0.837677
Stochas1,1,0.87,0.01,1,0.516883,0.798271
Stochas1,1,0.87,0.01,1,0.814408,0.933199
Stochas1,1,0.87,0.01,1,0.642542,0.868591
Stochas1,1,0.87,0.01,1,0.813479,0.697179
Stochas1,1,0.87,0.01,1,0.385399,0.924328
Stochas1,1,0.87,0.01,1,0.935718,0.28566
Stochas1,1,0.87,0.01,1,0.931362,0.656953
Stochas1,1,0.87,0.01,1,0.436925,0.831843
Stochas1,1,0.87,0.01,1,0.594608,0.79746
Stochas1,1,0.87,0.01,1,0.616572,0.849581
Stochas1,1,0.87,0.01,1,0.547243,0.91893
Stochas1,1,0.87,0.01,1,0.423846,0.927711
Stochas1,1,0.87,0.01,1,0.889271,0.653516
Stochas1,1,0.87,0.01,1,0.603295,0.93623
Stochas1,1,0.87,0.01,1,0.794474,0.879835
Stochas1,1,0.87,0.01,1,0.843924,0.808027
Stochas1,1,0.87,0.01,1,0.186481,0.880378
Stochas1,1,0.87,0.01,1,0.76,0.952954
Stochas1,1,0.87,0.01,1,0.987197,0.181137
Stochas1,1,0.87,0.01,1,0.668725,0.592618
Stochas1,1,0.87,0.01,1,0.468172,0.546775
Stochas1,1,0.87,0.01,1,0.287211,0.947748
Stochas1,1,0.87,0.01,1,0.35147,0.680474
Stochas1,1,0.87,0.01,1,0.523349,0.439464
Stochas1,1,0.87,0.01,1,0.931951,0.906715
Stochas1,1,0.87,0.01,1,0.502639,0.495635
Stochas1,1,0.87,0.01,1,0.803602,0.369122
Stochas1,1,0.87,0.01,1,0.612838,0.642376
Stochas1,1,0.87,0.01,1,0.895135,0.611766
Stochas1,1,0.87,0.01,1,0.593391,0.644709
Stochas1,1,0.87,0.01,1,0.278233,0.606107
Stochas1,1,0.87,0.01,1,0.793707,0.810894
Stochas1,1,0.87,0.01,1,0.98044,0.99386
Stochas1,1,0.87,0.01,1,0.483946,0.524423
Stochas1,1,0.87,0.01,1,0.933769,0.858858
Stochas1,1,0.87,0.01,1,0.746097,0.499058
Stochas1,1,0.87,0.01,1,0.747161,0.779391
Stochas1,1,0.87,0.01,1,0.729025,0.656379
Stochas1,1,0.87,0.01,1,0.586743,0.886811
Stochas1,1,0.87,0.01,1,0.414492,0.534644
Stochas1,1,0.87,0.01,1,0.491064,0.964835
Stochas1,1,0.87,0.01,1,0.628208,0.664869
Stochas1,1,0.87,0.01,1,0.208002,0.830017
Stochas1,1,0.87,0.01,1,0.683976,0.856046
Stochas1,1,0.87,0.01,1,0.89017,0.564701
Stochas1,1,0.87,0.01,1,0.835485,0.726379
Stochas1,1,0.87,0.01,1,0.572832,0.893105
Stochas1,1,0.87,0.01,1,0.398771,0.726484
Stochas1,1,0.87,0.01,1,0.9729,0.581072
Stochas1,1,0.87,0.01,1,0.69426,0.617078
Stochas1,1,0.87,0.01,1,0.575027,0.977176
Stochas1,1,0.87,0.01,1,0.905416,0.240408
Stochas1,1,0.87,0.01,1,0.588034,0.49119
Stochas1,1,0.87,0.01,1,0.642415,0.917924
Stochas1,1,0.87,0.01,1,0.865345,0.597435
Stochas1,1,0.87,0.01,1,0.568094,0.861593
Stochas1,1,0.87,0.01,1,0.350811,0.565716
Stochas1,1,0.87,0.01,1,0.180728,0.862063
Stochas1,1,0.87,0.01,1,0.429106,0.987113
Stochas1,1,0.87,0.01,1,0.752706,0.316339
Stochas1,1,0.87,0.01,1,0.440784,0.651031
Stochas1,1,0.87,0.01,1,0.754133,0.478369
Stochas1,1,0.87,0.01,1,0.692257,0.511522
Stochas1,1,0.87,0.01,1,0.729905,0.855606
Stochas1,1,0.87,0.01,1,0.848152,0.469103
Stochas1,1,0.87,0.01,1,0.913301,0.45753
Stochas1,1,0.87,0.01,1,0.719706,0.460116
Stochas1,1,0.87,0.01,1,0.377529,0.798003
Stochas1,1,0.87,0.01,1,0.813951,0.894393
Stochas1,1,0.87,0.01,1,0.577632,0.760191
Stochas1,1,0.87,0.01,1,0.532493,0.628045
Stochas1,1,0.87,0.01,1,0.324513,0.898867
Stochas1,1,0.87,0.01,1,0.743158,0.835553
Stochas1,1,0.87,0.01,1,0.630822,0.651306
Stochas1,1,0.87,0.01,1,0.478387,0.868929
Stochas1,1,0.87,0.01,1,0.632081,0.839652
Stochas1,1,0.87,0.01,1,0.860556,0.941226
Stochas1,1,0.87,0.01,1,0.416402,0.79841
Stochas1,1,0.87,0.01,1,0.805891,0.614859
Stochas1,1,0.87,0.01,1,0.719094,0.596147
Stochas1,1,0.87,0.01,1,0.363006,0.827055
Stochas1,1,0.87,0.01,1,0.713121,0.868907
Stochas1,1,0.87,0.01,1,0.697329,0.891659
Stochas1,1,0.87,0.01,1,0.445276,0.790988
Stochas1,1,0.87,0.01,1,0.985978,0.742878
Stochas1,1,0.87,0.01,1,0.990221,0.412574
Stochas1,1,0.87,0.01,1,0.829434,0.512607
Stochas1,1,0.87,0.01,1,0.884757,0.976838
Stochas1,1,0.87,0.01,1,0.622104,0.772258
Stochas1,1,0.87,0.01,1,0.47618,0.740524
Stochas1,1,0.87,0.01,1,0.91649,0.642692
Stochas1,1,0.87,0.01,1,0.890163,0.603368
Stochas1,1,0.87,0.01,1,0.984819,0.507932
Stochas1,1,0.87,0.01,1,0.708119,0.657456
Stochas1,1,0.87,0.01,1,0.952377,0.984464
Stochas1,1,0.87,0.01,1,0.742115,0.754334
Stochas1,1,0.87,0.01,1,0.583623,0.60045
Stochas1,1,0.87,0.01,1,0.530001,0.292755
Stochas1,1,0.87,0.01,1,0.490907,0.424823
Stochas1,1,0.87,0.01,1,0.826645,0.796299
Stochas1,1,0.87,0.01,1,0.366316,0.820828
Stochas1,1,0.87,0.01,1,0.682356,0.970934
Stochas1,1,0.87,0.01,1,0.27202,0.463129
Stochas1,1,0.87,0.01,1,0.616087,0.798578
Stochas1,1,0.87,0.01,1,0.7375,0.383579
Stochas1,1,0.87,0.01,1,0.803929,0.76844
Stochas1,1,0.87,0.01,1,0.769329,0.195144
Stochas1,1,0.87,0.01,1,0.625978,0.438379
Stochas1,1,0.87,0.01,1,0.600954,0.407258
Stochas1,1,0.87,0.01,1,0.717012,0.611055
Stochas1,1,0.87,0.01,1,0.199219,0.623863
Stochas1,1,0.87,0.01,1,0.54803,0.890716
Stochas1,1,0.87,0.01,1,0.679444,0.623397
Stochas1,1,0.87,0.01,1,0.933495,0.4824
Stochas1,1,0.87,0.01,1,0.773776,0.900147
Stochas1,1,0.87,0.01,1,0.806787,0.983803
Stochas1,1,0.87,0.01,1,0.773243,0.252339
Stochas1,1,0.87,0.01,1,0.905997,0.339854
Stochas1,1,0.87,0.01,1,0.673763,0.807583
Stochas1,1,0.87,0.01,1,0.605932,0.917241
Stochas1,1,0.87,0.01,1,0.676875,0.51977
Stochas1,1,0.87,0.01,1,0.864838,0.746954
Stochas1,1,0.87,0.01,1,0.82321,0.617506
Stochas1,1,0.87,0.01,1,0.754197,0.416311
Stochas1,1,0.87,0.01,1,0.784566,0.451856
Stochas1,1,0.87,0.01,1,0.977403,0.921603
Stochas1,1,0.87,0.01,1,0.722961,0.396203
Stochas1,1,0.87,0.01,1,0.346363,0.692204
Stochas1,1,0.87,0.01,1,0.855621,0.47864
Stochas1,1,0.87,0.01,1,0.966742,0.763875
Stochas1,1,0.87,0.01,1,0.904005,0.198333
Stochas1,1,0.87,0.01,1,0.319871,0.419133
Stochas1,1,0.87,0.01,1,0.163105,0.97922
Stochas1,1,0.87,0.01,1,0.752752,0.61826
Stochas1,1,0.87,0.01,1,0.757124,0.363227
Stochas1,1,0.87,0.01,1,0.79005,0.987817
Stochas1,1,0.87,0.01,1,0.780193,0.613093
Stochas1,1,0.87,0.01,1,0.520388,0.935438
Stochas1,1,0.87,0.01,1,0.948976,0.79161
Stochas1,1,0.87,0.01,1,0.897273,0.451055
Stochas1,1,0.87,0.01,1,0.772543,0.702278
Stochas1,1,0.87,0.01,1,0.539872,0.601905
Stochas1,1,0.87,0.01,1,0.592501,0.347784
Stochas1,1,0.87,0.01,1,0.964093,0.756162
Stochas1,1,0.87,0.01,1,0.253683,0.885258
Stochas1,1,0.87,0.01,1,0.430343,0.744856
Stochas1,1,0.87,0.01,1,0.507623,0.641673
Stochas1,1,0.87,0.01,1,0.56544,0.814363
Stochas1,1,0.87,0.01,1,0.575019,0.843314
Stochas1,1,0.87,0.01,1,0.668053,0.697192
Stochas1,1,0.87,0.01,1,0.848544,0.987275
Stochas1,1,0.87,0.01,1,0.497833,0.919965
Stochas1,1,0.87,0.01,1,0.657718,0.707943
Stochas1,1,0.87,0.01,1,0.673189,0.774665
Stochas1,1,0.87,0.01,1,0.778462,0.28045
Stochas1,1,0.87,0.01,1,0.679695,0.90951
Stochas1,1,0.87,0.01,1,0.485667,0.718814
Stochas1,1,0.87,0.01,1,0.785958,0.580481
Stochas1,1,0.87,0.01,1,0.932614,0.817446
Stochas1,1,0.87,0.01,1,0.772613,0.75259
Stochas1,1,0.87,0.01,1,0.933375,0.465146
Stochas1,1,0.87,0.01,1,0.896799,0.701875
Stochas1,1,0.87,0.01,1,0.858626,0.580251
Stochas1,1,0.87,0.01,1,0.49042,0.864277
Stochas1,1,0.87,0.01,1,0.559143,0.330686
Stochas1,1,0.87,0.01,1,0.685799,0.97116
Stochas1,1,0.87,0.01,1,0.878291,0.177138
Stochas1,1,0.87,0.01,1,0.874907,0.72131
Stochas1,1,0.87,0.01,1,0.401239,0.612621
Stochas1,1,0.87,0.01,1,0.593689,0.51813
Stochas1,1,0.87,0.01,1,0.591791,0.979497
Stochas1,1,0.87,0.01,1,0.675979,0.605397
Stochas1,1,0.87,0.01,1,0.07709,0.969708
Stochas1,1,0.87,0.01,1,0.899415,0.963976
Stochas1,1,0.87,0.01,1,0.739011,0.894889
Stochas1,1,0.87,0.01,1,0.749131,0.55473
Stochas1,1,0.87,0.01,1,0.30004,0.741065
Stochas1,1,0.87,0.01,1,0.857522,0.49615
Stochas1,1,0.87,0.01,1,0.804572,0.931171
Stochas1,1,0.87,0.01,1,0.79478,0.802936
Stochas1,1,0.87,0.01,1,0.482703,0.838611
Stochas1,1,0.87,0.01,1,0.716826,0.644417
Stochas1,1,0.87,0.01,1,0.668292,0.751657
Stochas1,1,0.87,0.01,1,0.397889,0.792573
Stochas1,1,0.87,0.01,1,0.17473,0.700718
Stochas1,1,0.87,0.01,1,0.713774,0.831336
Stochas1,1,0.87,0.01,1,0.950952,0.669351
Stochas1,1,0.87,0.01,1,0.871558,0.744096
Stochas1,1,0.87,0.01,1,0.920086,0.726582
Stochas1,1,0.87,0.01,1,0.987137,0.224735
Stochas1,1,0.87,0.01,1,0.423218,0.890899
Stochas1,1,0.87,0.01,1,0.720635,0.757869
Stochas1,1,0.87,0.01,1,0.539799,0.770293
Stochas1,1,0.87,0.01,1,0.321559,0.911359
Stochas1,1,0.87,0.01,1,0.971002,0.208166
Stochas1,1,0.87,0.01,1,0.63609,0.304409
Stochas1,1,0.87,0.01,1,0.495038,0.479102
Stochas1,1,0.87,0.01,1,0.187803,0.55777
Stochas1,1,0.87,0.01,1,0.827169,0.827627
Stochas1,1,0.87,0.01,1,0.185154,0.708307
Stochas1,1,0.87,0.01,1,0.507693,0.758551
Stochas1,1,0.87,0.01,1,0.986653,0.883473
Stochas1,1,0.87,0.01,1,0.480463,0.917637
Stochas1,1,0.87,0.01,1,0.732383,0.766453
Stochas1,1,0.87,0.01,1,0.948871,0.340145
Stochas1,1,0.87,0.01,1,0.497124,0.889592
Stochas1,1,0.87,0.01,1,0.574226,0.558777
Stochas1,1,0.87,0.01,1,0.52564,0.713392
Stochas1,1,0.87,0.01,1,0.438349,0.809532
Stochas1,1,0.87,0.01,1,0.837998,0.886347
Stochas1,1,0.87,0.01,1,0.764573,0.391166
Stochas1,1,0.87,0.01,1,0.81047,0.517657
Stochas1,1,0.87,0.01,1,0.958224,0.736484
Stochas1,1,0.87,0.01,1,0.828102,0.890302
Stochas1,1,0.87,0.01,1,0.791414,0.731464
Stochas1,1,0.87,0.01,1,0.944124,0.935967
Stochas1,1,0.87,0.01,1,0.44739,0.857276
Stochas1,1,0.87,0.01,1,0.438513,0.938997
Stochas1,1,0.87,0.01,1,0.965929,0.80257
Stochas1,1,0.87,0.01,1,0.504112,0.983754
Stochas1,1,0.87,0.01,1,0.966878,0.753382
Stochas1,1,0.87,0.01,1,0.533576,0.40674
Stochas1,1,0.87,0.01,1,0.667285,0.54417
Stochas1,1,0.87,0.01,1,0.402461,0.768123
Stochas1,1,0.87,0.01,1,0.290387,0.74047
Stochas1,1,0.87,0.01,1,0.681843,0.844678
Stochas1,1,0.87,0.01,1,0.475968,0.479863
Stochas1,1,0.87,0.01,1,0.720739,0.581607
Stochas1,1,0.87,0.01,1,0.715397,0.813912
Stochas1,1,0.87,0.01,1,0.406395,0.962513
Stochas1,1,0.87,0.01,1,0.768663,0.623286
Stochas1,1,0.87,0.01,1,0.84953,0.800339
Stochas1,1,0.87,0.01,1,0.182128,0.935312
Stochas1,1,0.87,0.01,1,0.748669,0.948207
Stochas1,1,0.87,0.01,1,0.930531,0.394039
Stochas1,1,0.87,0.01,1,0.869265,0.791265
Stochas1,1,0.87,0.01,1,0.621949,0.525528
Stochas1,1,0.87,0.01,1,0.911646,0.562504
Stochas1,1,0.87,0.01,1,0.885356,0.713184
Stochas1,1,0.87,0.01,1,0.910514,0.362195
Stochas1,1,0.87,0.01,1,0.933678,0.651196
Stochas1,1,0.87,0.01,1,0.900022,0.305142
Stochas1,1,0.87,0.01,1,0.74522,0.773861
Stochas1,1,0.87,0.01,1,0.841496,0.789221
Stochas1,1,0.87,0.01,1,0.313469,0.781
Stochas1,1,0.87,0.01,1,0.437076,0.912376
Stochas1,1,0.87,0.01,1,0.671287,0.520362
Stochas1,1,0.87,0.01,1,0.5898,0.528673
Stochas1,1,0.87,0.01,1,0.666131,0.906186
Stochas1,1,0.87,0.01,1,0.918041,0.526724
Stochas1,1,0.87,0.01,1,0.279063,0.732334
Stochas1,1,0.87,0.01,1,0.748372,0.97821
Stochas1,1,0.87,0.01,1,0.91003,0.95692
Stochas1,1,0.87,0.01,1,0.741626,0.992667
Stochas1,1,0.87,0.01,1,0.458742,0.347656
Stochas1,1,0.87,0.01,1,0.403138,0.603027
Stochas1,1,0.87,0.01,1,0.96468,0.874817
Stochas1,1,0.87,0.01,1,0.671883,0.954669
Stochas1,1,0.87,0.01,1,0.47055,0.325712
Stochas1,1,0.87,0.01,1,0.982554,0.920101
Stochas1,1,0.87,0.01,1,0.898126,0.249754
Stochas1,1,0.87,0.01,1,0.929394,0.872231
Stochas1,1,0.87,0.01,1,0.920762,0.911665
Stochas1,1,0.87,0.01,1,0.881525,0.803266
Stochas1,1,0.87,0.01,1,0.428715,0.788013
Stochas1,1,0.87,0.01,1,0.294366,0.849567
Stochas1,1,0.87,0.01,1,0.576734,0.665945
Stochas1,1,0.87,0.01,1,0.751527,0.802805
Stochas1,1,0.87,0.01,1,0.849399,0.436323
Stochas1,1,0.87,0.01,1,0.824658,0.882768
Stochas1,1,0.87,0.01,1,0.854402,0.802096
Stochas1,1,0.87,0.01,1,0.808762,0.879978
Stochas1,1,0.87,0.01,1,0.526297,0.86388
Stochas1,1,0.87,0.01,1,0.518399,0.588209
Stochas1,1,0.87,0.01,1,0.99837,0.913571
Stochas1,1,0.87,0.01,1,0.979247,0.646107
Stochas1,1,0.87,0.01,1,0.587598,0.960365
Stochas1,1,0.87,0.01,1,0.60724,0.805053
Stochas1,1,0.87,0.01,1,0.454458,0.685471
Stochas1,1,0.87,0.01,1,0.996305,0.223495
Stochas1,1,0.87,0.01,1,0.888552,0.9383
Stochas1,1,0.87,0.01,1,0.813053,0.883658
Stochas1,1,0.87,0.01,1,0.937756,0.457467
Stochas1,1,0.87,0.01,1,0.761158,0.624755
Stochas1,1,0.87,0.01,1,0.521985,0.47883
Stochas1,1,0.87,0.01,1,0.574521,0.913259
Stochas1,1,0.87,0.01,1,0.72523,0.852242
Stochas1,1,0.87,0.01,1,0.972734,0.591669
Stochas1,1,0.87,0.01,1,0.468659,0.469601
Stochas1,1,0.87,0.01,1,0.15497,0.880013
Stochas1,1,0.87,0.01,1,0.679744,0.554457
Stochas1,1,0.87,0.01,1,0.799878,0.451305
Stochas1,1,0.87,0.01,1,0.410771,0.923107
Stochas1,1,0.87,0.01,1,0.846609,0.892101
Stochas1,1,0.87,0.01,1,0.318649,0.750998
Stochas1,1,0.87,0.01,1,0.767102,0.981342
Stochas1,1,0.87,0.01,1,0.532497,0.707672
Stochas1,1,0.87,0.01,1,0.938848,0.476946
Stochas1,1,0.87,0.01,1,0.347182,0.579882
Stochas1,1,0.87,0.01,1,0.917751,0.524649
Stochas1,1,0.87,0.01,1,0.270849,0.681581
Stochas1,1,0.87,0.01,1,0.772775,0.247318
Stochas1,1,0.87,0.01,1,0.760775,0.432871
Stochas1,1,0.87,0.01,1,0.956635,0.365455
Stochas1,1,0.87,0.01,1,0.75308,0.98876
Stochas1,1,0.87,0.01,1,0.860953,0.524088
Stochas1,1,0.87,0.01,1,0.289746,0.947603
Stochas1,1,0.87,0.01,1,0.936004,0.60609
Stochas1,1,0.87,0.01,1,0.283049,0.996606
Stochas1,1,0.87,0.01,1,0.927785,0.698287
Stochas1,1,0.87,0.01,1,0.522792,0.706526
Stochas1,1,0.87,0.01,1,0.263674,0.770984
Stochas1,1,0.87,0.01,1,0.70519,0.771791
Stochas1,1,0.87,0.01,1,0.162283,0.837271
Stochas1,1,0.87,0.01,1,0.825,0.472729
Stochas1,1,0.87,0.01,1,0.974604,0.948944
Stochas1,1,0.87,0.01,1,0.782274,0.352472
