@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
BordaCo0,0,79,25.913947,19.019591,0.573606,45.960897
BordaCo0,0,79,26.502763,18.838339,0.580777,45.944414
BordaCo0,0,79,26.361184,19.042921,0.580442,46.183238
BordaCo0,0,79,25.709605,18.920419,0.574096,45.470436
BordaCo0,0,79,25.933289,18.706557,0.597661,45.782501
BordaCo0,0,79,25.974868,18.958237,0.574892,45.475195
BordaCo0,0,79,25.612763,18.841564,0.577636,45.535351
Stochas1,0,79,22.828289,19.154572,0.695922,48.908037
Stochas1,0,79,23.593553,19.439371,0.595637,46.389509
Stochas1,0,79,21.331053,20.001086,0.71693,49.193536
Stochas1,0,79,23.751974,19.214908,0.675405,48.605944
Stochas1,0,79,23.385132,19.131373,0.704648,49.295005
Stochas1,0,79,21.364211,19.464502,0.780455,51.912094
Stochas1,0,79,25.071447,19.038304,0.611441,47.133743
Stochas1,0,79,21.909737,19.322904,0.723233,51.033935
Stochas1,0,79,22.253947,19.453223,0.705339,48.586746
Stochas1,0,79,23.811974,19.047704,0.616012,46.845214
Stochas1,0,79,19.981184,19.425517,0.835737,52.955642
Stochas1,0,79,23.358684,19.332609,0.653815,48.151869
Stochas1,0,79,22.506579,19.393761,0.699886,49.910159
Stochas1,0,79,24.186053,18.895265,0.635719,47.672606
Stochas1,0,79,24.790658,19.038185,0.577012,46.206008
Stochas1,0,79,24.503816,19.021169,0.587659,45.442675
Stochas1,0,79,25.403026,19.063745,0.586559,46.76795
Stochas1,0,79,22.648553,19.416817,0.706722,49.793046
Stochas1,0,79,23.765658,19.479283,0.647287,47.773328
Stochas1,0,79,25.655,19.182107,0.556472,45.625033
Stochas1,0,79,22.010658,19.14306,0.729687,50.555478
Stochas1,0,78,23.060526,19.136632,0.672571,48.112246
Stochas1,0,79,25.0425,19.095354,0.604835,46.683429
Stochas1,0,79,25.554474,19.176286,0.593522,46.846522
Stochas1,0,79,23.910263,19.511204,0.664863,49.058726
Stochas1,0,79,22.001447,19.324225,0.711799,49.218508
Stochas1,0,78,23.262763,19.562008,0.616212,46.686813
Stochas1,0,79,22.136974,19.458797,0.716205,49.499733
Stochas1,0,78,23.299211,19.189452,0.664638,48.456922
Stochas1,0,79,23.288816,19.541451,0.688667,49.411374
Stochas1,0,79,23.593158,19.407846,0.657932,48.48794
Stochas1,0,79,23.059342,19.181266,0.678372,49.527687
Stochas1,0,78,22.930132,19.121357,0.686406,48.798065
Stochas1,0,79,23.196316,19.072331,0.641495,46.868344
Stochas1,0,78,22.799079,19.412212,0.690945,49.1427
Stochas1,0,78,22.117237,19.444332,0.73757,51.266602
Stochas1,0,79,24.1825,18.98832,0.662863,48.569709
Stochas1,0,78,25.069737,19.216153,0.604061,46.972112
Stochas1,0,79,21.531842,19.587964,0.709055,49.076293
Stochas1,0,79,24.014605,18.992545,0.645999,47.855599
Stochas1,0,79,23.852368,19.142703,0.632251,47.416393
Stochas1,0,79,25.728158,19.15177,0.595384,47.022531
Stochas1,0,79,25.898553,19.092771,0.581597,46.077006
Stochas1,0,79,24.965132,19.014353,0.629815,47.220366
Stochas1,0,79,24.882237,19.28773,0.601881,46.814621
Stochas1,0,79,22.635,19.950229,0.722427,50.75318
Stochas1,0,79,24.567105,18.938845,0.632206,47.487495
Stochas1,0,79,22.554605,19.325792,0.722384,50.287257
Stochas1,0,79,25.334605,19.112479,0.580864,46.122641
Stochas1,0,79,21.082368,19.772144,0.810679,53.04917
Stochas1,0,79,23.305921,19.138157,0.668679,47.864679
Stochas1,0,79,25.516053,18.871452,0.597987,46.831213
Stochas1,0,79,23.526184,19.424858,0.635959,47.09358
Stochas1,0,79,22.019211,19.365576,0.708268,49.707492
Stochas1,0,79,25.227632,19.006108,0.614575,47.280087
Stochas1,0,79,21.350658,20.029693,0.729677,50.106317
Stochas1,0,79,23.896053,19.247652,0.656215,48.884121
Stochas1,0,79,23.027632,19.758786,0.683028,48.693121
Stochas1,0,79,23.172763,19.294754,0.701907,50.218025
Stochas1,0,79,25.672763,19.256367,0.588387,46.377775
Stochas1,0,79,21.805132,19.011743,0.71786,49.301426
Stochas1,0,79,22.458947,19.39723,0.717016,50.741775
Stochas1,0,79,24.545526,19.239308,0.635074,47.401344
Stochas1,0,79,24.675658,19.133085,0.596664,46.597577
Stochas1,0,79,22.711316,19.280439,0.724488,49.917416
Stochas1,0,79,24.110395,18.960684,0.646684,47.781921
Stochas1,0,79,23.993289,19.325156,0.626587,47.085741
Stochas1,0,79,22.328816,19.551192,0.740408,50.064919
Stochas1,0,79,20.974342,19.282549,0.753441,49.981568
Stochas1,0,79,23.779079,19.611346,0.645242,48.139881
Stochas1,0,78,23.209211,19.040298,0.671267,48.11706
Stochas1,0,79,24.677237,19.030606,0.599323,46.645936
Stochas1,0,79,24.423553,19.209005,0.640686,48.710494
Stochas1,0,79,25.006842,19.059041,0.604764,46.626787
Stochas1,0,79,21.411579,19.383184,0.757011,51.293049
Stochas1,0,79,22.252237,19.387637,0.705133,48.952845
Stochas1,0,79,24.605921,19.098339,0.575502,45.155935
Stochas1,0,79,20.286579,19.748127,0.797432,51.664314
Stochas1,0,79,24.971447,19.217135,0.598601,46.566298
Stochas1,0,79,22.924868,19.441404,0.656458,47.120147
Stochas1,0,79,24.014605,19.586762,0.649345,48.580958
Stochas1,0,79,24.260526,19.263506,0.603366,46.425937
Stochas1,0,79,23.527105,19.261034,0.684156,49.337867
Stochas1,0,79,24.978158,19.115674,0.618908,47.515286
Stochas1,0,79,22.192895,19.348977,0.691871,48.296481
Stochas1,0,79,24.906447,18.919335,0.582651,46.193524
Stochas1,0,79,22.208816,19.324822,0.725087,50.603416
Stochas1,0,79,24.179079,19.54302,0.640957,48.263406
Stochas1,0,79,24.284737,19.076294,0.629126,47.238675
Stochas1,0,79,20.934342,19.514982,0.810149,52.235591
Stochas1,0,79,22.341184,19.351766,0.733821,50.64529
Stochas1,0,79,21.671184,19.383957,0.783352,52.350018
Stochas1,0,79,21.879868,19.558584,0.700178,49.740767
Stochas1,0,79,23.367895,19.378968,0.660362,48.465796
Stochas1,0,79,23.856842,19.219283,0.635264,47.800534
Stochas1,0,79,24.192763,19.055596,0.632405,46.947055
Stochas1,0,79,21.515132,19.341839,0.759935,51.036985
Stochas1,0,79,21.420658,19.297099,0.752898,50.637656
Stochas1,0,79,23.400132,19.702301,0.638234,48.243836
Stochas1,0,79,24.109868,19.073229,0.659885,48.034329
Stochas1,0,79,23.102368,19.233029,0.651574,47.700284
Stochas1,0,79,21.214737,19.575507,0.782405,52.963552
Stochas1,0,79,24.886316,19.135747,0.614725,46.942473
Stochas1,0,79,22.378289,19.40803,0.698419,49.320269
Stochas1,0,79,25.062368,18.913847,0.607323,46.757243
Stochas1,0,79,25.338947,18.871626,0.590415,46.150528
Stochas1,0,79,23.691447,19.243298,0.643541,48.06589
Stochas1,0,78,24.377368,18.866141,0.62833,47.238158
Stochas1,0,79,24.810789,19.256144,0.61814,47.455062
Stochas1,0,79,24.499474,19.384034,0.625377,47.442854
Stochas1,0,79,23.102105,19.177017,0.674162,48.97554
Stochas1,0,79,25.809474,19.157402,0.588778,46.411274
Stochas1,0,79,25.819211,19.115737,0.571691,45.980715
Stochas1,0,79,22.814211,19.299501,0.661467,48.601698
Stochas1,0,79,25.428026,19.145068,0.574496,45.414333
Stochas1,0,79,25.466974,18.907882,0.562319,45.273253
Stochas1,0,79,22.599211,19.278479,0.677198,48.666748
Stochas1,0,79,21.021447,19.477056,0.764277,50.432758
Stochas1,0,78,21.783289,19.51935,0.704743,48.908654
Stochas1,0,79,25.520526,19.077356,0.588528,47.379303
Stochas1,0,79,22.896711,19.602504,0.696302,49.870958
Stochas1,0,79,22.092237,19.40133,0.681939,48.135807
Stochas1,0,79,24.221184,19.451029,0.62646,47.289383
Stochas1,0,79,22.371447,19.126079,0.717839,49.848439
Stochas1,0,79,23.420658,18.99882,0.658506,47.983796
Stochas1,0,79,24.933947,19.402939,0.598347,46.11118
Stochas1,0,79,24.606184,19.289049,0.62579,47.403419
Stochas1,0,79,22.757895,19.036763,0.678103,48.216746
Stochas1,0,79,21.966579,19.694651,0.717839,48.786059
Stochas1,0,79,25.018947,19.14238,0.599727,46.563986
Stochas1,0,79,25.258947,19.234311,0.600606,47.083229
Stochas1,0,79,24.515,19.056089,0.635698,47.198781
Stochas1,0,79,22.8425,19.467691,0.669705,48.627431
Stochas1,0,78,22.336316,19.026932,0.705868,48.956073
Stochas1,0,79,22.888026,19.273259,0.686143,48.70839
Stochas1,0,78,25.587368,18.949236,0.582212,45.968244
Stochas1,0,79,24.550263,19.133137,0.624442,47.563548
Stochas1,0,79,23.651842,19.34463,0.614339,46.856529
Stochas1,0,78,22.909868,19.053499,0.699551,49.296157
Stochas1,0,79,23.797895,18.937406,0.636668,47.958601
Stochas1,0,79,22.881579,19.29056,0.673204,49.042225
Stochas1,0,79,23.745132,19.005177,0.66197,48.707841
Stochas1,0,79,24.138684,18.933112,0.663657,48.628498
Stochas1,0,79,24.491447,19.132424,0.620637,46.792569
Stochas1,0,79,22.6375,19.402982,0.723735,50.551456
Stochas1,0,79,24.906184,19.240887,0.607513,46.33204
Stochas1,0,79,21.922105,19.574194,0.770878,52.49358
Stochas1,0,79,24.463553,19.146784,0.647967,47.967762
Stochas1,0,79,23.875132,19.041211,0.65454,48.06584
Stochas1,0,79,24.991974,19.0776,0.6003,46.582334
Stochas1,0,79,23.427763,19.321482,0.662198,48.589308
Stochas1,0,79,22.204342,19.345021,0.735762,51.884981
Stochas1,0,79,25.065526,19.217736,0.598656,46.876082
Stochas1,0,79,24.079211,18.946717,0.625897,47.138965
Stochas1,0,79,21.572632,19.749497,0.76937,51.914864
Stochas1,0,79,24.089605,19.246185,0.677999,48.901425
Stochas1,0,79,25.846184,18.92586,0.597538,46.216128
Stochas1,0,79,24.101316,19.163531,0.594599,46.519571
Stochas1,0,79,22.977763,19.398536,0.642046,47.727868
Stochas1,0,78,21.549079,19.226119,0.721666,48.814959
Stochas1,0,79,24.432368,19.32571,0.614661,46.725784
Stochas1,0,79,24.515789,19.424903,0.623109,48.067855
Stochas1,0,79,22.501842,19.445531,0.704213,49.375954
Stochas1,0,79,25.163158,19.168233,0.590468,46.825422
Stochas1,0,79,24.216974,19.063265,0.653191,48.24693
Stochas1,0,79,24.311711,19.274132,0.621918,47.111785
Stochas1,0,79,24.000132,19.268218,0.644454,48.181767
Stochas1,0,79,23.378289,19.486505,0.661953,47.946405
Stochas1,0,79,23.329868,19.309334,0.710914,50.351889
Stochas1,0,79,23.078816,19.549989,0.677485,48.907443
Stochas1,0,79,21.360789,19.633305,0.764584,51.225406
Stochas1,0,79,23.829868,19.457765,0.634947,46.717451
Stochas1,0,78,22.635395,19.50685,0.689157,48.675561
Stochas1,0,79,23.448684,19.340723,0.653835,48.244021
Stochas1,0,79,22.007895,19.263951,0.694581,48.836765
Stochas1,0,79,24.505132,19.339014,0.651854,48.106293
Stochas1,0,79,22.998553,19.210616,0.629679,47.14814
Stochas1,0,79,24.253158,19.180904,0.6336,48.101649
Stochas1,0,79,23.294474,19.478699,0.657524,47.96076
Stochas1,0,79,23.366842,19.015929,0.668038,48.45747
Stochas1,0,79,23.165132,19.472814,0.658589,48.220156
Stochas1,0,79,24.755,19.264546,0.596069,46.49418
Stochas1,0,78,22.317237,19.150176,0.69222,48.759934
Stochas1,0,79,25.228026,19.062877,0.593004,46.155496
Stochas1,0,79,23.148684,19.159819,0.669197,48.199871
Stochas1,0,79,25.585921,19.075456,0.572243,45.763047
Stochas1,0,79,24.373684,19.098766,0.645496,48.354707
Stochas1,0,79,23.057368,19.191805,0.666412,48.205995
Stochas1,0,79,22.547237,18.958681,0.689179,47.879063
Stochas1,0,79,23.361711,19.472807,0.685907,49.935801
Stochas1,0,79,24.877237,18.971008,0.639786,47.930121
Stochas1,0,79,23.152237,19.670991,0.654874,47.872357
Stochas1,0,79,25.141711,19.273237,0.632226,47.331906
Stochas1,0,79,23.976711,19.187221,0.665175,48.226586
Stochas1,0,79,21.900263,19.464463,0.728216,49.878882
Stochas1,0,79,24.445,19.43896,0.590965,46.550235
Stochas1,0,79,25.812105,19.056332,0.594108,46.413301
Stochas1,0,79,22.285263,19.632457,0.729338,51.125647
Stochas1,0,79,24.614211,19.176445,0.625102,47.714816
Stochas1,0,79,25.318947,18.954384,0.614173,47.195972
Stochas1,0,79,24.130921,19.174036,0.622932,47.169709
Stochas1,0,79,23.421974,19.78266,0.690214,49.396153
Stochas1,0,79,22.505263,19.44077,0.712918,49.372221
Stochas1,0,78,23.800263,19.054022,0.578296,45.490911
Stochas1,0,79,24.237763,19.090241,0.64402,47.807534
Stochas1,0,79,24.271711,19.124684,0.631461,47.848035
Stochas1,0,79,22.452895,19.385216,0.692092,48.998337
Stochas1,0,78,22.548553,19.547742,0.66141,47.813542
Stochas1,0,79,23.353158,19.563295,0.626592,47.197796
Stochas1,0,79,21.973026,19.23504,0.754709,51.02474
Stochas1,0,79,25.481579,18.959685,0.584493,46.008792
Stochas1,0,79,25.515132,18.983539,0.567591,45.71158
Stochas1,0,79,23.593553,19.718241,0.690207,49.807919
Stochas1,0,79,23.715658,19.525458,0.657759,48.285709
Stochas1,0,79,24.642895,19.152428,0.619801,47.640498
Stochas1,0,79,20.738947,19.687443,0.788456,51.61863
Stochas1,0,79,21.775,19.167198,0.742218,50.776531
Stochas1,0,79,22.289079,19.298288,0.685459,48.677974
Stochas1,0,79,22.021447,19.465971,0.675217,47.62797
Stochas1,0,79,25.823289,19.181267,0.555799,45.103019
Stochas1,0,79,23.257237,19.42092,0.67861,49.059964
Stochas1,0,78,22.672632,19.586688,0.730124,50.475215
Stochas1,0,79,23.135395,19.665431,0.66664,48.483322
Stochas1,0,79,23.370921,19.377593,0.67825,48.640622
Stochas1,0,79,25.636579,19.152059,0.611763,47.090419
Stochas1,0,79,21.977632,19.669386,0.758973,51.629907
Stochas1,0,79,25.357632,19.080084,0.576443,45.981614
Stochas1,0,79,25.655132,18.9669,0.557957,45.089181
Stochas1,0,79,23.974605,19.403344,0.655683,48.462986
Stochas1,0,79,21.423158,19.546847,0.766977,51.010484
Stochas1,0,79,24.980789,19.004903,0.582724,46.50734
Stochas1,0,79,23.924605,19.374871,0.616106,47.233841
Stochas1,0,79,22.608816,19.537555,0.725369,49.911613
Stochas1,0,79,24.095658,19.349233,0.657721,48.543991
Stochas1,0,79,22.534868,19.226383,0.660638,47.321973
Stochas1,0,79,24.501842,19.501899,0.624029,48.083144
Stochas1,0,79,22.186316,19.164335,0.672066,48.097553
Stochas1,0,79,23.375,19.833578,0.636182,47.898346
Stochas1,0,79,25.806579,19.117224,0.60754,47.093678
Stochas1,0,79,25.234079,18.97528,0.581845,45.895522
Stochas1,0,79,22.975526,19.767272,0.679452,48.941923
Stochas1,0,79,22.438026,19.361512,0.706183,50.176334
Stochas1,0,79,23.298289,19.438577,0.658898,48.752804
Stochas1,0,79,22.070263,19.552653,0.717429,50.697333
Stochas1,0,79,25.315263,19.011484,0.593563,46.70443
Stochas1,0,79,24.687632,19.412121,0.629909,47.83408
Stochas1,0,79,23.9775,19.036918,0.607863,46.632409
Stochas1,0,78,25.098421,18.945165,0.604784,46.701864
Stochas1,0,79,22.663816,18.948827,0.700834,48.9942
Stochas1,0,79,20.904474,19.217661,0.75566,49.917626
Stochas1,0,79,23.731579,19.262769,0.627784,47.256808
Stochas1,0,79,23.448684,19.360384,0.670156,48.469382
Stochas1,0,79,24.207895,19.301631,0.630614,47.738078
Stochas1,0,79,23.386316,18.986896,0.638515,47.167444
Stochas1,0,79,24.525921,18.837885,0.611944,46.430535
Stochas1,0,79,25.495658,19.07478,0.585481,46.219306
Stochas1,0,79,25.141711,19.251502,0.608,46.928554
Stochas1,0,79,22.696974,19.343397,0.690049,49.01533
Stochas1,0,79,22.499737,19.409063,0.698851,49.740888
Stochas1,0,79,24.234868,19.155059,0.650971,48.574914
Stochas1,0,79,20.9,19.461561,0.762618,50.738832
Stochas1,0,79,24.463158,19.1841,0.653978,48.141014
Stochas1,0,79,24.556974,19.188526,0.606453,46.015957
Stochas1,0,79,23.466842,19.311296,0.653777,48.038991
Stochas1,0,79,23.163947,19.101745,0.668878,48.526074
Stochas1,0,79,24.474737,19.080136,0.64162,47.888316
Stochas1,0,79,25.304342,19.194524,0.611294,47.257271
Stochas1,0,79,26.073684,19.10949,0.562603,45.754194
Stochas1,0,79,22.551447,19.187886,0.71251,50.010612
Stochas1,0,79,24.146842,19.09198,0.641337,47.536737
Stochas1,0,79,22.683553,19.255539,0.68022,49.420248
Stochas1,0,79,25.231053,19.128404,0.592747,46.552292
Stochas1,0,79,24.115658,19.528839,0.663184,49.066471
Stochas1,0,79,21.344211,19.602868,0.802295,51.994902
Stochas1,0,78,22.414079,19.295619,0.695514,48.469193
Stochas1,0,79,20.88,19.43927,0.802479,52.54171
Stochas1,0,79,22.481053,19.08577,0.724125,50.472024
Stochas1,0,79,22.035921,19.370712,0.753489,51.422571
Stochas1,0,79,25.689211,18.929446,0.589568,46.412296
Stochas1,0,79,25.498158,19.239539,0.586642,46.002625
Stochas1,0,79,24.530658,18.994531,0.61232,46.916043
Stochas1,0,79,23.899342,19.42308,0.624158,47.004634
Stochas1,0,79,23.310395,19.385452,0.676129,48.745406
Stochas1,0,78,22.393816,19.36806,0.677165,48.345151
Stochas1,0,79,25.415132,19.061297,0.581195,45.931126
Stochas1,0,79,25.783026,18.958123,0.567667,45.473065
Stochas1,0,79,25.235526,19.1947,0.607019,47.056272
Stochas1,0,79,22.582895,19.28857,0.662663,47.553812
Stochas1,0,79,23.904474,19.313697,0.665011,47.963488
Stochas1,0,79,25.381184,18.957986,0.596163,46.684069
Stochas1,0,79,24.537895,19.11421,0.619646,46.95838
Stochas1,0,79,23.716184,19.172478,0.628384,46.631508
Stochas1,0,79,23.465,19.358647,0.669007,48.821695
Stochas1,0,79,22.863421,19.212216,0.66089,48.740522
Stochas1,0,79,25.585921,19.118574,0.584618,46.059464
Stochas1,0,79,22.513816,19.482031,0.73235,50.431273
Stochas1,0,79,24.180132,19.288677,0.637402,46.847428
Stochas1,0,79,23.481316,19.227589,0.694401,49.725821
Stochas1,0,79,24.147763,19.232781,0.672505,49.234062
Stochas1,0,79,25.510263,19.040833,0.616,46.817298
Stochas1,0,79,22.668158,19.162968,0.738347,51.493418
Stochas1,0,79,26.101184,19.084136,0.54299,44.710875
Stochas1,0,79,22.928553,19.054293,0.692474,49.189568
Stochas1,0,79,25.658158,19.144722,0.547786,45.19382
Stochas1,0,79,25.207763,18.997493,0.586963,45.953873
Stochas1,0,79,24.819474,19.341424,0.609728,46.730102
Stochas1,0,79,22.874079,19.287501,0.674996,49.037425
Stochas1,0,79,23.113289,19.283967,0.708492,50.014664
Stochas1,0,79,23.5575,18.834588,0.665464,48.050878
Stochas1,0,79,24.856053,19.618592,0.626572,48.387912
Stochas1,0,79,24.191053,19.563952,0.657878,48.693727
Stochas1,0,79,23.085,19.781115,0.683097,49.34709
Stochas1,0,79,23.776053,19.385422,0.681751,49.522447
Stochas1,0,79,23.033553,19.435008,0.717302,50.51363
Stochas1,0,79,24.050132,18.982901,0.632185,47.805239
Stochas1,0,79,25.578026,19.157514,0.591523,46.26505
Stochas1,0,79,24.2975,19.279401,0.614889,47.570052
Stochas1,0,79,25.427632,19.287865,0.603264,47.357783
Stochas1,0,79,23.033421,19.218376,0.651444,47.996415
Stochas1,0,79,21.648947,19.561187,0.733991,50.249237
Stochas1,0,79,23.192632,19.092035,0.671059,48.064592
Stochas1,0,79,24.013026,19.217559,0.656862,48.234522
Stochas1,0,79,21.970921,19.588475,0.716448,49.709308
Stochas1,0,78,22.303421,19.271414,0.71832,49.699084
Stochas1,0,79,24.147237,19.377236,0.597327,46.256259
Stochas1,0,79,25.309474,19.369605,0.597314,46.737106
Stochas1,0,79,24.460132,19.355133,0.658236,48.754824
Stochas1,0,79,24.543289,19.083259,0.637859,47.71893
Stochas1,0,79,24.541447,19.173985,0.573977,46.11897
Stochas1,0,79,21.591184,19.309702,0.767475,52.02081
Stochas1,0,79,21.882105,19.812856,0.740049,50.415439
Stochas1,0,79,25.268684,19.163522,0.5831,46.200029
Stochas1,0,79,23.545395,19.280268,0.621536,47.153198
Stochas1,0,79,24.914474,19.095871,0.623157,47.043801
Stochas1,0,79,23.932895,18.886039,0.612545,46.695593
Stochas1,0,79,24.750526,18.981546,0.613312,47.294015
Stochas1,0,79,24.486447,18.870757,0.589986,45.910089
Stochas1,0,79,24.340921,19.124171,0.608824,46.273377
Stochas1,0,79,22.795526,19.655514,0.669726,48.857092
Stochas1,0,79,23.171053,19.002145,0.676903,48.228895
Stochas1,0,79,25.121579,19.133931,0.601772,46.669929
Stochas1,0,79,21.629737,19.580371,0.722296,49.8657
Stochas1,0,79,22.225263,19.482034,0.697106,49.548667
Stochas1,0,79,24.213026,19.547359,0.612173,47.011251
Stochas1,0,79,23.303553,19.440854,0.693811,49.800929
Stochas1,0,79,22.867105,19.294156,0.659903,48.39448
Stochas1,0,79,24.858289,19.410067,0.610061,46.379484
Stochas1,0,79,24.5975,19.355897,0.621853,47.421404
Stochas1,0,79,22.614342,19.37087,0.692463,49.326964
Stochas1,0,79,22.425526,19.751622,0.724321,50.77916
Stochas1,0,79,24.4875,19.168892,0.606131,47.352129
Stochas1,0,79,24.417895,19.206642,0.622877,47.3286
Stochas1,0,79,22.474868,19.611554,0.71304,49.423736
Stochas1,0,79,25.184737,19.162249,0.573993,45.744925
Stochas1,0,79,24.482763,19.021787,0.631468,47.727733
Stochas1,0,79,24.565,19.342722,0.62297,47.660358
Stochas1,0,79,23.916447,19.070213,0.623131,46.946602
Stochas1,0,79,24.546974,19.441763,0.611316,47.115122
Stochas1,0,79,25.170526,19.271311,0.580359,45.436644
Stochas1,0,79,24.889868,19.001578,0.612169,46.287926
Stochas1,0,79,23.172632,19.266813,0.717619,50.307835
Stochas1,0,79,24.412632,19.24624,0.626224,47.826125
Stochas1,0,79,20.962632,19.413673,0.787017,51.391865
Stochas1,0,78,23.267237,19.594126,0.687543,49.986704
Stochas1,0,79,24.931316,19.03173,0.610173,47.165094
Stochas1,0,78,20.189079,19.298798,0.794374,51.20565
Stochas1,0,79,22.807368,19.159291,0.700434,50.279711
Stochas1,0,79,23.496316,19.491249,0.677583,49.666942
Stochas1,0,79,24.743289,19.312347,0.574234,46.024865
Stochas1,0,79,23.082632,19.91252,0.673641,48.834673
Stochas1,0,79,24.135395,19.386395,0.613444,46.904376
Stochas1,0,79,24.763026,19.232905,0.625317,46.899856
Stochas1,0,79,26.123421,18.997944,0.581965,46.365413
Stochas1,0,79,21.392237,19.283968,0.709428,48.694173
Stochas1,0,79,23.259868,18.996135,0.671507,49.034435
Stochas1,0,79,24.318158,19.182159,0.594653,46.418737
Stochas1,0,79,22.042368,19.236497,0.715097,49.362088
Stochas1,0,79,22.320658,19.203788,0.721234,50.393478
Stochas1,0,79,22.322632,19.050866,0.692312,49.168583
Stochas1,0,78,23.494474,19.70449,0.644171,47.981127
Stochas1,0,79,23.675,19.175866,0.629267,47.889966
Stochas1,0,78,24.290395,19.10392,0.605426,46.518859
Stochas1,0,79,22.564737,19.799157,0.741345,51.278002
Stochas1,0,79,22.768816,19.280734,0.681586,49.010248
Stochas1,0,79,24.818421,18.955545,0.620583,47.227038
Stochas1,0,79,23.537368,19.122081,0.662536,48.489309
Stochas1,0,79,25.471579,19.013354,0.587729,46.090353
Stochas1,0,79,24.753026,18.893578,0.655916,48.081726
Stochas1,0,79,23.246974,19.348407,0.661348,49.301938
Stochas1,0,79,23.143947,19.23831,0.672857,48.84783
Stochas1,0,78,23.561316,19.159423,0.651235,48.191638
Stochas1,0,79,23.672105,19.089305,0.626097,47.317793
Stochas1,0,79,24.326842,19.575058,0.632217,47.571327
Stochas1,0,79,24.829211,19.247557,0.626401,47.632207
Stochas1,0,79,22.678553,19.502229,0.676782,49.355339
Stochas1,0,79,23.730132,19.417208,0.637538,47.835647
Stochas1,0,79,21.313947,19.365229,0.700739,48.229217
Stochas1,0,79,24.716711,19.410164,0.584812,46.098818
Stochas1,0,79,21.909868,19.526383,0.737196,50.844132
Stochas1,0,79,26.026184,19.068915,0.585374,45.833129
Stochas1,0,79,21.775921,18.903663,0.761437,51.585578
Stochas1,0,79,24.919079,19.072746,0.593589,46.927915
Stochas1,0,79,23.149868,19.061657,0.663092,48.130853
Stochas1,0,79,25.234342,19.070681,0.587801,46.016268
Stochas1,0,79,22.631711,19.352193,0.694236,49.295594
Stochas1,0,79,24.351184,19.281279,0.648027,48.49841
Stochas1,0,79,23.351974,19.05427,0.650764,47.878537
Stochas1,0,79,24.731184,19.032458,0.598089,46.003279
Stochas1,0,79,23.184079,19.401049,0.662992,47.990618
Stochas1,0,79,25.201974,19.07698,0.577747,45.930206
Stochas1,0,78,22.465921,19.126718,0.69786,49.422479
Stochas1,0,79,23.094211,19.264043,0.70925,49.749475
Stochas1,0,79,24.501053,19.478892,0.587388,46.110054
Stochas1,0,79,22.758947,19.123399,0.691936,49.000011
Stochas1,0,79,19.875395,19.148502,0.830893,52.150131
Stochas1,0,79,24.634211,18.936251,0.616665,46.852692
Stochas1,0,79,25.932237,18.943087,0.558926,45.395505
Stochas1,0,79,24.355132,18.954563,0.61441,46.987558
Stochas1,0,78,25.614737,18.839652,0.558886,44.874579
Stochas1,0,79,22.527632,19.962624,0.684249,50.229371
Stochas1,0,78,25.344868,18.978628,0.581545,45.866603
Stochas1,0,79,23.875526,19.427528,0.621359,47.771077
Stochas1,0,79,22.983553,19.504537,0.684078,48.444281
Stochas1,0,79,25.297763,19.230421,0.574692,46.445183
Stochas1,0,79,22.571184,19.331759,0.681619,49.182174
Stochas1,0,79,24.247237,19.164683,0.638581,47.620576
Stochas1,0,79,25.324079,19.048974,0.593752,46.148954
Stochas1,0,79,23.183026,19.109647,0.652372,47.933245
Stochas1,0,79,24.512105,18.979233,0.635967,47.815994
Stochas1,0,79,24.528421,19.161247,0.604058,46.863338
Stochas1,0,79,23.138158,19.300699,0.65849,47.879727
Stochas1,0,79,21.579474,19.231608,0.743216,50.794091
Stochas1,0,79,23.062237,19.174704,0.651177,48.431392
Stochas1,0,79,23.472368,19.231129,0.640545,47.070954
Stochas1,0,79,21.03,19.513973,0.769628,50.714127
Stochas1,0,79,24.793816,18.91028,0.615369,46.841958
Stochas1,0,79,25.429868,18.879541,0.629398,46.80371
Stochas1,0,79,23.322105,19.422066,0.601447,46.164773
Stochas1,0,79,25.847632,18.99629,0.58966,46.337025
Stochas1,0,79,24.270921,19.224509,0.638535,48.081757
Stochas1,0,79,24.212237,19.254633,0.6434,48.136966
Stochas1,0,79,24.340921,19.023973,0.626115,47.084032
Stochas1,0,79,24.253947,19.194887,0.616163,47.667265
Stochas1,0,79,21.988684,19.208962,0.686951,48.387861
Stochas1,0,79,22.688289,19.067262,0.683188,48.160323
Stochas1,0,79,23.901447,19.115677,0.651821,48.318262
Stochas1,0,79,25.989342,19.18882,0.572947,45.979201
Stochas1,0,79,22.954342,19.152646,0.668141,49.022217
Stochas1,0,79,23.041842,19.577678,0.642332,47.871146
Stochas1,0,79,23.436711,19.512538,0.677842,48.848982
Stochas1,0,79,25,19.05193,0.617341,46.650622
Stochas1,0,79,24.945658,19.026874,0.591733,46.506137
Stochas1,0,79,22.426316,19.512954,0.7445,51.011019
Stochas1,0,79,24.569474,19.215952,0.630561,48.454169
Stochas1,0,79,25.424211,18.99137,0.596608,46.564852
