@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
Stochas1,0.49384,0.824105,0.664668,0.054386,0.044175,0.170649,0.328163,0.634286,0.474294,0.052159,0.216981,0.161324,0.77551,0.979592,0.883996,0.04537,-0.153096,0.115255,0.693878,0.857143,0.776584,0.031038,-0.250484,0.093432,0.653061,1,0.883566,0.066138,-0.534921,0.206604,0.448,0.808,0.626248,0.063846,0.206508,0.200953,0.5223,0.824883,0.678168,0.055464,0.037661,0.159982
Stochas1,0.412945,0.720085,0.592298,0.058924,-0.084815,0.171199,0.293878,0.556735,0.441886,0.050535,-0.098894,0.142017,0.571429,0.877551,0.752846,0.052735,-0.443544,0.174923,0.632653,0.816327,0.729538,0.040218,-0.273505,0.114086,0.653061,1,0.880988,0.074568,-0.702665,0.21631,0.3952,0.7168,0.562088,0.061083,-0.027484,0.174651,0.463299,0.763608,0.645422,0.05679,-0.346281,0.172858
Stochas1,0.541547,0.785476,0.677167,0.053262,-0.251951,0.147848,0.342041,0.604898,0.488541,0.04866,-0.381384,0.153051,0.734694,0.979592,0.870892,0.04582,-0.21196,0.120008,0.693878,0.857143,0.781525,0.02974,-0.234078,0.089494,0.714286,1,0.894092,0.059833,-0.809565,0.215402,0.4464,0.7888,0.641474,0.061286,-0.359945,0.194549,0.533938,0.809339,0.69298,0.051896,-0.592493,0.180079
Stochas1,0.359746,0.784887,0.61692,0.072607,-0.333977,0.224399,0.291429,0.597551,0.451154,0.056658,-0.184402,0.152758,0.612245,0.938776,0.793555,0.067515,-0.284529,0.183869,0.591837,0.836735,0.749409,0.046684,-0.579029,0.153,0.632653,1,0.886251,0.075443,-0.691624,0.238513,0.3568,0.7632,0.582055,0.074133,-0.113233,0.19728,0.442355,0.805742,0.65494,0.06195,-0.361699,0.182324
Stochas1,0.51756,0.794231,0.672772,0.056335,-0.136334,0.163227,0.353469,0.626939,0.483966,0.050492,0.129846,0.165457,0.77551,0.979592,0.876799,0.046977,-0.221679,0.116872,0.653061,0.836735,0.778195,0.03062,-0.804499,0.130078,0.714286,1,0.886466,0.059088,-0.159638,0.154878,0.4608,0.7888,0.637819,0.063377,-0.077575,0.190784,0.537747,0.825029,0.688587,0.053532,-0.108466,0.170083
Stochas1,0.353622,0.788953,0.621004,0.079233,-0.509831,0.255548,0.287347,0.583673,0.449611,0.055833,0.047455,0.170241,0.428571,0.979592,0.796241,0.086925,-0.952089,0.399788,0.530612,0.857143,0.749517,0.044657,-0.993156,0.25864,0.693878,1,0.880988,0.058825,-0.735458,0.214824,0.3472,0.7632,0.584143,0.075141,0.02201,0.224566,0.444035,0.793219,0.653358,0.060555,-0.168101,0.197405
Stochas1,0.419215,0.760333,0.589117,0.065009,-0.079015,0.187658,0.290612,0.552653,0.430784,0.052533,-0.007743,0.137683,0.591837,0.897959,0.779699,0.060739,-0.388706,0.194818,0.591837,0.836735,0.740709,0.044107,-0.598298,0.14203,0.714286,1,0.88754,0.064357,-0.723645,0.181151,0.3824,0.728,0.554678,0.070174,-0.030518,0.183665,0.467169,0.759668,0.632313,0.058041,-0.149063,0.156459
Stochas1,0.525281,0.816333,0.679269,0.055362,-0.189145,0.15787,0.346939,0.616327,0.486372,0.052166,-0.164466,0.145987,0.77551,0.979592,0.894844,0.043685,-0.355079,0.121049,0.673469,0.836735,0.780773,0.030715,-0.434187,0.108028,0.653061,1,0.890763,0.067123,-0.682865,0.208179,0.4496,0.8144,0.641693,0.066439,-0.197498,0.198286,0.506334,0.815987,0.690604,0.0561,-0.434429,0.177998
Stochas1,0.478203,0.806956,0.660127,0.053362,-0.301479,0.179693,0.346122,0.617959,0.478462,0.050052,-0.267773,0.130722,0.673469,0.979592,0.854565,0.052492,-0.437142,0.171682,0.673469,0.857143,0.774006,0.031857,-0.334285,0.103178,0.714286,1,0.88797,0.068065,-0.569061,0.181891,0.4544,0.7824,0.62576,0.062419,-0.190462,0.168683,0.523906,0.806724,0.682396,0.054417,-0.462268,0.151192
Stochas1,0.502032,0.767984,0.644523,0.055241,-0.139953,0.14605,0.338776,0.593469,0.475209,0.047056,-0.403049,0.149428,0.673469,0.979592,0.850161,0.051899,-0.190825,0.165061,0.673469,0.836735,0.76724,0.0314,-0.386523,0.090443,0.734694,1,0.882385,0.063894,-0.040608,0.144845,0.4512,0.7472,0.61664,0.058869,-0.341992,0.162528,0.515032,0.790793,0.679434,0.050897,-0.623224,0.174192
Stochas1,0.355493,0.76681,0.560827,0.07985,-0.113692,0.231542,0.229388,0.595102,0.419291,0.06652,-0.062283,0.189258,0.306122,0.897959,0.670892,0.115284,-0.43534,0.327544,0.489796,0.836735,0.698281,0.068589,-0.442572,0.199647,0.632653,1,0.872825,0.063506,-0.848799,0.283336,0.288,0.7712,0.525373,0.087987,0.030118,0.254881,0.386383,0.795335,0.621981,0.073282,-0.285851,0.2225
Stochas1,0.434538,0.740719,0.594717,0.057942,-0.10012,0.15114,0.29551,0.559184,0.443923,0.048269,-0.187522,0.156483,0.612245,0.836735,0.716971,0.045579,-0.122617,0.123274,0.591837,0.816327,0.720193,0.04258,-0.369643,0.120352,0.612245,1,0.882922,0.073685,-0.493905,0.216208,0.3872,0.7008,0.556943,0.061401,-0.033871,0.181422,0.464851,0.774132,0.648754,0.053361,-0.433944,0.189235
Stochas1,0.489754,0.801306,0.656872,0.057151,-0.060488,0.164944,0.337143,0.587755,0.47835,0.049767,0.08564,0.126017,0.714286,0.959184,0.853061,0.045306,-0.367825,0.133821,0.632653,0.836735,0.77218,0.036083,-0.626076,0.136018,0.693878,1,0.893985,0.066309,-0.483006,0.189744,0.4336,0.7888,0.622619,0.063339,0.092135,0.179901,0.510819,0.797324,0.682883,0.052557,-0.097368,0.146094
Stochas1,0.517244,0.788188,0.663731,0.051423,-0.093771,0.162929,0.382857,0.608163,0.48122,0.043387,0.260105,0.128867,0.714286,0.979592,0.857573,0.04937,-0.24545,0.143309,0.693878,0.836735,0.774329,0.031905,-0.432961,0.093076,0.77551,1,0.897959,0.056688,-0.153236,0.115478,0.4912,0.8048,0.627731,0.056942,0.236302,0.178243,0.565898,0.8072,0.686156,0.045298,0.094889,0.133241
Stochas1,0.289352,0.805738,0.573196,0.084927,-0.417802,0.267766,0.247347,0.576327,0.429306,0.070603,-0.275491,0.179967,0.387755,0.918367,0.703652,0.10721,-0.562635,0.307529,0.408163,0.816327,0.709667,0.070654,-1.032812,0.307023,0.632653,1,0.865306,0.076841,-0.405885,0.183178,0.2784,0.7808,0.541693,0.093465,-0.36161,0.25619,0.424179,0.780833,0.632557,0.076125,-0.438082,0.205555
Stochas1,0.524059,0.812706,0.677857,0.052563,-0.303476,0.158345,0.376327,0.650612,0.490604,0.045928,0.0528,0.140024,0.734694,0.979592,0.883996,0.047356,-0.466393,0.151256,0.673469,0.857143,0.779055,0.031382,-0.518332,0.116222,0.693878,1,0.899141,0.067074,-0.503977,0.188438,0.48,0.808,0.642989,0.058291,-0.120484,0.16093,0.573023,0.840511,0.696443,0.047757,-0.166609,0.132404
Stochas1,0.423555,0.774907,0.603895,0.072882,-0.210312,0.183458,0.302857,0.574694,0.444219,0.053541,-0.073484,0.133834,0.55102,0.959184,0.79377,0.085769,-0.743064,0.288338,0.571429,0.836735,0.744576,0.050718,-0.879274,0.208763,0.693878,1,0.868851,0.065085,-0.096504,0.164799,0.3888,0.7616,0.572935,0.076146,-0.034782,0.191927,0.47623,0.776856,0.646651,0.058532,-0.2523,0.155483
Stochas1,0.469838,0.786956,0.629166,0.065917,-0.08813,0.168157,0.297959,0.596735,0.463944,0.05275,-0.073573,0.15251,0.612245,0.938776,0.806982,0.065198,-0.363671,0.175323,0.653061,0.857143,0.755424,0.042525,-0.387488,0.121547,0.693878,1,0.874651,0.059355,-0.636955,0.184265,0.3968,0.7664,0.598585,0.067348,-0.06956,0.185278,0.463662,0.801679,0.668282,0.057,-0.279187,0.180529
Stochas1,0.421354,0.787521,0.615734,0.071549,-0.363917,0.196182,0.319184,0.577143,0.446118,0.053383,0.049491,0.142183,0.632653,0.979592,0.798067,0.068361,-0.220894,0.175562,0.571429,0.836735,0.745435,0.046476,-0.773419,0.183924,0.714286,0.979592,0.867777,0.068354,-0.064103,0.145725,0.4064,0.744,0.576834,0.069636,-0.125639,0.175955,0.489555,0.78289,0.649455,0.057407,-0.133907,0.155945
Stochas1,0.48242,0.777803,0.646301,0.057732,-0.103313,0.152356,0.337143,0.617143,0.476769,0.048455,-0.016611,0.141762,0.673469,0.938776,0.835446,0.050017,-0.244448,0.142237,0.653061,0.836735,0.768958,0.035639,-0.611409,0.118277,0.693878,1,0.906552,0.063203,-0.906518,0.230797,0.4464,0.7792,0.618375,0.062464,-0.025417,0.164383,0.504624,0.817192,0.681323,0.051423,-0.254953,0.162786
Stochas1,0.447213,0.791802,0.63859,0.064453,-0.197405,0.178848,0.309388,0.608163,0.465921,0.062078,-0.031328,0.154262,0.653061,0.979592,0.819012,0.062949,-0.099894,0.15854,0.632653,0.836735,0.762191,0.038639,-0.714796,0.143023,0.591837,1,0.890118,0.065295,-1.047824,0.343074,0.4128,0.7696,0.603587,0.075766,-0.057935,0.191798,0.486011,0.809725,0.668707,0.066576,-0.160082,0.166024
Stochas1,0.328094,0.746692,0.554109,0.076652,-0.192999,0.215736,0.271837,0.530612,0.4167,0.053909,-0.281798,0.147612,0.346939,0.897959,0.684103,0.108065,-0.537244,0.306852,0.510204,0.836735,0.695381,0.069554,-0.658085,0.204716,0.673469,1,0.895059,0.069558,-0.837132,0.209379,0.32,0.7024,0.520219,0.074749,-0.184358,0.201508,0.461742,0.740235,0.62153,0.058681,-0.463764,0.174317
Stochas1,0.492225,0.784395,0.636882,0.059195,-0.079466,0.162464,0.309388,0.613878,0.457736,0.05198,-0.075763,0.161005,0.653061,0.979592,0.843394,0.056607,-0.143937,0.168698,0.632653,0.836735,0.766058,0.036122,-0.527776,0.115661,0.612245,1,0.885607,0.075631,-0.769043,0.248231,0.4224,0.7936,0.599225,0.066541,-0.029913,0.197033,0.475776,0.818455,0.659519,0.057402,-0.348244,0.192401
Stochas1,0.467557,0.722396,0.592907,0.055881,0.027233,0.125277,0.34449,0.577959,0.447832,0.046625,0.21281,0.115281,0.653061,0.877551,0.782277,0.047611,-0.012681,0.112196,0.612245,0.816327,0.738561,0.038128,-0.339192,0.121649,0.714286,1,0.875188,0.060711,-0.462133,0.167776,0.4464,0.7008,0.572547,0.058005,0.109345,0.131644,0.532903,0.779509,0.651334,0.050243,0.040454,0.122019
Stochas1,0.50527,0.805922,0.650787,0.054388,0.19204,0.172891,0.341224,0.612245,0.474247,0.051298,0.04667,0.15946,0.693878,0.959184,0.847583,0.048686,-0.196135,0.150684,0.693878,0.857143,0.77014,0.032668,-0.013074,0.091712,0.693878,1,0.890655,0.072618,-0.307986,0.155969,0.4544,0.784,0.620034,0.063114,0.125657,0.194275,0.510161,0.815251,0.678473,0.05538,-0.241106,0.186519
Stochas1,0.406677,0.747572,0.597636,0.060621,-0.433773,0.2127,0.314286,0.558367,0.439841,0.051024,-0.233664,0.136211,0.653061,0.897959,0.789581,0.045119,-0.200751,0.144009,0.632653,0.816327,0.742213,0.038215,-0.431134,0.109387,0.653061,0.979592,0.880881,0.058701,-0.877428,0.210493,0.4,0.712,0.564261,0.063496,-0.280966,0.177659,0.482888,0.764865,0.64213,0.056624,-0.361933,0.151871
Stochas1,0.522822,0.796965,0.670086,0.055903,-0.108005,0.14404,0.338776,0.598367,0.48357,0.051636,-0.2329,0.150832,0.795918,0.979592,0.889259,0.035916,-0.049881,0.095907,0.673469,0.857143,0.77841,0.031168,-0.293246,0.089074,0.673469,1,0.893985,0.062777,-0.786478,0.217879,0.4624,0.7872,0.636825,0.064787,-0.164571,0.183059,0.515591,0.799309,0.688076,0.055889,-0.475017,0.179393
Stochas1,0.460858,0.783122,0.635409,0.062559,-0.080411,0.165305,0.313469,0.657143,0.466737,0.05518,0.285466,0.197831,0.693878,0.918367,0.810634,0.051549,-0.280361,0.124066,0.673469,0.836735,0.758647,0.036062,-0.218556,0.092092,0.653061,1,0.886037,0.069856,-0.552688,0.208164,0.4208,0.7968,0.602147,0.067203,0.138522,0.19969,0.486653,0.851917,0.670223,0.059112,-0.037992,0.201475
Stochas1,0.48501,0.791562,0.660476,0.057444,-0.395061,0.186507,0.33551,0.605714,0.478195,0.048835,-0.2197,0.141583,0.693878,0.979592,0.847905,0.055181,-0.309958,0.157624,0.632653,0.857143,0.773792,0.034106,-0.72599,0.137904,0.632653,1,0.892266,0.06535,-0.821759,0.247981,0.4272,0.7792,0.623629,0.064386,-0.327546,0.192555,0.533083,0.805682,0.683317,0.052064,-0.39864,0.158757
Stochas1,0.321955,0.632404,0.494396,0.062583,-0.103931,0.165656,0.233469,0.522449,0.390114,0.056871,-0.18735,0.144123,0.44898,0.653061,0.56724,0.04164,-0.193485,0.104629,0.510204,0.755102,0.637701,0.045667,-0.031893,0.120291,0.734694,1,0.880021,0.069889,-0.203723,0.145268,0.2832,0.6288,0.470863,0.067313,-0.172862,0.16965,0.413749,0.734635,0.598187,0.064958,-0.337921,0.175433
Stochas1,0.343993,0.810507,0.598098,0.088615,-0.169602,0.232846,0.258776,0.644898,0.449903,0.063575,-0.018304,0.204418,0.387755,0.938776,0.753921,0.115316,-0.918995,0.391441,0.489796,0.857143,0.72782,0.061909,-1.030531,0.262187,0.693878,1,0.895596,0.072191,-0.435897,0.185726,0.2976,0.8112,0.573398,0.086877,-0.139911,0.269669,0.466346,0.837391,0.655344,0.06658,-0.173263,0.205396
Stochas1,0.518607,0.816498,0.662573,0.055586,0.041219,0.159479,0.36,0.61551,0.478591,0.051378,0.129346,0.140367,0.77551,0.979592,0.882492,0.042056,-0.330019,0.115141,0.653061,0.857143,0.774329,0.033903,-0.245538,0.101698,0.693878,1,0.899463,0.066625,-0.568423,0.175656,0.4704,0.7984,0.629288,0.064731,-0.012766,0.182502,0.533038,0.811058,0.683203,0.05507,-0.096445,0.151935
Stochas1,0.282515,0.76444,0.57311,0.095224,-0.520079,0.276425,0.252245,0.589388,0.432924,0.067949,-0.402439,0.19917,0.285714,0.918367,0.694629,0.133175,-0.677075,0.398661,0.469388,0.836735,0.706015,0.075084,-0.855812,0.25265,0.571429,1,0.879377,0.079448,-1.056589,0.335259,0.2976,0.7408,0.544564,0.092284,-0.444464,0.264912,0.415082,0.796843,0.637421,0.073034,-0.559674,0.237862
Stochas1,0.471895,0.778949,0.63007,0.0562,0.021518,0.15809,0.342857,0.62449,0.460503,0.048847,0.281721,0.156321,0.653061,0.959184,0.821912,0.062846,-0.323918,0.164579,0.632653,0.836735,0.76015,0.034321,-0.399084,0.128444,0.673469,1,0.896455,0.065864,-0.786699,0.242499,0.4528,0.7776,0.597928,0.060586,0.236344,0.172582,0.51995,0.817075,0.664809,0.052572,0.031943,0.159947
Stochas1,0.431055,0.748534,0.606639,0.061264,-0.367729,0.190461,0.324898,0.594286,0.451974,0.050945,-0.042855,0.14336,0.55102,0.918367,0.76681,0.071811,-0.325888,0.228496,0.591837,0.836735,0.740387,0.047011,-0.574746,0.151004,0.714286,1,0.8971,0.067128,-0.62475,0.186028,0.3952,0.7488,0.573465,0.065487,-0.092362,0.19252,0.514519,0.7963,0.655983,0.054866,-0.271285,0.155095
Stochas1,0.481002,0.77266,0.629247,0.061476,0.050384,0.161728,0.324082,0.578776,0.456039,0.051058,-0.025369,0.130362,0.612245,0.959184,0.798174,0.067014,-0.534927,0.214383,0.632653,0.836735,0.751235,0.041115,-0.531875,0.120392,0.693878,1,0.894092,0.059943,-0.763291,0.229892,0.416,0.7568,0.587166,0.067873,0.035318,0.168765,0.510866,0.789791,0.659481,0.054795,-0.154901,0.143366
Stochas1,0.459077,0.766856,0.631464,0.056944,-0.116316,0.174247,0.336327,0.578776,0.46061,0.049722,-0.11852,0.134836,0.673469,0.918367,0.7971,0.047247,-0.212887,0.129313,0.653061,0.816327,0.758432,0.036265,-0.415995,0.094768,0.612245,1,0.883459,0.069272,-0.59709,0.222241,0.4304,0.7712,0.59632,0.062168,0.122514,0.178921,0.510819,0.785432,0.66376,0.054485,-0.326823,0.15416
Stochas1,0.516516,0.803006,0.674607,0.053798,-0.184497,0.140463,0.373878,0.628571,0.494986,0.046253,-0.072957,0.136169,0.714286,0.979592,0.861654,0.050049,-0.172657,0.13796,0.673469,0.857143,0.776907,0.033044,-0.289275,0.117129,0.734694,1,0.901826,0.059022,-0.327373,0.151088,0.4912,0.8048,0.644101,0.057785,-0.080006,0.163265,0.560141,0.824708,0.700398,0.048453,-0.290741,0.147435
Stochas1,0.417505,0.771692,0.591562,0.066772,-0.109527,0.1653,0.31102,0.574694,0.436816,0.05436,-0.080042,0.145282,0.44898,0.918367,0.738453,0.094762,-0.632332,0.27598,0.571429,0.836735,0.720945,0.048244,-0.313158,0.134447,0.632653,1,0.879914,0.070966,-0.774609,0.221113,0.384,0.728,0.55392,0.07166,-0.092592,0.178993,0.489849,0.775897,0.641173,0.059155,-0.284982,0.164777
Stochas1,0.489085,0.771397,0.629646,0.056982,-0.008338,0.158158,0.358367,0.59102,0.46214,0.04916,0.025268,0.12246,0.693878,0.959184,0.832975,0.052733,-0.008777,0.151739,0.673469,0.836735,0.761117,0.034706,-0.298278,0.087155,0.693878,1,0.89334,0.066794,-0.374248,0.159234,0.4704,0.7424,0.599385,0.062533,-0.035803,0.146094,0.543741,0.795425,0.665633,0.052717,-0.124005,0.128636
Stochas1,0.352338,0.769922,0.587739,0.07293,-0.11936,0.217019,0.298776,0.604898,0.444043,0.056616,-0.296257,0.168101,0.44898,0.938776,0.716541,0.092801,-0.269915,0.224783,0.571429,0.836735,0.719119,0.057501,-0.427131,0.155734,0.693878,1,0.894522,0.061557,-0.398868,0.164497,0.3664,0.7632,0.559975,0.076231,-0.229969,0.225546,0.483038,0.808419,0.649654,0.061096,-0.446613,0.186393
Stochas1,0.490749,0.787688,0.630596,0.056461,0.026013,0.16265,0.317551,0.58449,0.45469,0.046469,-0.11771,0.126424,0.693878,0.938776,0.823093,0.049948,-0.142901,0.141447,0.653061,0.836735,0.761869,0.033176,-0.403547,0.105369,0.693878,1,0.883996,0.064825,-0.231244,0.171277,0.4272,0.768,0.592556,0.061325,-0.024151,0.183851,0.498834,0.790064,0.658072,0.051266,-0.277931,0.142668
Stochas1,0.479404,0.772518,0.624291,0.060884,-0.096248,0.16157,0.319184,0.586122,0.461353,0.054012,0.064821,0.143266,0.632653,0.959184,0.801504,0.069693,-0.265789,0.189019,0.612245,0.857143,0.753383,0.039524,-0.398385,0.156595,0.632653,1,0.898281,0.066789,-0.873522,0.258366,0.4272,0.736,0.591528,0.0661,0.0056,0.160148,0.491659,0.787325,0.665613,0.05838,-0.179456,0.165631
Stochas1,0.425058,0.759818,0.643393,0.056937,-0.344398,0.200651,0.321633,0.629388,0.467287,0.050996,-0.039066,0.161378,0.734694,0.979592,0.847798,0.046424,-0.06269,0.148823,0.673469,0.836735,0.766488,0.032869,-0.539037,0.101605,0.673469,1,0.887003,0.07028,-0.47963,0.178299,0.3984,0.752,0.608943,0.061858,-0.213865,0.195983,0.507471,0.829151,0.670781,0.054409,-0.181828,0.163769
Stochas1,0.451672,0.747662,0.616112,0.058048,-0.259233,0.172651,0.326531,0.576327,0.452971,0.051182,0.081965,0.123399,0.591837,0.938776,0.770677,0.059229,-0.188047,0.183197,0.632653,0.857143,0.745972,0.041745,-0.367162,0.114488,0.714286,1,0.889903,0.062067,-0.491359,0.162757,0.4112,0.7184,0.579823,0.061696,-0.053859,0.159378,0.509596,0.781386,0.657304,0.055406,-0.060096,0.135248
Stochas1,0.536326,0.836546,0.671977,0.050979,-0.041435,0.146679,0.366531,0.595102,0.480095,0.046638,-0.137908,0.117641,0.734694,0.979592,0.889151,0.046363,-0.373063,0.129963,0.693878,0.857143,0.779807,0.027603,-0.321829,0.084157,0.673469,1,0.892696,0.057502,-0.608655,0.213909,0.4944,0.8032,0.63328,0.059792,-0.023857,0.154332,0.551893,0.8006,0.685111,0.050185,-0.274526,0.133871
Stochas1,0.476389,0.752269,0.641912,0.054298,-0.246813,0.151785,0.328163,0.586939,0.46556,0.047637,-0.070911,0.145516,0.693878,0.938776,0.820301,0.04829,-0.106423,0.139462,0.632653,0.836735,0.761224,0.034782,-0.326211,0.104179,0.714286,1,0.882277,0.061578,-0.45908,0.177901,0.4192,0.7456,0.601558,0.058872,-0.219236,0.162627,0.502431,0.788574,0.669083,0.050842,-0.329747,0.170231
Stochas1,0.541251,0.85663,0.678256,0.053726,0.20171,0.16173,0.386122,0.642449,0.482939,0.043824,0.120242,0.157896,0.77551,1,0.892589,0.044782,-0.267153,0.126209,0.693878,0.857143,0.778625,0.028731,-0.384999,0.089496,0.714286,1,0.891944,0.061644,-0.513429,0.161421,0.5008,0.8336,0.638114,0.058641,0.142519,0.184514,0.575448,0.842935,0.687396,0.046792,-0.112245,0.156601
Stochas1,0.387673,0.701035,0.577217,0.060157,-0.28566,0.159996,0.290612,0.555918,0.426655,0.053841,-0.171327,0.149944,0.591837,0.836735,0.714501,0.048067,-0.005351,0.132277,0.571429,0.836735,0.723631,0.042787,-0.348658,0.140961,0.653061,1,0.882599,0.077886,-0.555562,0.220138,0.3616,0.728,0.540135,0.066179,-0.1568,0.191727,0.47111,0.763073,0.628615,0.059814,-0.3585,0.169638
Stochas1,0.527439,0.809153,0.678339,0.055485,-0.455206,0.164703,0.354286,0.612245,0.485023,0.049768,-0.271581,0.136618,0.755102,1,0.894629,0.041823,-0.212571,0.121814,0.693878,0.836735,0.780236,0.029307,-0.473768,0.081622,0.693878,1,0.891837,0.065646,-0.463747,0.184281,0.464,0.7856,0.643992,0.063159,-0.376628,0.187441,0.54268,0.815074,0.689589,0.05304,-0.403407,0.149584
Stochas1,0.427395,0.821906,0.623431,0.064419,-0.086638,0.21187,0.323265,0.628571,0.468335,0.053726,-0.146981,0.170238,0.632653,0.918367,0.776047,0.053441,-0.206307,0.146815,0.632653,0.857143,0.744898,0.038423,-0.437687,0.122718,0.714286,1,0.8913,0.066143,-0.499615,0.159133,0.3936,0.8096,0.59424,0.06809,-0.096195,0.233639,0.503577,0.821441,0.673557,0.057592,-0.367952,0.185407
Stochas1,0.447663,0.775694,0.623348,0.0601,-0.161976,0.167405,0.330612,0.579592,0.465212,0.046887,0.155527,0.130003,0.591837,0.938776,0.780881,0.063212,-0.260455,0.189193,0.632653,0.836735,0.750269,0.042354,-0.364486,0.128655,0.693878,1,0.895811,0.060321,-0.877994,0.20726,0.424,0.7648,0.595427,0.06147,0.126929,0.169898,0.518609,0.783932,0.669348,0.049776,0.015023,0.135614
Stochas1,0.388306,0.742428,0.585806,0.064205,-0.149747,0.198726,0.28,0.57551,0.433585,0.052357,0.126999,0.143852,0.530612,0.897959,0.724919,0.072765,-0.424465,0.206262,0.571429,0.816327,0.724919,0.046853,-0.709538,0.158608,0.653061,1,0.882062,0.062126,-0.605549,0.187542,0.3392,0.7152,0.546712,0.066019,0.060882,0.199824,0.435021,0.782123,0.635665,0.057891,-0.066654,0.170729
Stochas1,0.408289,0.726702,0.601125,0.058454,-0.335206,0.165703,0.31102,0.574694,0.447343,0.049495,-0.027306,0.130715,0.591837,0.877551,0.756498,0.049241,-0.687232,0.17944,0.571429,0.816327,0.739098,0.041035,-0.588005,0.146375,0.734694,1,0.881096,0.061994,0.002339,0.153691,0.3776,0.7088,0.570451,0.060968,-0.083727,0.159392,0.506571,0.783411,0.651062,0.054587,-0.149374,0.147339
Stochas1,0.488354,0.820337,0.67562,0.054283,-0.137348,0.168558,0.358367,0.602449,0.487742,0.048496,-0.222018,0.128168,0.77551,0.959184,0.881203,0.039281,-0.188193,0.100152,0.673469,0.857143,0.782062,0.031526,-0.416881,0.100741,0.653061,1,0.896241,0.064411,-0.717123,0.227202,0.4496,0.8032,0.641869,0.061708,-0.191267,0.177392,0.541174,0.809814,0.692306,0.050895,-0.346204,0.142625
Stochas1,0.524346,0.780748,0.660609,0.053536,-0.138204,0.131463,0.346939,0.610612,0.478221,0.047099,-0.156984,0.134285,0.755102,0.959184,0.87218,0.044733,-0.112888,0.113299,0.673469,0.836735,0.776799,0.0311,-0.624094,0.108092,0.693878,1,0.884962,0.067034,-0.379816,0.181236,0.4624,0.7696,0.627133,0.058182,-0.151012,0.1522,0.518378,0.813128,0.682028,0.051325,-0.373282,0.153232
Stochas1,0.477498,0.821733,0.647067,0.063129,-0.160746,0.183848,0.302857,0.627755,0.473594,0.052039,-0.089588,0.165446,0.632653,0.959184,0.828894,0.056241,-0.326174,0.201918,0.673469,0.836735,0.767132,0.036023,-0.432364,0.104024,0.571429,1,0.877444,0.070494,-0.621557,0.279696,0.4048,0.8192,0.616994,0.068207,-0.03843,0.216909,0.46681,0.823572,0.67773,0.056171,-0.376554,0.194673
Stochas1,0.483616,0.856851,0.648064,0.062188,-0.165092,0.19529,0.340408,0.618776,0.468524,0.053095,-0.013515,0.146371,0.714286,0.959184,0.842857,0.051158,-0.341702,0.152148,0.632653,0.836735,0.764554,0.037899,-0.553344,0.128997,0.714286,1,0.895059,0.067802,-0.538564,0.153888,0.4176,0.8304,0.607385,0.068667,-0.089022,0.213563,0.529694,0.82561,0.672951,0.056879,-0.175864,0.152439
Stochas1,0.499387,0.801413,0.642308,0.060627,0.108676,0.166917,0.341224,0.617959,0.469792,0.052107,0.07481,0.143822,0.714286,0.959184,0.846617,0.047412,-0.318673,0.138842,0.673469,0.836735,0.762406,0.034522,-0.113558,0.089666,0.693878,1,0.892803,0.060284,-0.748677,0.224356,0.4464,0.8016,0.608497,0.068335,0.192173,0.18553,0.524364,0.814544,0.673927,0.055266,-0.119076,0.155453
Stochas1,0.442917,0.832963,0.655388,0.066021,-0.282508,0.223145,0.332245,0.642449,0.480636,0.055231,0.056527,0.175297,0.632653,0.979592,0.865091,0.05195,-0.668708,0.249531,0.632653,0.836735,0.770677,0.035047,-0.615554,0.130571,0.591837,1,0.895166,0.074947,-0.851785,0.274381,0.4176,0.824,0.629196,0.069409,-0.071425,0.231796,0.512462,0.838194,0.684567,0.057641,-0.173028,0.184405
