@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute Min numeric
@attribute Max numeric
@attribute Mean numeric
@attribute StandardDeviation numeric
@attribute Skewness numeric
@attribute Kurtosis numeric

@data
Stochas1,0,79,23.468421,18.122244,0.735409,49.192177
Stochas1,0,79,25.140789,19.00311,0.6147,46.986489
Stochas1,0,79,23.500789,18.14611,0.761912,49.76193
Stochas1,0,79,24.266579,18.258285,0.695419,48.60602
Stochas1,0,79,25.368816,18.903805,0.645173,47.766285
Stochas1,0,79,24.356842,18.366045,0.668301,47.362115
Stochas1,0,79,25.082105,18.971758,0.620665,47.187919
Stochas1,0,79,25.107895,18.899584,0.647207,47.408759
Stochas1,0,79,25.386316,18.77534,0.61072,46.842572
Stochas1,0,79,22.108026,17.639893,0.86516,52.789845
Stochas1,0,79,24.306974,18.436658,0.718389,49.290755
Stochas1,0,79,25.228421,18.714171,0.644831,47.555145
Stochas1,0,79,24.360395,18.366008,0.664106,47.307255
Stochas1,0,79,24.198816,18.341259,0.716514,48.756153
Stochas1,0,79,25.501711,18.871581,0.615361,46.570558
Stochas1,0,79,25.036579,18.881458,0.644573,47.577396
Stochas1,0,79,24.972368,18.558415,0.666822,48.186927
Stochas1,0,79,23.975,18.235817,0.736197,49.441879
Stochas1,0,79,23.523816,18.147378,0.788188,51.15788
Stochas1,0,79,23.999737,18.301298,0.719414,49.451981
Stochas1,0,79,25.319868,18.854297,0.626729,47.382003
Stochas1,0,79,24.704342,18.742804,0.695407,48.729142
Stochas1,0,79,23.4225,18.078431,0.763656,50.171779
Stochas1,0,79,24.815,18.855963,0.672669,48.505224
Stochas1,0,78,23.666974,18.274292,0.761094,50.385618
Stochas1,0,79,22.840395,17.95069,0.826829,52.463709
Stochas1,0,79,22.964079,18.286428,0.815474,51.619824
Stochas1,0,79,24.411974,18.738383,0.663039,48.175059
Stochas1,0,79,24.726053,18.571521,0.677487,48.102835
Stochas1,0,79,24.024342,18.389469,0.759551,50.573478
Stochas1,0,79,24.658026,18.597404,0.672115,48.302878
Stochas1,0,79,25.271316,19.161452,0.616227,46.968195
Stochas1,0,79,24.876579,18.657132,0.659275,47.715325
Stochas1,0,79,23.710395,18.155685,0.742153,49.432144
Stochas1,0,79,25.115789,18.750334,0.62547,46.62977
Stochas1,0,79,25.313684,18.834861,0.623176,47.487969
Stochas1,0,79,25.114868,18.936937,0.6353,47.059401
Stochas1,0,79,24.9875,18.656644,0.642644,47.095728
Stochas1,0,79,25.338158,19.040766,0.606469,46.92653
Stochas1,0,79,25.255526,18.868624,0.649746,47.167823
Stochas1,0,79,23.938947,18.230836,0.741613,49.606736
Stochas1,0,79,22.938816,17.776724,0.797819,50.596831
Stochas1,0,79,24.401316,18.531165,0.681177,47.671701
Stochas1,0,79,24.066316,18.541552,0.70509,48.620157
Stochas1,0,79,24.178289,18.459577,0.691546,48.476979
Stochas1,0,79,24.603289,18.515743,0.680815,48.766868
Stochas1,0,79,24.456053,18.519784,0.683576,48.568781
Stochas1,0,79,24.125526,18.390963,0.705323,48.272127
Stochas1,0,79,23.256053,17.911657,0.78728,51.059921
Stochas1,0,79,24.797895,18.728207,0.683026,48.643088
Stochas1,0,79,24.833684,18.693176,0.668894,47.841419
Stochas1,0,79,25.559868,19.028582,0.585932,46.223073
Stochas1,0,79,25.090132,18.900899,0.643652,47.297295
Stochas1,0,79,25.103158,18.872363,0.641289,47.507769
Stochas1,0,79,25.400395,18.658614,0.609015,46.35531
Stochas1,0,79,23.721316,18.120513,0.741726,49.452042
Stochas1,0,79,23.686842,18.354448,0.757674,50.085786
Stochas1,0,79,25.279474,18.763919,0.629513,46.821093
Stochas1,0,79,25.309868,18.941181,0.615151,47.08719
Stochas1,0,79,25.344211,18.82134,0.616998,46.966629
Stochas1,0,79,25.693816,18.817589,0.581628,46.021305
Stochas1,0,79,24.3575,18.616637,0.725082,49.838969
Stochas1,0,79,24.863947,18.836077,0.667766,48.583128
Stochas1,0,79,24.359474,18.45584,0.708949,49.107815
Stochas1,0,79,24.640789,18.622777,0.700238,49.199708
Stochas1,0,79,24.563684,18.667817,0.714083,49.247747
Stochas1,0,79,24.281842,18.429625,0.715752,48.836766
Stochas1,0,79,24.562368,18.869006,0.66657,47.68881
Stochas1,0,79,24.265658,18.408299,0.719812,49.199915
Stochas1,0,79,24.403421,18.639803,0.706087,49.231473
Stochas1,0,79,23.635,18.278484,0.782769,51.524903
Stochas1,0,79,24.549211,18.708085,0.706358,49.098703
Stochas1,0,79,25.478421,19.180827,0.605794,46.57735
Stochas1,0,79,24.964079,18.822974,0.64462,47.6422
Stochas1,0,79,25.541447,18.951198,0.619165,47.339069
Stochas1,0,79,25.448158,18.984355,0.616839,47.174683
Stochas1,0,79,25.176447,18.767642,0.613697,46.057135
Stochas1,0,79,25.135263,18.577937,0.652726,47.903023
Stochas1,0,79,24.214868,18.141255,0.69501,48.028673
Stochas1,0,79,22.590132,17.594438,0.826962,51.349585
Stochas1,0,79,25.012895,18.756886,0.64853,47.548055
Stochas1,0,79,24.021184,18.366648,0.752442,50.643105
Stochas1,0,79,25.499342,19.076501,0.59586,46.599054
Stochas1,0,79,24.507632,18.409267,0.685016,48.184411
Stochas1,0,79,25.305789,18.757189,0.601363,46.274503
Stochas1,0,79,24.065132,18.212116,0.729013,49.707616
Stochas1,0,79,23.501316,18.19487,0.790184,51.760579
Stochas1,0,79,24.316579,18.440831,0.667942,47.588172
Stochas1,0,79,24.231842,18.318938,0.697854,48.366264
Stochas1,0,79,23.871316,18.37054,0.726569,49.230812
Stochas1,0,79,25.040658,18.801146,0.633515,47.40902
Stochas1,0,79,25.388553,18.870973,0.614552,47.02288
Stochas1,0,79,24.167237,18.261851,0.722564,49.023083
Stochas1,0,79,23.278816,18.068893,0.761144,49.425867
Stochas1,0,79,23.843026,18.244281,0.710909,48.810963
Stochas1,0,79,23.260789,18.237812,0.789939,50.799777
Stochas1,0,79,24.618421,18.607141,0.678625,48.296299
Stochas1,0,79,25.053553,19.051976,0.639696,47.857514
Stochas1,0,79,24.554474,18.545178,0.653464,47.674935
Stochas1,0,79,25.096842,18.837769,0.673683,48.674752
Stochas1,0,79,23.811447,18.195242,0.734307,49.409776
Stochas1,0,79,24.625789,18.689575,0.700323,49.052646
Stochas1,0,79,24.949605,18.99335,0.63766,47.86467
Stochas1,0,79,23.151974,18.149795,0.812193,51.693167
Stochas1,0,79,24.885132,18.748202,0.654988,47.220729
Stochas1,0,79,24.693684,18.54232,0.67589,48.049691
Stochas1,0,79,25.242237,19.099587,0.65376,48.560845
Stochas1,0,79,25.0875,18.964256,0.639251,47.581117
Stochas1,0,79,24.573947,18.656156,0.687013,48.609647
Stochas1,0,79,23.967105,18.53908,0.711192,48.808801
Stochas1,0,79,23.727632,18.289439,0.684079,47.672735
Stochas1,0,79,24.964605,18.889692,0.635242,47.173846
Stochas1,0,79,25.199737,18.636763,0.610966,46.365747
Stochas1,0,79,24.372763,18.634747,0.700915,49.357604
Stochas1,0,79,25.101447,18.577008,0.648516,47.224492
Stochas1,0,79,25.390132,19.000271,0.6199,47.00061
Stochas1,0,79,25.468816,19.026369,0.627972,47.549131
Stochas1,0,79,25.230263,19.0576,0.633725,47.62763
Stochas1,0,79,25.608553,18.929837,0.598314,46.268266
Stochas1,0,79,24.706184,18.77903,0.67378,48.399334
Stochas1,0,79,23.880921,18.55226,0.729985,49.972926
Stochas1,0,79,24.025921,18.40726,0.711345,48.768984
Stochas1,0,79,24.065263,18.605038,0.74619,50.19689
Stochas1,0,79,24.122105,18.37322,0.723749,49.223615
Stochas1,0,79,25.691316,18.879754,0.593087,46.681829
Stochas1,0,79,24.658026,18.44468,0.658812,47.183647
Stochas1,0,79,25.381316,19.071562,0.617405,47.020583
Stochas1,0,79,24.839079,18.636732,0.677209,48.478065
Stochas1,0,79,23.388026,18.333941,0.793482,51.346253
Stochas1,0,79,24.671579,18.699135,0.647817,46.933615
Stochas1,0,79,25.019868,18.917383,0.664467,48.238134
Stochas1,0,79,25.060395,18.930855,0.643288,47.360782
Stochas1,0,79,25.482237,19.004281,0.651439,48.436344
Stochas1,0,79,24.611579,18.570117,0.664427,47.775119
Stochas1,0,79,24.717368,18.716074,0.642125,46.670968
Stochas1,0,79,24.989868,18.970799,0.61733,47.001964
Stochas1,0,79,25.280263,18.844296,0.616828,46.832972
Stochas1,0,79,24.135526,18.182512,0.705893,48.801093
Stochas1,0,79,24.523816,18.460618,0.67262,47.769099
Stochas1,0,79,24.928158,18.650465,0.655951,47.712082
Stochas1,0,79,24.632632,18.807611,0.675697,48.407162
Stochas1,0,79,23.802632,18.363232,0.766444,50.497347
Stochas1,0,79,24.123553,18.356513,0.712481,49.298532
Stochas1,0,78,25.027763,18.778978,0.645005,47.735239
Stochas1,0,79,25.393289,18.825506,0.601828,46.051089
Stochas1,0,79,23.394342,18.2377,0.805242,51.75725
Stochas1,0,79,23.566842,18.188205,0.76601,50.32793
Stochas1,0,79,23.682105,18.320448,0.771851,50.992132
Stochas1,0,79,25.224868,18.79609,0.625535,46.649036
Stochas1,0,79,25.487368,19.051919,0.596509,46.213134
Stochas1,0,79,23.676447,18.337549,0.757759,49.878877
Stochas1,0,79,23.804474,18.197008,0.72189,49.003828
Stochas1,0,79,24.681579,18.522978,0.656716,47.190117
Stochas1,0,79,25.177763,18.86437,0.617565,46.488141
Stochas1,0,79,24.535395,18.66393,0.681838,47.951474
Stochas1,0,79,25.215132,19.14963,0.637451,47.081855
Stochas1,0,79,23.621053,18.174981,0.753454,50.222361
Stochas1,0,79,25.070526,19.01178,0.63241,47.475824
Stochas1,0,79,24.270658,18.389761,0.699473,48.659124
Stochas1,0,79,25.068158,19.12126,0.626069,46.741897
Stochas1,0,79,23.551447,18.222495,0.773714,50.723795
Stochas1,0,79,25.227895,18.701785,0.642337,47.298633
Stochas1,0,79,25.616053,18.865014,0.587845,46.445195
Stochas1,0,79,24.412105,18.34044,0.677236,48.038624
Stochas1,0,79,24.766184,18.742958,0.675659,48.149006
Stochas1,0,79,24.200921,18.562707,0.713325,49.129625
Stochas1,0,79,24.065132,18.323675,0.717344,49.107616
Stochas1,0,79,24.607632,18.585096,0.64853,46.639339
Stochas1,0,79,24.518684,18.498831,0.658755,47.558785
Stochas1,0,79,24.262368,18.498858,0.715743,48.826289
Stochas1,0,79,24.328421,18.330742,0.700845,48.657279
Stochas1,0,79,24.576579,18.504297,0.684713,48.32074
Stochas1,0,79,25.19,18.877795,0.635539,46.921855
Stochas1,0,79,22.491184,17.948477,0.84923,52.866293
Stochas1,0,79,24.642895,18.728489,0.682078,48.672891
Stochas1,0,79,23.799342,18.137374,0.742911,49.854071
Stochas1,0,79,25.522632,18.982846,0.604016,46.519619
Stochas1,0,79,23.100658,17.954229,0.816367,51.82659
Stochas1,0,79,23.862632,18.195313,0.753988,50.377819
Stochas1,0,79,24.998553,18.575451,0.648171,47.407114
Stochas1,0,79,25.227763,18.794868,0.625829,47.376671
Stochas1,0,79,24.817895,18.665469,0.657445,47.574011
Stochas1,0,79,24.763684,18.587487,0.6566,47.799822
Stochas1,0,79,24.901842,18.639999,0.642645,47.869488
Stochas1,0,79,24.045,18.235552,0.705963,48.665488
Stochas1,0,79,24.873947,18.837952,0.655571,47.734137
Stochas1,0,79,24.040132,18.326587,0.734644,49.321533
Stochas1,0,79,23.506316,18.196518,0.789561,51.52404
Stochas1,0,79,24.016184,18.28828,0.711443,49.202077
Stochas1,0,79,25.576184,19.22937,0.622757,47.800803
Stochas1,0,79,24.261447,18.25783,0.701911,48.393308
Stochas1,0,79,25.41,18.923101,0.605767,46.534519
Stochas1,0,79,23.252105,18.108089,0.783523,51.009369
Stochas1,0,78,24.774605,18.722766,0.690734,49.134478
Stochas1,0,79,25.115263,18.702473,0.645724,47.612282
Stochas1,0,79,23.564342,18.141195,0.778285,50.403683
Stochas1,0,79,24.741974,18.531957,0.634212,47.426138
Stochas1,0,79,25.041184,18.795612,0.626493,46.85646
Stochas1,0,79,23.823421,18.424533,0.764688,50.900285
Stochas1,0,79,23.879342,18.311804,0.728137,49.37373
Stochas1,0,78,23.791974,18.239817,0.764049,50.261886
Stochas1,0,79,24.454868,18.445405,0.687349,48.371038
Stochas1,0,79,24.9875,18.854173,0.675354,48.34915
Stochas1,0,79,25.336579,18.747389,0.636336,47.686386
Stochas1,0,79,24.687105,18.835465,0.650429,47.45518
Stochas1,0,79,24.176184,18.45404,0.707729,49.018312
Stochas1,0,79,24.301184,18.546512,0.694763,48.483122
Stochas1,0,79,23.782237,18.321901,0.73469,49.652275
Stochas1,0,79,25.403553,18.784772,0.608659,46.401328
Stochas1,0,79,25.213816,18.82228,0.617735,46.725417
Stochas1,0,79,24.793684,18.463102,0.652119,47.342101
Stochas1,0,79,24.527763,18.753446,0.68119,48.175779
Stochas1,0,79,25.126974,18.806027,0.634719,47.388992
Stochas1,0,79,25.396316,18.964643,0.595035,45.981873
Stochas1,0,79,23.948816,18.348763,0.764852,50.655837
Stochas1,0,79,25.432368,18.989641,0.623024,47.002779
Stochas1,0,79,24.878289,18.646149,0.649671,48.074674
Stochas1,0,78,24.725263,18.621731,0.667972,48.075823
Stochas1,0,79,25.518026,18.972482,0.631074,47.718624
Stochas1,0,79,25.382632,18.94066,0.637789,47.314416
Stochas1,0,79,24.234079,18.471566,0.700974,48.283226
Stochas1,0,79,23.627895,18.183747,0.764258,50.722555
Stochas1,0,79,25.028816,19.04516,0.639728,47.615348
Stochas1,0,79,24.740658,18.610922,0.647251,47.018333
Stochas1,0,79,23.765921,18.415778,0.721186,48.291303
Stochas1,0,79,24.813947,18.700088,0.648728,47.352486
Stochas1,0,79,24.957763,18.478033,0.632346,47.043686
Stochas1,0,79,23.798684,18.429128,0.745746,49.774739
Stochas1,0,79,24.878026,18.807658,0.689746,48.693808
Stochas1,0,79,25.4325,19.09471,0.636561,47.867911
Stochas1,0,79,23.630789,18.202368,0.745738,49.967799
Stochas1,0,79,23.806842,18.367353,0.729923,49.484361
Stochas1,0,79,24.68,18.409375,0.659122,47.236654
Stochas1,0,79,24.497237,18.571487,0.701002,48.514978
Stochas1,0,79,24.841842,18.802054,0.653051,47.472949
Stochas1,0,79,22.935132,18.257821,0.826164,52.291785
Stochas1,0,79,25.271711,18.832282,0.608959,46.176463
Stochas1,0,79,25.802895,19.09232,0.584289,46.340049
Stochas1,0,79,24.392237,18.40233,0.695931,48.53198
Stochas1,0,79,24.889342,18.622634,0.654431,47.877666
Stochas1,0,79,25.350132,18.807334,0.640333,47.552306
Stochas1,0,79,24.275526,18.339413,0.694284,48.287032
Stochas1,0,79,23.9875,18.470242,0.729099,49.244828
Stochas1,0,79,25.010658,19.058839,0.633351,47.42124
Stochas1,0,79,25.375526,18.997504,0.627053,47.642648
Stochas1,0,79,25.432105,18.923822,0.608172,46.501325
Stochas1,0,79,24.972237,18.64582,0.639898,47.155729
Stochas1,0,79,23.048026,18.016193,0.798758,50.763657
Stochas1,0,79,25.242895,18.853412,0.635443,47.685733
Stochas1,0,79,23.066974,18.121632,0.783517,50.885848
Stochas1,0,79,22.504737,17.755892,0.833897,51.970254
Stochas1,0,79,24.866974,18.7501,0.654515,48.006205
Stochas1,0,79,25.168684,19.099365,0.634676,47.392396
Stochas1,0,79,24.475132,18.417459,0.679191,48.07939
Stochas1,0,79,23.691316,18.448862,0.761037,50.332403
Stochas1,0,79,22.994605,17.987963,0.819357,51.813443
Stochas1,0,78,25.075658,18.743172,0.664508,48.322867
Stochas1,0,79,25.358289,18.76063,0.626144,46.99987
Stochas1,0,78,25.0275,18.700054,0.603284,46.040717
Stochas1,0,79,24.6175,18.625277,0.693925,48.979432
Stochas1,0,79,23.811974,18.276096,0.770637,50.878621
Stochas1,0,79,25.306711,19.067681,0.628944,47.332519
Stochas1,0,79,25.346184,18.878804,0.603302,46.341726
Stochas1,0,79,24.847763,18.83998,0.644107,46.88665
Stochas1,0,79,24.797237,18.723246,0.691541,48.577883
Stochas1,0,79,24.758158,18.599043,0.68324,48.577674
Stochas1,0,79,24.672105,18.58695,0.683912,48.234652
Stochas1,0,79,25.355132,18.928214,0.600109,46.31444
Stochas1,0,79,24.585,18.713319,0.684353,48.859203
Stochas1,0,79,25.016842,19.112633,0.61539,47.055339
Stochas1,0,79,24.461974,18.724042,0.691505,48.448997
Stochas1,0,79,25.856974,19.02576,0.585429,46.000597
Stochas1,0,79,24.569079,18.576767,0.663396,47.366805
Stochas1,0,79,25.222368,18.801369,0.636894,47.220577
Stochas1,0,79,23.941053,18.390503,0.730302,49.518146
Stochas1,0,79,25.021447,18.519014,0.633958,47.05634
Stochas1,0,79,24.090921,18.241311,0.702634,48.01023
Stochas1,0,79,23.859737,18.233563,0.730341,49.529683
Stochas1,0,79,25.157895,18.965632,0.636402,47.384454
Stochas1,0,79,24.858289,18.78224,0.674911,48.071705
Stochas1,0,79,25.355,18.75206,0.639268,47.880612
Stochas1,0,79,24.427368,18.49995,0.669428,48.339768
Stochas1,0,79,24.068816,18.402109,0.736938,49.802108
Stochas1,0,79,24.100526,18.34285,0.72928,49.787211
Stochas1,0,79,25.062237,18.776107,0.649511,47.952789
Stochas1,0,79,24.399605,18.331812,0.685566,48.202752
Stochas1,0,79,24.708026,18.537704,0.668535,47.756952
Stochas1,0,79,24.704474,18.689324,0.691733,48.738736
Stochas1,0,79,25.110132,18.792141,0.656812,48.375285
Stochas1,0,79,24.553289,18.517184,0.650106,47.331848
Stochas1,0,79,25.708421,19.003625,0.606329,46.657697
Stochas1,0,79,24.304605,18.456812,0.704225,48.479945
Stochas1,0,79,25.376184,18.8525,0.617473,46.900551
Stochas1,0,79,24.109474,18.642213,0.703214,49.140961
Stochas1,0,79,24.766974,18.556377,0.695541,48.686842
Stochas1,0,79,24.247368,18.388104,0.697272,48.520214
Stochas1,0,79,24.538816,18.365333,0.664042,47.453043
Stochas1,0,79,25.455,18.917037,0.612185,46.563505
Stochas1,0,79,24.050132,18.522525,0.733353,49.386429
Stochas1,0,79,23.116974,18.393795,0.811051,51.474103
Stochas1,0,79,24.913553,18.535177,0.620449,46.155138
Stochas1,0,79,24.453816,18.51247,0.641112,46.600793
Stochas1,0,79,25.030921,18.866657,0.598657,46.38486
Stochas1,0,79,23.836974,18.325094,0.735304,50.16503
Stochas1,0,79,24.716579,18.630053,0.674743,48.267562
Stochas1,0,79,25.760263,18.903217,0.60142,46.587367
Stochas1,0,79,25.066447,18.727472,0.656307,47.906837
Stochas1,0,79,25.435526,18.882139,0.607879,47.215522
Stochas1,0,79,25.114342,18.768873,0.646517,47.96075
Stochas1,0,79,24.302895,18.501855,0.703758,49.109076
Stochas1,0,79,25.271842,18.68137,0.629544,47.16806
Stochas1,0,79,24.603947,18.212791,0.651668,46.741291
Stochas1,0,79,25.273816,18.634222,0.627412,46.320758
Stochas1,0,79,23.565,18.276102,0.769433,50.393501
Stochas1,0,79,25.379079,18.880671,0.62586,46.989886
Stochas1,0,79,24.835526,18.966405,0.652381,48.40196
Stochas1,0,79,25.913158,19.158421,0.593013,46.512987
Stochas1,0,79,24.990526,18.757238,0.625964,46.737846
Stochas1,0,79,22.846711,17.900689,0.828722,52.302944
Stochas1,0,79,24.622105,18.63636,0.683342,48.520193
Stochas1,0,79,25.419211,18.859715,0.607725,47.021313
Stochas1,0,78,25.661711,19.207973,0.56111,45.573036
Stochas1,0,79,25.173816,18.839734,0.652076,47.585903
Stochas1,0,79,25.1225,18.8402,0.636392,47.468715
Stochas1,0,79,24.994605,18.658238,0.639673,47.28908
Stochas1,0,79,23.998158,18.577161,0.743809,50.694178
Stochas1,0,79,25.610526,19.035711,0.58512,46.279494
Stochas1,0,79,23.0575,17.864895,0.803146,51.397039
Stochas1,0,79,25.129474,18.91463,0.626281,46.865704
Stochas1,0,79,24.805263,18.603257,0.658489,47.94013
Stochas1,0,79,24.839211,18.670186,0.684523,48.54836
Stochas1,0,79,24.461053,18.517248,0.674643,48.179737
Stochas1,0,79,25.740263,18.851917,0.622187,47.16275
Stochas1,0,79,24.924079,18.917634,0.683299,48.740676
Stochas1,0,79,25.05,18.626089,0.645262,47.604267
Stochas1,0,79,25.825132,18.974046,0.588785,46.026025
Stochas1,0,79,24.888421,18.792532,0.66255,47.807513
Stochas1,0,79,24.689868,18.537966,0.672254,48.07293
Stochas1,0,79,24.944474,18.984476,0.641475,47.480684
Stochas1,0,79,24.395921,18.467488,0.688205,48.010281
Stochas1,0,79,25.199605,18.827284,0.62754,46.727033
Stochas1,0,79,25.053553,18.78659,0.653712,47.621727
Stochas1,0,79,24.390921,18.679712,0.688918,48.157447
Stochas1,0,79,24.655921,18.644119,0.682111,48.400437
Stochas1,0,79,25.321579,19.016721,0.620289,46.775138
Stochas1,0,79,24.857632,18.840539,0.687783,48.994024
Stochas1,0,79,24.793947,18.737832,0.677764,48.132436
Stochas1,0,79,25.398421,19.211063,0.605579,46.680231
Stochas1,0,79,23.898947,18.375446,0.738513,50.351782
Stochas1,0,79,24.508947,18.640644,0.697869,48.676376
Stochas1,0,79,24.826184,18.654851,0.672119,48.465461
Stochas1,0,79,24.065263,18.40149,0.708173,48.954265
Stochas1,0,79,25.586053,19.175902,0.590196,45.769215
Stochas1,0,79,24.667763,18.547741,0.678077,48.251123
Stochas1,0,79,25.027105,18.70468,0.632307,47.422626
Stochas1,0,79,22.565132,17.722209,0.82981,52.702642
Stochas1,0,79,23.475263,18.104075,0.747864,49.370492
Stochas1,0,79,24.568289,18.460197,0.701304,48.979413
Stochas1,0,79,25.020658,19.022617,0.637041,47.921293
Stochas1,0,79,24.984211,18.930514,0.657025,48.148369
Stochas1,0,79,25.169605,18.996445,0.622866,46.715917
Stochas1,0,79,24.301579,18.384854,0.675951,47.989085
Stochas1,0,79,25.478947,18.772021,0.60232,46.072432
Stochas1,0,79,24.613816,18.291271,0.681654,48.499981
Stochas1,0,79,24.163684,18.132467,0.688585,48.302708
Stochas1,0,79,24.218816,18.59325,0.730826,49.734498
Stochas1,0,79,23.516184,18.129922,0.769395,50.270769
Stochas1,0,79,24.224868,18.339229,0.704827,48.807751
Stochas1,0,79,24.054737,18.643661,0.73262,49.369666
Stochas1,0,79,24.623026,18.315427,0.675837,47.838356
Stochas1,0,79,25.356974,18.809291,0.601059,46.67351
Stochas1,0,79,25.191447,19.077389,0.627078,47.560771
Stochas1,0,79,24.775132,18.761494,0.67311,48.219595
Stochas1,0,79,24.984342,18.676115,0.629236,46.919787
Stochas1,0,79,25.080658,18.950266,0.642774,48.23422
Stochas1,0,79,24.593289,18.630429,0.667621,47.844334
Stochas1,0,79,25.014079,18.634986,0.665937,48.466937
Stochas1,0,79,24.848684,18.948379,0.67661,48.415579
Stochas1,0,79,23.927895,18.237066,0.702439,48.176172
Stochas1,0,79,23.951974,18.266904,0.784126,51.774795
Stochas1,0,79,24.808421,18.870434,0.689462,49.166223
Stochas1,0,79,23.974211,18.193286,0.705794,48.590634
Stochas1,0,79,23.604868,18.305896,0.759778,49.973931
Stochas1,0,79,23.1975,18.151053,0.788368,50.540015
Stochas1,0,79,23.189868,18.144558,0.770782,50.431774
Stochas1,0,79,24.562368,18.595215,0.681918,48.143801
Stochas1,0,79,24.678947,18.494813,0.677918,48.139978
Stochas1,0,79,25.546316,19.190121,0.601248,46.71496
Stochas1,0,79,25.215921,18.858687,0.617748,46.62202
Stochas1,0,79,24.496447,18.541901,0.675784,47.963038
Stochas1,0,79,25.531184,18.844571,0.598652,46.621786
Stochas1,0,79,25.639474,18.961829,0.620948,46.95976
Stochas1,0,79,25.021316,18.916842,0.679774,49.422948
Stochas1,0,79,25.593684,18.678387,0.580532,45.384696
Stochas1,0,79,25.674868,19.195955,0.612672,47.096462
Stochas1,0,79,25.565132,18.962205,0.59952,46.666492
Stochas1,0,79,24.919474,18.808522,0.663691,47.866631
Stochas1,0,79,25.035789,19.068299,0.628374,47.44481
Stochas1,0,79,25.245132,18.939079,0.666879,48.339472
Stochas1,0,79,24.899605,18.797912,0.629562,47.046617
Stochas1,0,79,24.888158,18.598868,0.646299,46.799506
Stochas1,0,79,24.058816,18.64139,0.734005,49.360851
Stochas1,0,79,25.266842,18.870109,0.596559,46.118139
Stochas1,0,79,23.318947,18.002269,0.749977,49.237683
Stochas1,0,79,23.904868,18.287389,0.742613,49.850481
Stochas1,0,79,23.639605,18.191687,0.742961,50.066187
Stochas1,0,79,23.984737,18.471227,0.713814,48.843851
Stochas1,0,79,25.069737,18.851913,0.642941,47.378053
Stochas1,0,79,24.995263,18.720102,0.653428,47.766889
Stochas1,0,79,25.533158,18.836777,0.609365,46.361659
Stochas1,0,79,23.973026,18.404106,0.750488,50.02646
Stochas1,0,79,23.6975,18.09036,0.729593,49.004617
Stochas1,0,79,24.900395,18.806912,0.645551,47.451655
Stochas1,0,79,24.191711,18.534366,0.702633,48.527013
Stochas1,0,79,24.031842,18.389629,0.732214,49.591986
Stochas1,0,79,24.281184,18.594054,0.715159,49.108911
Stochas1,0,79,23.449342,18.056416,0.757354,49.960857
Stochas1,0,79,25.0075,18.799131,0.665267,48.151043
Stochas1,0,79,24.488158,18.621885,0.718035,49.781447
Stochas1,0,79,23.882368,18.431658,0.716896,48.818572
Stochas1,0,79,25.275,19.103256,0.616932,46.846324
Stochas1,0,79,24.339868,18.620359,0.702544,48.701573
Stochas1,0,79,25.009737,18.812144,0.673518,48.287747
Stochas1,0,79,25.426711,18.948595,0.613111,46.446614
Stochas1,0,79,24.413289,18.694926,0.691151,48.781732
Stochas1,0,79,23.025263,18.180915,0.823968,52.283124
Stochas1,0,79,24.814868,18.684037,0.673286,48.094553
Stochas1,0,79,25.234211,18.883462,0.621079,47.084582
Stochas1,0,79,24.398421,18.46561,0.656494,47.214265
Stochas1,0,79,23.983684,18.289643,0.726728,49.522785
Stochas1,0,79,24.840132,18.607065,0.650021,47.765748
Stochas1,0,79,25.405263,18.749645,0.585212,46.181778
Stochas1,0,79,24.773158,18.711831,0.664221,48.352712
Stochas1,0,79,24.716842,18.553286,0.659209,47.328097
Stochas1,0,79,23.383158,18.007138,0.797385,51.350108
Stochas1,0,79,24.519737,18.733386,0.677344,48.074924
Stochas1,0,79,24.803816,18.584209,0.696783,48.776752
Stochas1,0,79,24.465658,18.622118,0.687019,48.344357
Stochas1,0,79,22.495,17.778235,0.838721,52.189516
Stochas1,0,79,25.096842,18.743479,0.62398,46.31195
Stochas1,0,79,24.364474,18.639229,0.684796,48.50505
Stochas1,0,79,25.144868,18.748865,0.620044,47.081367
Stochas1,0,79,24.469079,18.49216,0.7034,48.986371
Stochas1,0,79,25.275921,18.933813,0.626713,47.486882
Stochas1,0,79,24.597632,18.738332,0.660205,47.21205
Stochas1,0,79,24.395526,18.565046,0.713432,49.435079
Stochas1,0,79,25.172895,18.833428,0.628366,47.55152
Stochas1,0,79,23.985921,18.531738,0.759913,50.246365
Stochas1,0,79,24.360263,18.581066,0.690667,48.307071
Stochas1,0,79,25.087763,18.926334,0.660485,48.249209
Stochas1,0,79,24.816974,18.662823,0.648192,47.610879
Stochas1,0,78,25.530789,19.375516,0.601748,46.952678
Stochas1,0,79,24.173158,18.368538,0.710139,48.883084
Stochas1,0,79,24.471842,18.575227,0.679983,48.262565
Stochas1,0,79,23.807105,18.191739,0.729234,49.009881
Stochas1,0,79,24.674079,18.395171,0.672929,47.993503
Stochas1,0,79,24.831579,18.470116,0.647618,47.440882
Stochas1,0,79,23.776447,18.034565,0.725994,49.194213
Stochas1,0,79,25.051447,18.662783,0.6242,47.127313
Stochas1,0,79,24.943553,18.815918,0.649307,47.327395
Stochas1,0,79,24.405789,18.568453,0.718639,49.343629
Stochas1,0,79,24.575526,18.59028,0.670493,47.796646
