@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
BordaCo0,0.543756,0.786541,0.683365,0.043081,-0.353369,0.126158,0.350633,0.573418,0.483321,0.039441,-0.38086,0.125704,0.848101,1,0.928981,0.030251,-0.286559,0.080689,0.759494,0.873418,0.817189,0.021593,-0.343883,0.065029,0.759494,1,0.912991,0.0497,-0.5849,0.142841,0.47125,0.75375,0.639836,0.05122,-0.379204,0.151105,0.534718,0.780183,0.68801,0.042563,-0.622524,0.151561
BordaCo0,0.600022,0.831429,0.698852,0.03813,0.111404,0.126146,0.387342,0.605063,0.496765,0.03902,0.005806,0.112007,0.860759,0.987342,0.937775,0.025026,-0.644119,0.075203,0.772152,0.873418,0.820253,0.021348,-0.118766,0.054937,0.772152,1,0.914524,0.051092,-0.4459,0.135276,0.529375,0.805,0.658648,0.048114,0.053237,0.143966,0.586614,0.80807,0.702382,0.040972,-0.102117,0.115273
BordaCo0,0.580402,0.773181,0.687639,0.036473,-0.307271,0.108684,0.394304,0.574051,0.486892,0.037476,0.054769,0.09729,0.860759,0.987342,0.927115,0.027286,-0.260592,0.080263,0.759494,0.873418,0.820653,0.020506,-0.46199,0.067506,0.772152,1,0.918921,0.052991,-0.410631,0.139818,0.53,0.75,0.645947,0.043843,-0.079381,0.114546,0.586824,0.780017,0.692076,0.039863,-0.072631,0.103957
BordaCo0,0.567994,0.811629,0.68371,0.044126,0.01436,0.126686,0.357911,0.627848,0.484156,0.04164,0.213668,0.15017,0.848101,0.987342,0.921586,0.029326,-0.28097,0.069638,0.759494,0.860759,0.819387,0.022964,-0.43352,0.057663,0.78481,1,0.90986,0.050768,-0.592194,0.132879,0.49625,0.800625,0.640684,0.054332,0.113529,0.170557,0.54294,0.825945,0.689391,0.044272,-0.025105,0.156888
BordaCo0,0.528657,0.793557,0.642642,0.045204,-0.023172,0.149206,0.353165,0.568354,0.453303,0.04193,0.178414,0.11702,0.759494,0.987342,0.859893,0.037619,0.000304,0.116319,0.721519,0.860759,0.793271,0.025285,-0.347316,0.076326,0.759494,1,0.893604,0.046788,-0.11615,0.126428,0.464375,0.763125,0.591408,0.053931,0.179611,0.168693,0.534356,0.769618,0.656249,0.045873,0.008755,0.12749
BordaCo0,0.574691,0.781508,0.682308,0.042229,-0.128188,0.112072,0.374684,0.568671,0.478444,0.039584,0.075495,0.092728,0.835443,0.987342,0.920853,0.029642,-0.304664,0.078194,0.759494,0.873418,0.817255,0.02288,-0.313426,0.065084,0.746835,1,0.902732,0.049802,-0.393758,0.154948,0.509375,0.754375,0.636043,0.049939,0.084793,0.123752,0.570283,0.772779,0.683162,0.042323,-0.043036,0.098177
BordaCo0,0.572615,0.811245,0.687559,0.041164,0.042754,0.116714,0.394304,0.573734,0.485122,0.035318,0.057469,0.099064,0.835443,0.987342,0.931179,0.027835,-0.280715,0.078853,0.772152,0.873418,0.820653,0.020994,-0.021963,0.055644,0.759494,1,0.908728,0.054123,-0.725848,0.159718,0.520625,0.7675,0.646316,0.046894,0.016239,0.123847,0.591608,0.782156,0.690663,0.037775,-0.095392,0.104588
BordaCo0,0.57607,0.790419,0.689509,0.03849,-0.282692,0.113015,0.394304,0.582278,0.490938,0.038686,-0.146261,0.103609,0.873418,0.987342,0.934377,0.026814,-0.169808,0.071012,0.759494,0.873418,0.82072,0.021339,-0.415163,0.070035,0.759494,1,0.911726,0.048739,-0.40562,0.129285,0.520625,0.77,0.649997,0.04758,-0.186918,0.141801,0.589067,0.786631,0.696323,0.040964,-0.290294,0.112746
BordaCo0,0.592541,0.769789,0.679929,0.040975,0.003869,0.095089,0.381962,0.607278,0.482612,0.038067,0.206998,0.114434,0.848101,0.987342,0.924983,0.025199,-0.053719,0.069392,0.759494,0.873418,0.818654,0.021882,-0.156481,0.054615,0.759494,1,0.912192,0.050443,-0.651857,0.149748,0.505,0.77625,0.63801,0.047956,0.083501,0.136152,0.569759,0.812258,0.68766,0.040349,0.044878,0.119414
BordaCo0,0.549105,0.784243,0.685614,0.042442,-0.081379,0.119591,0.405063,0.621203,0.48964,0.037456,0.278818,0.119115,0.822785,0.974684,0.914191,0.030495,-0.386714,0.087792,0.746835,0.860759,0.817388,0.022239,-0.541767,0.062154,0.734177,1,0.920653,0.046855,-0.707631,0.164852,0.536875,0.78625,0.643941,0.047406,0.262662,0.13471,0.602386,0.820956,0.69573,0.039067,0.101473,0.118284
BordaCo0,0.55778,0.783689,0.673815,0.04342,0.034322,0.120739,0.35443,0.564557,0.473386,0.040483,-0.07457,0.124403,0.797468,1,0.906795,0.036847,-0.250493,0.105462,0.759494,0.860759,0.811326,0.020084,-0.139811,0.049882,0.78481,1,0.90573,0.05273,-0.390499,0.120926,0.475625,0.753125,0.626299,0.052243,-0.072945,0.146621,0.535375,0.77012,0.677511,0.043686,-0.261179,0.139982
BordaCo0,0.5682,0.779434,0.694541,0.041045,-0.31417,0.130262,0.384494,0.58038,0.495821,0.037598,-0.136318,0.100743,0.860759,0.987342,0.939574,0.024319,-0.425552,0.076612,0.772152,0.873418,0.820187,0.019631,0.124242,0.057249,0.797468,1,0.917722,0.04824,-0.301813,0.113847,0.5175,0.759375,0.656822,0.047346,-0.181966,0.133067,0.580155,0.787562,0.70178,0.039564,-0.24245,0.109712
BordaCo0,0.582316,0.800652,0.689069,0.038264,-0.07398,0.113402,0.394937,0.582911,0.485695,0.036996,-0.073823,0.101309,0.860759,0.987342,0.934644,0.026773,-0.262647,0.072267,0.734177,0.873418,0.818521,0.021779,-0.791957,0.091278,0.721519,0.987342,0.903065,0.049014,-0.507337,0.142241,0.529375,0.77375,0.64549,0.045975,-0.07578,0.128027,0.586934,0.786184,0.691133,0.039309,-0.201518,0.108166
BordaCo0,0.576137,0.794595,0.698533,0.041648,-0.343645,0.123301,0.395253,0.611076,0.498056,0.042349,-0.006974,0.109497,0.860759,1,0.93571,0.024809,-0.275495,0.080101,0.759494,0.886076,0.823584,0.020926,-0.289419,0.069816,0.759494,1,0.916589,0.051932,-0.656986,0.164468,0.510625,0.78375,0.661342,0.052357,-0.271537,0.144596,0.58365,0.809382,0.703466,0.044331,-0.201882,0.116527
BordaCo0,0.575625,0.804469,0.691456,0.037954,-0.145718,0.121051,0.382595,0.587025,0.487871,0.037594,0.15092,0.105912,0.835443,1,0.921785,0.029557,-0.282277,0.096363,0.759494,0.860759,0.815656,0.022358,-0.167768,0.059466,0.78481,1,0.906462,0.04919,-0.457807,0.134736,0.5025,0.78375,0.648112,0.046275,0.000873,0.145461,0.574266,0.795601,0.693306,0.039529,-0.026448,0.113152
BordaCo0,0.588776,0.779503,0.683684,0.039993,-0.074657,0.104902,0.382911,0.568987,0.484387,0.036408,-0.110388,0.094181,0.860759,0.987342,0.922851,0.026173,0.058959,0.060804,0.759494,0.860759,0.816456,0.020565,-0.077323,0.057715,0.746835,1,0.913458,0.05108,-0.471621,0.138397,0.50625,0.7525,0.641638,0.048226,-0.103447,0.130822,0.578425,0.774907,0.690286,0.03891,-0.23104,0.10494
BordaCo0,0.576452,0.808623,0.691085,0.040382,0.053906,0.129364,0.387342,0.611076,0.487362,0.039918,0.297334,0.116725,0.848101,0.987342,0.927915,0.0281,-0.488271,0.088722,0.759494,0.860759,0.817455,0.018872,-0.200701,0.05195,0.759494,1,0.909394,0.05076,-0.559108,0.148312,0.521875,0.784375,0.647079,0.048221,0.195917,0.140692,0.57803,0.809048,0.692258,0.042001,0.13286,0.116274
BordaCo0,0.525996,0.797785,0.683752,0.042795,-0.310428,0.158265,0.364241,0.592405,0.484241,0.039431,-0.126611,0.117969,0.835443,0.987342,0.920187,0.029333,-0.350295,0.088116,0.759494,0.873418,0.816589,0.021091,-0.202709,0.066987,0.721519,0.987342,0.909061,0.050387,-0.777227,0.191987,0.494375,0.76625,0.641326,0.048983,-0.127826,0.150088,0.548653,0.790421,0.688998,0.042353,-0.348356,0.132626
BordaCo0,0.589047,0.786008,0.691147,0.039462,-0.120657,0.109698,0.404747,0.594304,0.49192,0.037182,-0.100535,0.098001,0.810127,0.987342,0.937308,0.028373,-1.074334,0.139488,0.759494,0.873418,0.821319,0.020066,-0.443742,0.062985,0.759494,1,0.917322,0.047764,-0.660078,0.154343,0.5375,0.768125,0.652586,0.046886,-0.135179,0.127722,0.591469,0.796065,0.697516,0.039424,-0.274559,0.105869
BordaCo0,0.567011,0.760795,0.670202,0.041387,-0.170582,0.103724,0.374684,0.55443,0.474572,0.03812,-0.011706,0.094247,0.810127,0.962025,0.89467,0.028857,0.123646,0.081493,0.734177,0.873418,0.81066,0.021995,-0.082742,0.0752,0.759494,1,0.904197,0.051937,-0.533576,0.141094,0.501875,0.729375,0.622178,0.048725,-0.061973,0.119494,0.570858,0.761249,0.679372,0.041056,-0.083742,0.101696
BordaCo0,0.578891,0.785845,0.682956,0.039024,-0.172761,0.118208,0.385127,0.564241,0.484644,0.036335,0.021796,0.098655,0.822785,0.987342,0.923917,0.02987,-0.607476,0.104699,0.759494,0.860759,0.818588,0.021303,-0.352031,0.062829,0.772152,1,0.914457,0.044393,-0.354098,0.123279,0.518125,0.755,0.641342,0.0453,-0.045453,0.128738,0.575907,0.770691,0.689582,0.038674,-0.110011,0.104855
BordaCo0,0.597786,0.783497,0.683119,0.036673,-0.033976,0.087133,0.387342,0.588608,0.48571,0.038061,-0.000828,0.104146,0.822785,0.987342,0.917522,0.028622,-0.148743,0.081297,0.772152,0.860759,0.818654,0.020073,0.02945,0.052392,0.759494,1,0.912925,0.05358,-0.559326,0.157314,0.5375,0.7725,0.640799,0.046446,0.013894,0.12009,0.575897,0.794606,0.690658,0.04096,-0.163912,0.113996
BordaCo0,0.575638,0.786459,0.696594,0.038781,-0.217006,0.12183,0.396835,0.594937,0.493529,0.035552,0.018655,0.105231,0.860759,1,0.933178,0.0263,0.071304,0.06675,0.772152,0.860759,0.822252,0.020112,-0.214396,0.05367,0.759494,1,0.908528,0.045633,-0.597443,0.158304,0.525,0.79125,0.656526,0.046295,0.005667,0.139399,0.590597,0.802291,0.699438,0.037996,-0.102472,0.11235
BordaCo0,0.590327,0.793316,0.680764,0.039935,-0.074943,0.099963,0.378165,0.603165,0.479832,0.040459,0.202255,0.123117,0.797468,0.974684,0.919454,0.031033,-0.552153,0.107841,0.759494,0.873418,0.818588,0.021064,-0.158467,0.058669,0.696203,1,0.901199,0.052975,-0.607491,0.179853,0.51875,0.7975,0.636155,0.049568,0.117467,0.143339,0.56622,0.809063,0.684122,0.042893,0.030947,0.129092
BordaCo0,0.595841,0.820835,0.697626,0.041996,0.197334,0.122298,0.40538,0.596519,0.495671,0.039031,0.152551,0.095596,0.848101,1,0.937975,0.02781,-0.392243,0.082275,0.746835,0.873418,0.823451,0.022409,-0.4383,0.077225,0.78481,1,0.913125,0.048701,-0.260714,0.122763,0.531875,0.77125,0.658289,0.049665,0.165895,0.125761,0.603659,0.800119,0.701428,0.040872,0.094708,0.097626
BordaCo0,0.560019,0.782299,0.677906,0.041266,-0.364629,0.116989,0.356646,0.569304,0.473448,0.039641,-0.227404,0.109736,0.848101,0.987342,0.927781,0.026576,-0.170269,0.06765,0.734177,0.860759,0.815323,0.020452,-0.366863,0.076957,0.696203,1,0.89567,0.054289,-0.545267,0.177368,0.483125,0.760625,0.630796,0.049511,-0.267129,0.135084,0.534104,0.769511,0.677823,0.042693,-0.400679,0.129884
BordaCo0,0.592325,0.788362,0.695736,0.038644,-0.174821,0.102484,0.395886,0.604114,0.499126,0.03823,0.0915,0.110719,0.873418,0.987342,0.936775,0.024487,-0.16012,0.064567,0.772152,0.860759,0.822718,0.018887,-0.580412,0.0555,0.772152,1,0.921186,0.047142,-0.679577,0.142681,0.545,0.7675,0.659151,0.045433,-0.029942,0.121804,0.593369,0.805251,0.705008,0.039662,-0.064103,0.112124
BordaCo0,0.59105,0.810177,0.687945,0.041765,-0.075548,0.109019,0.381962,0.587658,0.48519,0.03853,-0.154853,0.105971,0.860759,0.987342,0.922185,0.027943,-0.050913,0.067729,0.772152,0.873418,0.819987,0.019711,-0.131611,0.055667,0.759494,1,0.90513,0.056739,-0.548576,0.159526,0.526875,0.77125,0.644878,0.048052,-0.016928,0.128016,0.572713,0.791525,0.689903,0.04143,-0.311532,0.116683
BordaCo0,0.578644,0.784758,0.679187,0.042738,-0.07338,0.109713,0.372152,0.568987,0.477425,0.036683,0.037489,0.109558,0.822785,0.987342,0.924051,0.032259,-0.41783,0.094469,0.759494,0.873418,0.815923,0.020186,0.068847,0.059172,0.746835,1,0.903198,0.053652,-0.381148,0.154749,0.513125,0.756875,0.633984,0.048699,0.018654,0.134188,0.565049,0.778001,0.682041,0.039484,-0.094773,0.121912
BordaCo0,0.554132,0.782692,0.687462,0.041021,-0.373927,0.133985,0.388608,0.567405,0.490388,0.036421,-0.306959,0.098072,0.797468,0.987342,0.912392,0.031623,-0.462438,0.111229,0.734177,0.860759,0.816189,0.022219,-0.475895,0.071768,0.746835,1,0.910326,0.048547,-0.414243,0.137548,0.505625,0.746875,0.645224,0.048076,-0.303854,0.138651,0.587163,0.774249,0.696265,0.038769,-0.405549,0.108301
BordaCo0,0.585922,0.785585,0.6924,0.041627,-0.217003,0.104054,0.391139,0.590823,0.490383,0.036723,-0.09593,0.095729,0.822785,1,0.924184,0.031732,-0.470988,0.103905,0.746835,0.860759,0.820653,0.021154,-0.605596,0.072972,0.772152,1,0.911526,0.046591,-0.641051,0.154315,0.5225,0.76375,0.650286,0.047376,-0.220488,0.121632,0.580791,0.788015,0.695738,0.038856,-0.2397,0.101336
BordaCo0,0.573064,0.783086,0.689896,0.040661,-0.383737,0.124109,0.382278,0.597152,0.4901,0.041301,-0.023375,0.117241,0.835443,1,0.93018,0.027755,-0.450594,0.086954,0.772152,0.873418,0.81992,0.020437,-0.110723,0.052179,0.746835,1,0.906529,0.052633,-0.606774,0.155868,0.5075,0.775625,0.649707,0.049417,-0.134285,0.142072,0.580488,0.80088,0.695154,0.043712,-0.194787,0.123218
BordaCo0,0.574382,0.772428,0.686227,0.04171,-0.293263,0.112172,0.389873,0.604114,0.487568,0.039339,0.040467,0.11199,0.873418,0.987342,0.932045,0.026075,-0.114061,0.062477,0.759494,0.873418,0.820786,0.020188,-0.208036,0.059558,0.746835,1,0.90553,0.056365,-0.722549,0.166817,0.521875,0.76625,0.647016,0.049092,-0.085464,0.129664,0.578952,0.811515,0.69261,0.04233,-0.147894,0.120696
BordaCo0,0.587863,0.798184,0.694436,0.041639,-0.221478,0.107232,0.406013,0.601266,0.494262,0.035717,0.185877,0.104523,0.860759,1,0.932911,0.027023,-0.307575,0.081979,0.759494,0.860759,0.82032,0.020282,-0.410218,0.059113,0.759494,1,0.913258,0.048938,-0.574187,0.140479,0.531875,0.78875,0.656743,0.046792,0.008936,0.130104,0.600057,0.806996,0.700375,0.037584,0.002942,0.109166
BordaCo0,0.55266,0.855332,0.687634,0.042709,0.186749,0.166159,0.364557,0.627215,0.485896,0.041646,0.30426,0.135572,0.822785,0.987342,0.919387,0.035522,-0.405078,0.096997,0.759494,0.860759,0.817255,0.020754,-0.305498,0.055511,0.772152,1,0.912392,0.049605,-0.248564,0.127477,0.485,0.8425,0.643812,0.052622,0.282193,0.193043,0.54892,0.831757,0.691128,0.044266,0.122958,0.142578
BordaCo0,0.598009,0.792916,0.699811,0.036582,-0.193422,0.107365,0.407911,0.624367,0.49513,0.036097,0.106798,0.122306,0.860759,1,0.932978,0.026985,-0.137777,0.068802,0.759494,0.873418,0.823718,0.018617,-0.355586,0.061697,0.797468,1,0.916189,0.045424,-0.210689,0.111636,0.554375,0.79875,0.65801,0.043841,0.028206,0.131452,0.603115,0.825377,0.700811,0.037616,-0.085789,0.12456
BordaCo0,0.575441,0.798485,0.695021,0.041436,-0.205907,0.116303,0.377532,0.565506,0.491093,0.037376,-0.090053,0.09224,0.860759,1,0.937908,0.026205,-0.379409,0.072765,0.759494,0.873418,0.819987,0.020996,-0.455943,0.071376,0.797468,1,0.90966,0.047367,-0.302686,0.11089,0.51625,0.761875,0.653526,0.048024,-0.137849,0.11898,0.571956,0.770888,0.696991,0.039685,-0.187014,0.09905
BordaCo0,0.574467,0.781468,0.69185,0.041388,-0.24847,0.113561,0.367722,0.611076,0.489445,0.038445,-0.023521,0.134397,0.860759,0.987342,0.931046,0.025925,-0.092121,0.070984,0.759494,0.860759,0.821719,0.020091,-0.406681,0.055709,0.721519,1,0.912392,0.054125,-0.527401,0.162087,0.499375,0.7675,0.649174,0.048895,-0.220191,0.147284,0.558351,0.812208,0.694446,0.041039,-0.243034,0.143127
BordaCo0,0.543457,0.811515,0.691673,0.044896,-0.18565,0.138808,0.364557,0.602532,0.490002,0.042135,-0.091685,0.126885,0.848101,1,0.928115,0.027602,-0.292099,0.084338,0.759494,0.860759,0.819853,0.019905,-0.540422,0.06714,0.734177,1,0.903931,0.052126,-0.530241,0.145692,0.474375,0.7875,0.650049,0.053921,-0.14278,0.168562,0.556564,0.799379,0.695114,0.044847,-0.248555,0.134253
BordaCo0,0.569761,0.796379,0.695459,0.040695,-0.111707,0.137798,0.380696,0.590823,0.493764,0.040011,-0.088471,0.120226,0.860759,1,0.938974,0.025481,-0.35385,0.084977,0.759494,0.873418,0.821919,0.022232,-0.647581,0.073977,0.734177,1,0.902798,0.048709,-0.560038,0.157955,0.50125,0.788125,0.655395,0.04994,-0.087867,0.158651,0.568606,0.799489,0.69912,0.042854,-0.270768,0.137106
BordaCo0,0.579111,0.802437,0.691155,0.038441,0.137846,0.121759,0.40443,0.581013,0.492708,0.033882,-0.022302,0.097293,0.848101,0.987342,0.933111,0.023675,-0.35148,0.09205,0.759494,0.860759,0.822985,0.018158,-0.348643,0.056221,0.78481,1,0.916922,0.047137,-0.417244,0.118974,0.530625,0.76625,0.652566,0.043572,0.069842,0.126327,0.597836,0.786936,0.698313,0.036026,-0.160404,0.106425
BordaCo0,0.57873,0.789758,0.702054,0.040894,-0.354085,0.121246,0.408228,0.59462,0.500478,0.03769,-0.042262,0.102172,0.848101,0.987342,0.942771,0.025106,-0.664996,0.090145,0.759494,0.873418,0.825516,0.020823,-0.276376,0.056104,0.734177,1,0.91519,0.050515,-0.631149,0.170024,0.53125,0.773125,0.666079,0.046866,-0.213937,0.138862,0.602649,0.796963,0.70646,0.03933,-0.169693,0.107585
BordaCo0,0.567147,0.771968,0.686636,0.037481,-0.314266,0.120245,0.355063,0.594937,0.483688,0.036918,-0.184352,0.135394,0.797468,0.987342,0.927249,0.030261,-0.701885,0.134011,0.746835,0.873418,0.819654,0.020644,-0.406547,0.075364,0.683544,1,0.909061,0.051036,-0.67898,0.209522,0.4875,0.764375,0.64152,0.046379,-0.285677,0.158178,0.539019,0.799239,0.688639,0.039918,-0.419389,0.158968
BordaCo0,0.564645,0.790665,0.68304,0.038445,-0.297235,0.116419,0.384177,0.597152,0.482622,0.03771,0.073917,0.116838,0.860759,0.987342,0.933511,0.024294,-0.174583,0.067759,0.772152,0.860759,0.820053,0.019997,-0.299239,0.053751,0.772152,1,0.906396,0.051026,-0.364083,0.131091,0.518125,0.785,0.639734,0.047262,0.00886,0.139275,0.572846,0.80421,0.687517,0.040499,-0.093212,0.126493
BordaCo0,0.581112,0.778559,0.683444,0.036677,-0.195425,0.103131,0.393987,0.585127,0.481321,0.036287,0.114383,0.094646,0.772152,0.987342,0.911326,0.032429,-0.897542,0.170882,0.746835,0.860759,0.817322,0.020629,-0.286239,0.066606,0.759494,1,0.9002,0.049907,-0.652521,0.158452,0.519375,0.755625,0.638503,0.043689,0.011133,0.117427,0.585544,0.789961,0.68589,0.03899,-0.029157,0.102247
BordaCo0,0.582949,0.8,0.70084,0.039693,-0.338566,0.110733,0.378797,0.583228,0.498882,0.037965,-0.102657,0.102017,0.860759,1,0.943171,0.024735,-0.475028,0.070351,0.772152,0.873418,0.829047,0.017984,-0.374785,0.057607,0.759494,1,0.915723,0.051563,-0.555356,0.135735,0.520625,0.765625,0.664069,0.047712,-0.248591,0.127506,0.567119,0.787212,0.704573,0.040356,-0.273825,0.112998
BordaCo0,0.591336,0.794842,0.69863,0.044097,-0.373028,0.108473,0.384177,0.612342,0.494729,0.042784,-0.007112,0.109861,0.848101,1,0.942105,0.025917,-0.779025,0.103756,0.759494,0.860759,0.824384,0.020758,-0.32462,0.061127,0.721519,1,0.913924,0.052709,-0.677229,0.179932,0.528125,0.778125,0.659332,0.053913,-0.165693,0.128784,0.572283,0.810178,0.700072,0.044932,-0.19148,0.118022
BordaCo0,0.570792,0.804136,0.696902,0.041015,-0.312505,0.138138,0.383861,0.600633,0.49305,0.037464,-0.031275,0.127511,0.848101,1,0.938108,0.024925,-0.253364,0.079859,0.772152,0.873418,0.823651,0.019309,0.151527,0.057559,0.759494,1,0.921519,0.04581,-0.372603,0.134308,0.505,0.76875,0.654934,0.048902,-0.268466,0.15649,0.57966,0.79747,0.698451,0.039814,-0.233138,0.132674
BordaCo0,0.571745,0.781533,0.679667,0.041149,-0.266308,0.109227,0.398418,0.591139,0.480195,0.039302,0.034478,0.102131,0.810127,1,0.918388,0.030415,-0.320861,0.091921,0.746835,0.873418,0.812258,0.022506,-0.288779,0.068176,0.746835,1,0.909394,0.049905,-0.420356,0.142803,0.5125,0.770625,0.635049,0.049825,-0.112854,0.123773,0.592242,0.797639,0.685198,0.042208,-0.069446,0.106409
BordaCo0,0.595058,0.780668,0.690799,0.041108,-0.158857,0.095459,0.383228,0.581962,0.48716,0.037251,-0.036855,0.106614,0.873418,1,0.93531,0.025724,-0.037978,0.063875,0.772152,0.873418,0.823185,0.020031,-0.235181,0.054527,0.759494,1,0.905197,0.047784,-0.239617,0.129711,0.535625,0.778125,0.648197,0.048115,-0.014585,0.127615,0.571187,0.792812,0.692359,0.03975,-0.172452,0.120733
BordaCo0,0.571404,0.791303,0.691441,0.039544,-0.066794,0.116624,0.393987,0.60981,0.489216,0.038563,0.013047,0.108484,0.797468,0.987342,0.929181,0.029783,-0.573167,0.136208,0.759494,0.860759,0.819587,0.019991,-0.141361,0.053667,0.78481,1,0.918321,0.052858,-0.540639,0.131401,0.514375,0.784375,0.650375,0.04939,-0.040982,0.136862,0.587712,0.815117,0.694654,0.041172,-0.117137,0.113892
BordaCo0,0.573421,0.808207,0.697152,0.038769,0.291924,0.125903,0.40443,0.599051,0.495963,0.031653,0.199559,0.104279,0.860759,0.987342,0.938574,0.024707,-0.538344,0.083443,0.734177,0.873418,0.821319,0.021408,-0.634232,0.084015,0.810127,1,0.918787,0.042324,-0.253683,0.101994,0.5375,0.80375,0.659434,0.042034,0.42728,0.155988,0.60523,0.807685,0.702598,0.033144,0.101727,0.107501
BordaCo0,0.570831,0.789823,0.690624,0.042277,-0.245094,0.119416,0.39462,0.598734,0.488999,0.040878,0.127345,0.105451,0.873418,1,0.939307,0.026216,-0.150781,0.072875,0.772152,0.873418,0.821452,0.021059,-0.312834,0.056508,0.734177,1,0.907328,0.055294,-0.492208,0.160167,0.5075,0.76375,0.649171,0.05194,-0.104004,0.130058,0.592687,0.797433,0.694245,0.042974,-0.014752,0.108495
BordaCo0,0.57362,0.766231,0.682663,0.040197,-0.263664,0.11248,0.386392,0.60443,0.482778,0.042196,0.011855,0.121585,0.810127,0.987342,0.912592,0.036437,-0.28546,0.086452,0.708861,0.873418,0.818055,0.024166,-0.816046,0.109834,0.746835,1,0.920653,0.051682,-0.968682,0.198405,0.505,0.765625,0.636618,0.051035,-0.202031,0.147407,0.579842,0.807881,0.687487,0.04477,-0.121479,0.129441
BordaCo0,0.570055,0.784776,0.685874,0.037525,-0.207811,0.113017,0.373734,0.572468,0.483125,0.036992,-0.07327,0.092094,0.835443,0.987342,0.920453,0.029653,-0.223804,0.077064,0.772152,0.860759,0.816989,0.020964,-0.014882,0.049884,0.721519,1,0.911925,0.050195,-0.611058,0.163664,0.50375,0.751875,0.640839,0.046103,-0.039947,0.118104,0.555098,0.779627,0.688043,0.039816,-0.241102,0.109283
BordaCo0,0.581225,0.782547,0.688602,0.039638,-0.228688,0.103096,0.386076,0.583544,0.484347,0.039332,-0.025358,0.110646,0.848101,0.987342,0.931912,0.028464,-0.64226,0.097649,0.759494,0.860759,0.818987,0.020655,-0.48523,0.066359,0.759494,1,0.90986,0.049199,-0.557773,0.151717,0.520625,0.764375,0.644319,0.0487,-0.045128,0.126622,0.583921,0.790132,0.689555,0.04184,-0.15119,0.119001
BordaCo0,0.610355,0.792929,0.693679,0.0374,0.176281,0.099901,0.412975,0.614241,0.492875,0.034329,0.26953,0.105987,0.860759,1,0.939507,0.027036,-0.450978,0.079374,0.759494,0.873418,0.820653,0.020629,-0.4282,0.07011,0.797468,1,0.907395,0.048446,-0.094959,0.103579,0.5525,0.79,0.655046,0.045036,0.206759,0.126389,0.609139,0.812936,0.69848,0.036361,0.086592,0.106594
BordaCo0,0.567914,0.780448,0.694435,0.040025,-0.209347,0.110062,0.395886,0.575,0.494077,0.035254,0.142456,0.089758,0.860759,0.987342,0.933111,0.026114,-0.303401,0.073656,0.759494,0.873418,0.82072,0.020697,-0.28603,0.058721,0.797468,1,0.919587,0.047606,-0.433341,0.120111,0.54375,0.755,0.654796,0.045197,0.077628,0.110139,0.583871,0.785557,0.700385,0.037079,0.030287,0.100979
BordaCo0,0.559034,0.81011,0.691896,0.040635,0.024054,0.125974,0.381962,0.595253,0.488506,0.035806,0.279664,0.116062,0.860759,0.987342,0.932778,0.026308,-0.402658,0.082656,0.759494,0.873418,0.820853,0.022089,-0.187592,0.067281,0.772152,1,0.908594,0.049186,-0.392175,0.127257,0.511875,0.7975,0.650457,0.046054,0.290767,0.151598,0.576812,0.802079,0.694028,0.037652,0.173219,0.120175
BordaCo0,0.579348,0.776586,0.686526,0.038164,0.012811,0.104145,0.397152,0.572785,0.486241,0.036009,-0.064247,0.093607,0.873418,1,0.93531,0.025593,-0.047897,0.067074,0.759494,0.860759,0.821053,0.01949,-0.40169,0.054732,0.759494,1,0.906795,0.048384,-0.348293,0.141422,0.5375,0.744375,0.647645,0.04428,0.046678,0.111607,0.594198,0.78713,0.691684,0.038797,-0.164605,0.1025
